6.901168907071887348e-01
7.097691408533021162e-01
7.182300798753165072e-01
7.233031365673094903e-01
7.332110851353984549e-01
7.427518020650691888e-01
7.469462302746932014e-01
7.469462302746932014e-01
7.469749659068770642e-01
7.511557568673289387e-01
