6.901168907071887348e-01,7.097691408533021162e-01,7.182300798753165072e-01,7.233031365673094903e-01,7.332110851353984549e-01,7.427518020650691888e-01,7.469462302746932014e-01,7.469462302746932014e-01,7.469749659068770642e-01,7.511557568673289387e-01,7.503365478277809197e-01,7.469608416130917306e-01,7.486270212351451292e-01,7.503501850769529469e-01,7.537263783362554426e-01,7.529227547243327878e-01,7.529359049288915084e-01,7.529651276056886777e-01,7.521171829339566850e-01,7.512551139684393586e-01,7.495884473017728755e-01,7.487409896746541893e-01,7.461416325735437116e-01,7.470183128774594561e-01,7.470037015390609270e-01,7.470041885836742335e-01,7.477800506526398605e-01,7.486426066627702713e-01
6.729797979797980112e-01,7.007575757575758013e-01,7.032828282828282873e-01,7.121212121212121549e-01,7.500000000000000000e-01,7.449494949494949170e-01,7.323232323232323759e-01,7.537878787878787845e-01,7.285353535353534804e-01,7.525252525252524860e-01,7.537878787878787845e-01,7.714646464646465196e-01,7.626262626262626521e-01,7.525252525252524860e-01,7.411616161616161325e-01,7.575757575757575690e-01,7.563131313131312705e-01,7.487373737373737015e-01,7.563131313131312705e-01,7.588383838383838675e-01,7.550505050505050830e-01,7.487373737373737015e-01,7.739898989898990056e-01,7.638888888888888395e-01,7.739898989898990056e-01,7.310606060606060774e-01,7.689393939393939226e-01,7.512626262626262985e-01
