,dVraw,VnormLiFormFrac,dVnormNumDens,dVperAtom,dVnormLiPerFormulaUnit,dVnormLiPerFormulaUnit2,dVoriginal,dVweight,dVdensity,VnormLiFrac,dVnormNumDensnorPerFormulaUnit,gravCap2,energy_grav3,energy_grav2,gravCap3,energy_vol2,volumetricCap3,energy_vol3,volumetricCap2,avgVolt2,avgVolt3
"mp-300761399, LiCr2(PO4)2, LiCrPO4, mp-767147, mp-761399",-0.06346505573757827,0.4661170914516378,-10.853877956189557,-1.9771328683042275,0.1355316341934487,-0.12693011147515654,0.06776581709672436,-1260.195224325073,0.0923984378725507,0.42504917540945597,-7.535728148117495,-0.0014578013248373349,-0.0002706633306344203,-0.0005413266612688406,-0.0007289006624186673,-0.00019261555490591092,-0.00025935837934524267,-9.630777745295549e-05,-0.0005187167586904853,-0.023566535538371517,-0.023566535538371517
"mp-300761481, Li3Fe2(PO5)2, Li2FePO5, mp-767823, mp-761481",0.030654019753472737,-0.4553865518894426,-99.17675778391536,-0.5814991636604567,0.061308039506945626,0.06130803950694547,0.03065401975347282,-292.2966563159912,-0.5053712583426374,-0.5409975255299981,-26.78606022692789,0.0008266875232415755,9.052424091319928e-05,0.0001810484818263985,0.00041334376162078775,5.605677932594217e-05,0.00012798074746160526,2.8028389662971086e-05,0.0002559614949232105,0.006713375468013304,0.006713375468013304
"mp-300761517, Li3MnSi2O7, Li4MnSi2O7, mp-767274, mp-761517",-0.00195346083028271,0.2485320367686152,-0.2897716066472378,-1.3330134880317772,0.001957284308513163,-0.00195346083028271,0.001957284308513163,-273.6883764070615,0.0304681150846608,0.1907268088277392,-0.04153422282863861,-1.8284901403894e-05,-4.757680416531914e-06,-4.757680416531914e-06,-1.8284901403894e-05,-1.704073414000624e-06,-6.549160858246863e-06,-1.704073414000624e-06,-6.549160858246863e-06,-0.0005082850670837613,-0.0005082850670837613
"mp-300761910, LiCuF4, Li3Cu2F8, mp-753273, mp-761910",0.12480621307384394,0.40730531275710535,24.455584829151157,0.5972094682633516,0.2496124261476877,0.2496124261476879,0.12480621307384387,-1259.1574543282159,-0.0898942917715589,0.35791408882019754,8.15466952462407,0.002793103797836834,0.0002864425580069808,0.0005728851160139616,0.001396551898918417,0.00016914776815766318,0.0004123403283052648,8.457388407883159e-05,0.0008246806566105298,0.025598626843530262,0.025598626843530262
"mp-300761992, LiFe2(CO3)3, Li2Fe2(CO3)3, mp-763510, mp-761992",0.02623323089086444,0.5127813201235413,4.670546223853801,-0.6498230749682496,0.026233230890864385,0.02623323089086444,0.026233230890864385,-312.30269464393143,-0.002916079605769795,0.4803000747984441,1.529381104671992,0.0002991193230431096,8.917833059424384e-05,8.917833059424384e-05,0.0002991193230431096,3.0466994831888e-05,0.00010219149437476115,3.0466994831888e-05,0.00010219149437476115,0.007821078602145254,0.007821078602145254
"mp-300762018, LiCo2(PO4)2, LiCoPO4, mp-767254, mp-762018",-0.04237698363292637,-0.044252260971850456,-86.53450699370251,-1.6801425194970458,0.08850452194370106,-0.08475396726585273,0.04425226097185053,-215.5108782956154,-0.4663597276265748,-0.1245793579696852,-59.29677937054832,-0.00101727948438619,-0.00011722182362484786,-0.0002344436472496957,-0.000508639742193095,-7.595732548015282e-05,-0.00016479403431543435,-3.797866274007641e-05,-0.0003295880686308687,-0.009766258687835962,-0.009766258687835962
"mp-300762111, LiCuPO4, Li2CuPO4, mp-759334, mp-762111",-0.1370995695187907,-1.3177645176102994,-59.0346800163124,-2.286313151070124,0.15888225880514995,-0.1370995695187907,0.15888225880514995,-297.15809345621847,-0.6981256195877144,-1.6488737344117708,-21.398208040787626,-0.0008818869794946181,-0.0002681557756191229,-0.0002681557756191229,-0.0008818869794946181,-8.017516060498691e-05,-0.00026367297162696503,-8.017516060498691e-05,-0.00026367297162696503,-0.04168792856248712,-0.04168792856248712
"mp-300762264, LiCoSiO4, Li2CoSiO4, mp-762904, mp-762264",-0.14533389548822576,-1.3400951429359595,-57.95584749324925,-2.353560146487176,0.17004757146797966,-0.14533389548822576,0.17004757146797966,-284.2978910459072,-0.6946344744572249,-1.6743944490696685,-21.103895097108985,-0.0008941785853058889,-0.000284804541229329,-0.000284804541229329,-0.0008941785853058889,-8.780197724348997e-05,-0.0002756650138363691,-8.780197724348997e-05,-0.0002756650138363691,-0.04629025354642742,-0.04629025354642742
"mp-300762454, Li2Cr3O6, LiCrO2, mp-762482, mp-762454",0.013468856871336905,-0.9734202846392016,-73.81165508846048,-1.041140924285361,0.04040657061401042,0.04040657061401071,0.01346885687133681,-235.3936993529965,-0.662509916319114,-1.152822128697311,-43.56340209379258,0.0004112915640334023,3.776752027741371e-05,0.00011330256083224109,0.0001370971880111341,2.712848263865052e-05,3.282572483312768e-05,9.04282754621684e-06,9.847717449938304e-05,0.0037103994062991853,0.0037103994062991853
"mp-300762575, Li(FeO2)3, Li2(FeO2)3, mp-763849, mp-762575",-0.0017684354462650887,0.4991142158247342,-0.20453301326854467,-1.1307603938473891,0.005314705051595148,-0.0053053063387952645,0.001771568350531716,-1708.2505708642798,0.027479538760529342,0.4490256374072076,-0.20477400682842373,-5.49134950923088e-05,-4.685935986415384e-06,-1.4057807959246151e-05,-1.8304498364102928e-05,-3.5357590406876435e-06,-4.60386823918455e-06,-1.178586346895881e-06,-1.3811604717553647e-05,-0.00045271796759846614,-0.00045271796759846614
"mp-300762678, LiFe2(SiO4)2, LiFeSiO4, mp-762762, mp-762678",-0.04127296185820815,0.4784751236711736,-6.9404030446548175,-1.6645942128364333,0.08609950531530552,-0.0825459237164163,0.04304975265765276,-1901.9350716273486,0.06695951250086392,0.43835782549203295,-4.752519175642731,-0.0009539631239603574,-9.272116600603193e-05,-0.00018544233201206386,-0.0004769815619801787,-6.313187638414382e-05,-0.00016238331713003647,-3.156593819207191e-05,-0.00032476663426007284,-0.008023113371779704,-0.008023113371779704
"mp-300762765, LiFeSiO4, Li2FeSiO4, mp-762644, mp-762765",-0.15210342816667818,0.4103054351087891,-11.557223196054158,-2.4088446633612053,0.17938912978242172,-0.15210342816667818,0.17938912978242172,-508.02705582944924,0.2322475757204417,0.32606335441004475,-4.2242003689599015,-0.0009183025998598557,-0.00037089378410388383,-0.00037089378410388383,-0.0009183025998598557,-0.00012083725088531001,-0.00029918312574582685,-0.00012083725088531001,-0.00029918312574582685,-0.061433144212509075,-0.061433144212509075
"mp-300762797, LiVF5, Li2VF5, mp-766954, mp-767605",0.07206255865739784,0.5336093066936529,7.862452613364726,-0.5781557709645846,0.07206255865739775,0.07206255865739784,0.07206255865739775,-669.5087530865803,-0.02486730609369077,0.4669820647927464,2.491810124664962,0.000429704403874653,0.00011538541176880228,0.00011538541176880228,0.000429704403874653,4.401999255443253e-05,0.00016393393557471758,4.401999255443253e-05,0.00016393393557471758,0.01935043701861347,0.01935043701861347
"mp-300762797, Li2VF5, Li3VF5, mp-767605, mp-762797",0.046580886438128494,0.363005119522524,5.442742524786762,-0.8364705446599636,0.04658088643812852,0.046580886438128494,0.04658088643812852,-730.3184043035096,-0.003009379468571298,0.28338075946283936,1.0253466407185483,0.00028982226554527416,0.0001438469237421729,0.0001438469237421729,0.00028982226554527416,5.5043820078012925e-05,0.00011090209108586655,5.5043820078012925e-05,0.00011090209108586655,0.023119401149880158,0.023119401149880158
"mp-300762800, Li2VF7, Li3VF7, mp-766916, mp-765182",-0.0022709858909735303,0.3318158966620801,-0.33906907676542497,-1.27838732363717,0.002276155006879721,-0.0022709858909735303,0.002276155006879721,-219.47441687402699,0.03744483766273205,0.26499748632828796,-0.067998285271675,-1.734948463783135e-05,-3.446830010408652e-06,-3.446830010408652e-06,-1.734948463783135e-05,-1.520483401503454e-06,-7.653293993843982e-06,-1.520483401503454e-06,-7.653293993843982e-06,-0.0004511778007027097,-0.0004511778007027097
"mp-300762800, Li3VF7, Li4VF7, mp-765182, mp-762800",0.010918880915855356,0.2581007099990777,1.71159305836595,-1.2098519261476868,0.010918880915855356,0.010918880915855356,0.010918880915855356,-234.94429820239392,0.02273223633113461,0.1906553199989939,0.2398713074564384,8.624392735719798e-05,2.5923034527776748e-05,2.5923034527776748e-05,8.624392735719798e-05,1.1181130367507583e-05,3.719875441871684e-05,1.1181130367507583e-05,3.719875441871684e-05,0.0032819763160145264,0.0032819763160145264
"mp-300762832, LiMn(SO4)2, Li2Mn(SO4)2, mp-780520, mp-762832",0.08459069984957948,0.5389966002203925,14.497291202601087,0.016460070758131315,0.08459069984957956,0.08459069984957948,0.08459069984957956,-2146.134817660151,-0.05279815224093895,0.5005796502387586,4.552004136491296,0.0008235940314349311,0.0001854231056198908,0.0001854231056198908,0.0008235940314349311,6.713437787289507e-05,0.000298190847011045,6.713437787289507e-05,0.000298190847011045,0.01904466238705164,0.01904466238705164
"mp-300763051, Li3V2(O2F)2, Li2VO2F, mp-764396, mp-763051",-0.020484399940836125,-2.0627383574276883,-79.2066559244563,-1.6848265491051468,0.04182557161845901,-0.04096879988167225,0.020912785809229503,-71.30535211469646,-0.7368877995089022,-2.3411691171938416,-23.404774556241808,-0.000354087520205879,-6.061228190188658e-05,-0.00012122456380377316,-0.0001770437601029395,-3.508902496387627e-05,-5.124615608439259e-05,-1.7544512481938136e-05,-0.0001024923121687852,-0.007012990591043897,-0.007012990591043897
"mp-300763301, LiCoSiO4, Li2CoSiO4, mp-763240, mp-763301",-0.03263891474386243,0.4831299215766881,-2.690813417679618,-1.4332178037415426,0.033740156846624014,-0.03263891474386243,0.033740156846624014,-344.69653998877953,0.0791650321502459,0.4092913389447864,-0.916244474045994,-0.0002008135714902849,-5.4644148209504105e-05,-5.4644148209504105e-05,-0.0002008135714902849,-1.6989273116906464e-05,-6.243443668569233e-05,-1.6989273116906464e-05,-6.243443668569233e-05,-0.008881499798171119,-0.008881499798171119
"mp-300763348, LiMnF4, Li2MnF4, mp-776670, mp-763348",0.405862019416444,0.2886926411063529,-48.62941927124412,1.7222065397983968,0.405862019416444,0.405862019416444,0.405862019416444,-97.51857256439743,-0.6264414492869581,0.1701414146240784,-11.137643864367078,0.0021929519728244662,0.0006591815675284094,0.0006591815675284094,0.0021929519728244662,0.00026660945739539403,0.000886950977347667,0.00026660945739539403,0.000886950977347667,0.1219984593709988,0.1219984593709988
"mp-300763391, LiCo(SiO3)2, Li2Co(SiO3)2, mp-773761, mp-763391",-0.019046821127339287,0.4902916767397459,-2.4179348991952305,-1.3227424569704371,0.01941664652050812,-0.019046821127339287,0.01941664652050812,-464.4725723047963,0.05186811956856981,0.4393208444137205,-0.8161479495696186,-0.00015988679983399402,-4.397756864046466e-05,-4.397756864046466e-05,-0.00015988679983399402,-1.5228231592609006e-05,-5.53644344547251e-05,-1.5228231592609006e-05,-5.53644344547251e-05,-0.005238912057655208,-0.005238912057655208
"mp-300763396, Li5Co4(Si3O10)2, Li4Co2Si3O10, mp-849656, mp-763396",-0.018741412028260768,0.3630628993608356,-2.5480493585088686,-1.4217581081624369,0.01273290734844205,-0.01249427468550718,0.019099361022663075,-544.4820660416674,0.047060385750605935,0.3084682907346215,-0.3994532976685505,-0.00012116939082442918,-4.9871722588561906e-05,-3.324781505904128e-05,-0.00018175408623664376,-1.080032495475042e-05,-5.904156979108535e-05,-1.6200487432125628e-05,-3.936104652739023e-05,-0.005142478614617902,-0.005142478614617902
"mp-300763430, Li2MnF6, Li3MnF6, mp-764430, mp-763430",0.1483217375049308,0.4194426136047921,22.60846708855065,0.4305801054142005,0.14832173750493086,0.1483217375049308,0.14832173750493086,-204.7796208975019,-0.09609976702349088,0.35493623733865776,3.6085428450640937,0.001050101128618152,0.0002717860788794336,0.0002717860788794336,0.001050101128618152,9.247723715694098e-05,0.00035730472844810866,9.247723715694098e-05,0.00035730472844810866,0.03838847740512078,0.03838847740512078
