,chargedensityvoldens,HeatFusion wmean,numberDensity,NfValenc wmean,atomMean,AtomicWeigh wstd,AtomicWeigh wmean,metalloid,GSmagmom wmean,AtomicVolum wmean,deltashannonmax
"mp-300540083, Mo(PO4)2, LiMo(PO4)2, mp-704210, mp-540083",0.82541285,2.312727273,0.06878426900000001,0.0,12.36363636,2.451625286,8.663718909,0.0,0.0,4509.378984,0.0010425999999999999
"mp-300578869, Na5Mn2O8, Na5LiMn2O8, mp-849237, mp-578869",0.777950017,0.9017777779999999,0.071141066,0.0,11.26666667,0.508807537,7.8404474760000005,0.0,1.3800000000000002e-05,3310.20432,0.005154772
"mp-300761829, CoPO4, LiCoPO4, mp-851068, mp-761829",0.746776931,1.978888889,0.062384191,0.0,12.33333333,2.420305031,8.550253167000001,0.0,0.08602617800000001,4133.777703,0.0017038939999999999
"mp-300764857, Ni2(SO4)3, Li2Ni2(SO4)3, mp-779193, mp-764857",0.884032156,0.838490196,0.077419633,0.0,11.76470588,2.41681013,7.952443137,0.0,0.023348812000000004,4376.6617289999995,0.011329924
"mp-300778774, MnH6(S2O9)2, Li4MnH6(S2O9)2, mp-779879, mp-778774",0.589827732,0.20787931,0.073737669,0.0,8.24137931,3.6779093489999997,4.114093836,0.0,2.67e-06,3849.040858,0.012651622
"mp-300779835, CrB3(HO3)3, LiCrB3(HO3)3, mp-780501, mp-779835",0.565995704,2.715,0.081845044,0.0,7.125,3.2934436519999997,3.6163675000000004,1.0,0.0,3487.779946,0.001992813
"mp-300851105, Cu2(SO4)3, Li2Cu2(SO4)3, mp-851127, mp-851105",0.914754086,0.686333333,0.079316955,0.0,11.88235294,2.348358031,8.142741176,0.0,0.0,4376.6965789999995,0.011607586000000001
