,dVraw2,dVnormNumDens,dVnormLiPerFormulaUnit2,dVoriginal,dVraw,dVdensity,dVnormLiPerFormulaUnit,dVweight,VnormLiFrac,dVnormNumDensnorPerFormulaUnit,dVperAtom,avgVolt2,volumetricCap2,energy_grav3,avgVolt3,gravCap3,energy_vol2,energy_vol3,gravCap2,energy_grav2,volumetricCap3,deltax2,deltay,deltax,max Anisotropy,anisotropyMean,deltaz2,deltay2,deltaz
"mp-300540477, LiMn(PO3)4, Li2Mn(PO3)4, mp-689967, mp-540477",0.060390068158673274,15.516504085858848,0.060390068158673274,0.06039006815867332,0.060390068158673274,-10.180768217922266,0.06039006815867332,-391.2811868351925,0.5022795916089221,4.959658486865006,0.09214012255353893,0.012151313489743602,0.00032759223917063206,0.00017441968876182832,0.012151313489743602,0.0008668377209946911,6.591607057819998e-05,6.591607057819998e-05,0.0008668377209946911,0.00017441968876182832,0.00032759223917063206,-0.16568705737083772,0.07353202330581432,-0.09258982617782108,0.07353202330581432,-0.03667688615901854,-0.16279353108271902,0.13158362065250984,-0.09097285560504886
"mp-300540479, LiV(PO4)2, Li2V(PO4)2, mp-32472, mp-540479",0.027373219294948133,3.997849927143194,0.027373219294948133,0.02737321929494807,0.027373219294948133,0.09018839670413197,0.02737321929494807,-523.9356699790274,0.4727654405490593,1.3080740339212555,-0.7325687655934072,0.005808813552227599,8.737050311159157e-05,5.52167031398421e-05,0.005808813552227599,0.0002602009705082246,1.8540711527972235e-05,1.8540711527972235e-05,0.0002602009705082246,5.52167031398421e-05,8.737050311159157e-05,-0.0625090892405656,0.013915977499999954,-0.018468594548348927,0.013915977499999954,-0.022821553693280015,-0.2163176874912006,0.04710023153846138,-0.06391204403149109
"mp-300540489, CoPO4, LiCoPO4, mp-689940, mp-540489",-0.02653295166764264,-2.3158083822656863,-0.02653295166764264,0.027256137445120558,-0.02653295166764264,6.422511406891128,0.027256137445120558,-643.2465691924291,1.0,-2.3158083822656863,-1.159197710005856,-0.006309299572613821,-5.203490275840147e-05,-3.786442819799735e-05,-0.006309299572613821,-0.0001592340055719021,-1.2373436391359199e-05,-1.2373436391359199e-05,-0.0001592340055719021,-3.786442819799735e-05,-5.203490275840147e-05,0.2150194457142846,-0.019124497500000004,0.06271400499999967,0.06271400499999967,0.0204148166666666,0.06053123142857177,-0.06556970571428572,0.017654942500000104
"mp-300540495, Co(PO3)4, LiCo(PO3)4, mp-31573, mp-540495",-0.013234968693265207,-3.2717470677448084,-0.013234968693265207,0.01341248247897342,-0.013234968693265207,7.954808345409454,0.01341248247897342,-1526.8862879481082,1.0,-3.2717470677448084,-1.2249944677855087,-0.0021241352773613397,-7.351430361160793e-05,-3.025631987469013e-05,-0.0021241352773613397,-0.0001885197475804748,-1.1798616929976554e-05,-1.1798616929976554e-05,-0.0001885197475804748,-3.025631987469013e-05,-7.351430361160793e-05,0.17552774833333284,-0.002839879999999795,0.04646322749999987,0.04646322749999987,0.014679889166666625,0.001572764444443702,-0.010728435555554779,0.0004163199999998035
"mp-300540520, Li3Fe4P9O32, Li7Fe4P9O32, mp-705390, mp-540520",-0.009175889560114331,-1.3973028183249931,-0.002293972390028583,0.009260866246018741,-0.009175889560114331,5.533206084949187,0.0023152165615046853,-541.9775873697831,0.5314145978143484,-0.140402023529291,-1.1841180530361304,-0.0018618720170496574,-7.903167941568349e-06,-1.8456377453237124e-05,-0.0018618720170496574,-9.095881974693821e-05,-1.6036251461015518e-06,-6.414500584406207e-06,-2.273970493673455e-05,-4.614094363309281e-06,-3.1612671766273394e-05,0.019079498076923305,0.006299262857142932,0.006299262857142932,0.006299262857142932,0.0036726878571428884,-0.004786976682692478,0.019079498076923305,-0.001580462142857199
"mp-300540530, LiCo(PO3)4, Li2Co(PO3)4, mp-690004, mp-540530",0.011650078349961328,2.8112583935587185,0.011650078349961328,0.011650078349961346,0.011650078349961328,1.557930838586075,0.011650078349961346,-395.2875414049099,0.4783000673131931,0.9297796730168736,-0.8367867420360308,0.00206647726260983,6.24314789352969e-05,2.9970207982557408e-05,0.00206647726260983,0.00016896158379234682,1.107402266451915e-05,1.107402266451915e-05,0.00016896158379234682,2.9970207982557408e-05,6.24314789352969e-05,-0.11879979182681498,0.11101869385834864,-0.06638811896204366,0.11101869385834864,0.0026232119440769233,-0.06578273306202749,0.1986650311149397,-0.03676093906407418
"mp-300553966, CuO, Li(CuO)2, mp-510751, mp-553966",-0.003968918256319099,-0.2065819014431837,-0.007937836512638198,0.003984733337207613,-0.003968918256319099,2.4873492003570226,0.007969466674415226,-2656.489206642743,1.0,-0.4131638028863674,-1.0158756730252765,-0.0012933827996949902,-9.283556649643806e-06,-8.012343180091255e-06,-0.0012933827996949902,-2.4586947600398944e-05,-3.0253060696138413e-06,-1.5126530348069202e-06,-4.917389520079789e-05,-1.602468636018251e-05,-4.641778324821903e-06,-0.00781639200000015,-0.0012213112500000234,-0.0012213112500000234,0.011617616249999909,0.003058331249999953,0.0743527439999994,-0.00781639200000015,0.011617616249999909
"mp-300554014, Si4Cu5O14, Li2Si4Cu5O14, mp-25205, mp-554014",-0.015317362168534831,-2.1665241764200687,-0.007658681084267416,0.015555633439691576,-0.015317362168534831,5.2489303752193734,0.007777816719845788,-333.549285327418,1.0,-1.0832620882100343,-1.17614966493815,-0.0038943176854295313,-2.434028560114486e-05,-4.852702415910341e-05,-0.0038943176854295313,-0.0001908693804789688,-6.188324310804695e-06,-1.237664862160939e-05,-9.54346902394844e-05,-2.426351207955171e-05,-4.868057120228972e-05,0.9679228964480714,0.08850232596563458,1.05209010483486,1.05209010483486,0.02062492264283848,-0.992420249842221,0.0814221398883838,-1.0787176628719792
"mp-300556288, ReO3, LiReO3, mp-755021, mp-8189",-0.04405122756069403,-2.290029958839211,-0.04405122756069403,0.0460811591904533,-0.04405122756069403,4.00721946740433,0.0460811591904533,-482.1846114250221,1.0,-2.290029958839211,-1.1762049102427758,-0.02197601254652871,-5.145567618398636e-05,-0.00019772906019026253,-0.02197601254652871,-0.0003963506940743567,-2.5669899524397878e-05,-2.5669899524397878e-05,-0.0003963506940743567,-0.00019772906019026253,-5.145567618398636e-05,-0.0487275195519068,-0.030454698019794613,-0.03045469971994175,-0.030454698019794613,-0.03045472969401623,-0.048727666147699716,-0.04872751683167138,-0.030454791342312326
"mp-300556288, LiReO3, Li2ReO3, mp-8189, mp-556288",0.03859668827766583,2.16757688331545,0.03859668827766583,0.03859668827766583,0.03859668827766583,-0.5306320459371825,0.03859668827766583,-510.7704083848951,0.4222974069029654,0.7036919239548822,-1.0087706982645883,0.03549877888913577,4.682440314258432e-05,0.00032859349132471286,0.03549877888913577,0.0003572692061982811,4.3066107688213263e-05,4.3066107688213263e-05,0.0003572692061982811,0.00032859349132471286,4.682440314258432e-05,-0.2326135055760101,-0.08723013764989562,-0.0872300645910038,-0.08723006020875346,-0.08723008748321763,-0.2326134938900092,-0.23261370039972165,-0.08723006020875346
"mp-300556321, Co(WO4)2, LiCo(WO4)2, mp-25472, mp-25483",0.016309467295209917,2.263788719165577,0.016309467295209917,0.01630946729520999,0.016309467295209917,-0.5182094000961922,0.01630946729520999,-561.3022179461282,1.0,2.263788719165577,-0.8205958597526908,0.0032160627256141066,5.08660503906202e-05,6.738351462335164e-05,0.0032160627256141066,0.0003417188412505233,1.0030272951252572e-05,1.0030272951252572e-05,0.0003417188412505233,6.738351462335164e-05,5.08660503906202e-05,0.09913213424681104,-0.04293534589784809,0.10814414645106664,0.10814414645106664,-0.0012295298431611221,-0.06315594090914341,-0.03935740040636074,-0.0688973900827019
"mp-300556321, LiCo(WO4)2, Li2Co(WO4)2, mp-25483, mp-556321",0.027981457199154527,4.107496233647845,0.027981457199154527,0.02798145719915457,0.027981457199154527,-2.2306465310171,0.02798145719915457,-575.3541390637821,0.4730773956346495,1.3433841162470432,-0.7246063784837947,0.0067119508817559395,8.971061821095367e-05,0.00014236823016645903,0.0067119508817559395,0.0005935190243644883,2.1519010204446207e-05,2.1519010204446207e-05,0.0005935190243644883,0.00014236823016645903,8.971061821095367e-05,-0.04098111880096356,-0.051763585941349013,-0.02421611565511484,-0.02421611565511484,-0.0363904520329017,-0.056170492234562136,-0.08759991466997523,-0.03319165450224126
"mp-300558256, TiO2, Li3Ti4O8, mp-2657, mp-558256",1.223021738166508,58.24243767728565,0.1486811587776721,0.11151086908325404,0.11151086908325407,43.651841525045455,0.14868115877767205,-453.60997370270485,1.0,77.6565835697142,-0.5539565236669833,0.10917311959954128,0.0001590938641239493,0.00046204043897892216,0.10917311959954128,0.0004719342187082131,0.00015575856953091766,0.00011681892714818824,0.0006292456249442843,0.0006160539186385629,0.00011932039809296201,-0.5250038993782277,-0.11145939806385564,-0.6562548742227846,-0.11145939806385564,-0.3837334529844356,-0.3067888693333333,-0.0891675184510845,-0.38348608666666656
"mp-300558431, Cu(PO3)3, LiCu(PO3)3, mp-779530, mp-558431",-0.01649180936080099,-2.9057723577711108,-0.01649180936080099,0.016768349788813364,-0.01649180936080099,7.093044983033027,0.016768349788813364,-1229.468250876217,1.0,-2.9057723577711108,-1.2143935216904131,-0.0029535501832279602,-6.529105915349598e-05,-3.387610574734357e-05,-0.0029535501832279602,-0.00018915482832966148,-1.1693102649143739e-05,-1.1693102649143739e-05,-0.00018915482832966148,-3.387610574734357e-05,-6.529105915349598e-05,0.08092723911229692,0.009001220183746383,0.02178810283792609,0.02798756955108983,0.019592297524254104,0.1039538297611908,0.033433103539629416,0.02798756955108983
"mp-300558578, Li2VF6, Li3VF6, mp-764802, mp-558578",-0.01485571227733455,-1.5878633542649454,-0.014855712277334591,0.015079732443737948,-0.014855712277334591,5.823343985800952,0.015079732443737948,-1208.2385530515705,0.24808908707871266,-0.32316750057887433,-1.4576160992091582,-0.003766018386594253,-3.673844606175437e-05,-2.610140857043517e-05,-0.003766018386594253,-0.00010296153017622441,-9.313431815353676e-06,-9.313431815353676e-06,-0.00010296153017622441,-2.610140857043517e-05,-3.673844606175437e-05,0.1011210247672448,0.0018244397453309625,0.00802547815613054,0.00802547815613054,0.0030047741510368536,-0.01052850264922185,0.022987940791170128,-0.0008355954483509402
"mp-300559893, Bi(PdO2)2, LiBi(PdO2)2, mp-25201, mp-559893",-0.0028501589490193017,-0.31064137226316874,-0.0028501589490193017,0.002858305574230835,-0.0028501589490193017,1.8731596045129608,0.002858305574230835,-985.4074075053636,1.0,-0.31064137226316874,-1.019951112643135,-0.0006906601536682817,-6.9799356985814335e-06,-1.2698141178111005e-05,-0.0006906601536682817,-5.240163417924084e-05,-1.691401619490637e-06,-1.691401619490637e-06,-5.240163417924084e-05,-1.2698141178111005e-05,-6.9799356985814335e-06,2.1464694475,-0.06887971500000001,1.22655397,1.22655397,-0.013883959999999954,-2.0988207362499995,-0.12053950125,-1.1993261349999995
"mp-300560846, Na2FeO4, Na2Li3FeO4, mp-775050, mp-560846",0.08374561816947625,3.133682657798344,0.027915206056492083,0.08374561816947622,0.08374561816947625,1.4442414655133915,0.02791520605649208,-248.70982295143241,1.0,1.0445608859327813,-0.8045935576045554,0.024723693831547988,2.3470691504952905e-05,5.73918163762177e-05,0.024723693831547988,0.00019440109447409752,6.9291051098202075e-06,2.0787315329460625e-05,6.480036482469917e-05,1.913060545873924e-05,7.041207451485871e-05,0.23036288566666666,-0.03873875916666666,0.08227245916666666,0.08227245916666666,-0.019779097222222243,-0.28803877666666683,-0.10846852566666663,-0.10287099166666673
"mp-300565580, Mn2NiO6, LiMn2NiO6, mp-25569, mp-543105",0.0457979428269221,5.212620504549005,0.0457979428269221,0.045797942826922185,0.0457979428269221,-2.1290555084728697,0.045797942826922185,-542.8041761349527,1.0,5.212620504549005,-0.5878185145577006,0.01076638003592959,0.00011712463049524392,0.00010906659273368133,0.01076638003592959,0.00046394661545244765,2.7534168690615216e-05,2.7534168690615216e-05,0.00046394661545244765,0.00010906659273368133,0.00011712463049524392,-0.03368747415242978,-0.018715367942537142,-0.018715263418016548,-0.018715263418016548,-0.08051907340952151,-0.3674278599624195,-0.03368766229656685,-0.20412658886801088
