,dVraw2,dVnormNumDens,dVnormLiPerFormulaUnit2,dVoriginal,dVraw,dVdensity,dVnormLiPerFormulaUnit,dVweight,VnormLiFrac,dVnormNumDensnorPerFormulaUnit,dVperAtom,avgVolt2,volumetricCap2,energy_grav3,avgVolt3,gravCap3,energy_vol2,energy_vol3,gravCap2,energy_grav2,volumetricCap3,deltax2,deltay,deltax,max Anisotropy,anisotropyMean,deltaz2,deltay2,deltaz
"mp-300026795, Cu5P3O13, LiCu5P3O13, mp-26796, mp-26795",0.00034149539108833157,0.08706678661057038,0.00034149539108833157,0.00034149539108829785,0.00034149539108833157,2.7725346022611386,0.00034149539108829785,-1250.965196623709,1.0,0.08706678661057038,-0.992828596787146,9.529572342344684e-05,1.9563413836230547e-06,2.224336899638749e-06,9.529572342344684e-05,7.970985183448925e-06,5.459252812210385e-07,5.459252812210385e-07,7.970985183448925e-06,2.224336899638749e-06,1.9563413836230547e-06,-0.02856703195150445,-0.0486032167736532,-0.014963683403169004,0.07847195821678099,0.0049683526799862605,0.14981010205021825,-0.09278795929515612,0.07847195821678099
"mp-300026823, Cu3(P2O7)2, Li2Cu3(P2O7)2, mp-673105, mp-26823",-0.0015316655168794995,-0.201674195756832,-0.0007658327584397497,0.0015340151149334511,-0.0015316655168794995,3.601354504214477,0.0007670075574667258,-552.1682912241744,1.0,-0.10083709787841597,-1.0160824879272357,-0.00035827952105981035,-2.265752478799348e-06,-3.692258261912517e-06,-0.00035827952105981035,-1.5784615996069596e-05,-5.299934639764909e-07,-1.0599869279529823e-06,-7.892307998034798e-06,-1.8461291309562585e-06,-4.531504957598696e-06,-0.11550013823569465,0.06718568000000014,-0.06325007570049945,0.06718568000000014,0.021531053359119832,0.1107659714204378,0.12268689391304373,0.060657555777858814
"mp-300026875, CuPO4, LiCuPO4, mp-673017, mp-26467",0.02786121803256339,2.358666997485733,0.02786121803256339,0.02786121803256348,0.02786121803256339,1.3116950014693525,0.02786121803256348,-661.7055340766942,1.0,2.358666997485733,-0.8328326918046202,0.005842540921558669,5.29979115688079e-05,3.606879791868636e-05,0.005842540921558669,0.00017200061693652583,1.1113744802399038e-05,1.1113744802399038e-05,0.00017200061693652583,3.606879791868636e-05,5.29979115688079e-05,-0.11146022585915208,-0.002925357500000114,-0.032509232542252686,0.00012171335783373037,-0.011770958894806356,0.0004173029411442184,-0.010029797142857531,0.00012171335783373037
"mp-300026875, LiCuPO4, Li2CuPO4, mp-26467, mp-26875",0.02134775407090081,1.886096736662127,0.02134775407090081,0.02134775407090084,0.02134775407090081,1.7821960134837256,0.02134775407090084,-719.6674679366993,0.4405151730632743,0.6196872461015281,-0.9923266750876428,0.007039922929730934,4.147481776795409e-05,4.52839960779337e-05,0.007039922929730934,0.00013731849357849618,1.3677294559479218e-05,1.3677294559479218e-05,0.00013731849357849618,4.52839960779337e-05,4.147481776795409e-05,-0.8446539256220786,-0.14388435249999998,-0.14077565427034644,0.21993573494530586,-0.021574757275013533,1.319614409671835,-0.8633061149999999,0.21993573494530586
"mp-300026949, Sn2(PO3)5, LiSn2(PO3)5, mp-26950, mp-26949",0.04714930415787843,16.00510085338775,0.04714930415787843,0.047149304157878325,0.04714930415787843,-11.72578352058664,0.047149304157878325,-1278.1760969508568,1.0,16.00510085338775,0.037284691473325415,0.011335943505795356,0.00035962555145846795,0.00027036456026176243,0.011335943505795356,0.0011245205023098336,8.646352278971007e-05,8.646352278971007e-05,0.0011245205023098336,0.00027036456026176243,0.00035962555145846795,0.2226493284371636,-0.25178769000000045,0.11638487622851736,0.11638487622851736,-0.05652651478142327,-0.06538157153054848,-0.4816807982608705,-0.034176730572786695
"mp-300027033, LiSnP2O7, Li2SnP2O7, mp-673144, mp-27033",0.06707733424505674,11.012753030992892,0.06707733424505674,0.0670773342450568,0.06707733424505674,-6.755867218796277,0.0670773342450568,-1255.097362291288,0.4888331633054062,3.50300641572837,-0.2883642556348132,0.014739312135177103,0.00023085201532646935,0.00016857723621073678,0.014739312135177103,0.0007671804162711425,5.072652259108334e-05,5.072652259108334e-05,0.0007671804162711425,0.00016857723621073678,0.00023085201532646935,-0.1752935125993512,0.005155189437916152,-0.02629402688990268,0.005155189437916152,-0.03530156984044649,-0.5651058137956863,0.03436792958610768,-0.08476587206935292
"mp-300027047, LiCuPO4, Li2CuPO4, mp-27064, mp-27047",-0.017616495062184157,-1.4531765337331428,-0.017616495062184157,0.017932401117931374,-0.017616495062184157,5.0017365331663655,0.017932401117931374,-359.6529720667865,0.418324342218325,-0.4900478286037675,-1.3105347096745037,-0.005640302163327484,-3.322726842825144e-05,-3.6280996765435434e-05,-0.005640302163327484,-0.00011331733333810451,-1.0638429116336017e-05,-1.0638429116336017e-05,-0.00011331733333810451,-3.6280996765435434e-05,-3.322726842825144e-05,0.6072796561283851,-0.09663732500000012,0.20242655204279505,0.20242655204279505,0.023291041225717752,-0.10774831009692498,-0.2899119750000003,-0.03591610336564166
"mp-300031519, CoP2O7, LiCoP2O7, mp-31529, mp-31519",-0.02036050970559316,-2.3926739492951143,-0.02036050970559316,0.02078367594131425,-0.02036050970559316,6.01780497427212,0.02078367594131425,-239.32749881551536,1.0,-2.3926739492951143,-1.2036050970559315,-0.003883432310362885,-5.376202851564248e-05,-3.474864150116041e-05,-0.003883432310362885,-0.0001821842112845896,-1.0254222592027906e-05,-1.0254222592027906e-05,-0.0001821842112845896,-3.474864150116041e-05,-5.376202851564248e-05,0.0527312357871383,-0.02019568413709205,0.058004359365852125,0.058004359365852125,0.00633785240770024,-0.01708647091423578,-0.018359712851901862,-0.018795118005659358
"mp-300031539, Li3Co(PO4)2, Li4Co(PO4)2, mp-31579, mp-31539",-0.0003217448364559033,-0.05478225211232,-0.0003217448364559033,0.00032184838951332395,-0.0003217448364559033,4.438197726617396,0.00032184838951332395,-1198.9895132008805,0.1961699432584268,-0.007830350779740073,-1.2784601807223046,-7.43035357676657e-05,-1.2321143106797023e-06,-7.669472847748112e-07,-7.43035357676657e-05,-3.320990396496754e-06,-2.8454364881777805e-07,-2.8454364881777805e-07,-3.320990396496754e-06,-7.669472847748112e-07,-1.2321143106797023e-06,0.04390921765234048,8.408062499998259e-05,0.0037422628680972014,0.0037422628680972014,-0.00017339091199997106,-0.05099912375473925,0.0009865459999997953,-0.004346516229097097
"mp-300031553, CoPO4, LiCoPO4, mp-767450, mp-31553",-0.08483090549569232,-7.406450712406831,-0.08483090549569232,0.09269424197682308,-0.08483090549569232,12.395529391019904,0.09269424197682308,-1930.101449924423,1.0,-7.406450712406831,-1.508985432974154,-0.0217375183891068,-0.00016641875275877964,-0.0001304548460212036,-0.0217375183891068,-0.0005091014768192471,-4.264401844172095e-05,-4.264401844172095e-05,-0.0005091014768192471,-0.0001304548460212036,-0.00016641875275877964,0.16967238423303754,0.6225058534541704,0.01649592624487865,0.6225058534541704,0.026579808752548468,-5.752412778254437,6.4029173498143255,-0.5592623534414036
"mp-300031557, Co6P7O24, LiCo6P7O24, mp-705347, mp-31557",0.03551559768306151,15.790600504906333,0.03551559768306151,0.03551559768306145,0.03551559768306151,-12.126439405037305,0.03551559768306145,-1922.4529634216406,1.0,15.790600504906333,0.3140771142732789,0.008040955435142218,0.00035480585011342234,0.0002884209505756837,0.008040955435142218,0.0012739086202672107,8.03302834531897e-05,8.03302834531897e-05,0.0012739086202672107,0.0002884209505756837,0.00035480585011342234,-0.12415376185913855,-0.1452661699999993,-0.06375463446820627,-0.00759922234440502,-0.07220667560420352,-0.014798485618051884,-0.2828867521052618,-0.00759922234440502
"mp-300031560, LiCo(PO3)4, Li2Co(PO3)4, mp-540064, mp-31560",0.039151502065326464,10.120304481942817,0.039151502065326464,0.03915150206532636,0.039151502065326464,-5.216330634335646,0.03915150206532636,-791.4827382681177,0.4921069962091063,3.2842205087154186,-0.31264196063730804,0.008424964320262705,0.0002184945558507696,0.00012218761730047292,0.008424964320262705,0.000567815906304944,4.701757889500354e-05,4.701757889500354e-05,0.000567815906304944,0.00012218761730047292,0.0002184945558507696,-0.19547465055619012,-0.03035165250000027,-0.054617917067170785,7.209702686883368e-05,-0.028299157513434075,0.00025803146458319416,-0.10862696684210622,7.209702686883368e-05
"mp-300031571, CoP2O7, LiCoP2O7, mp-697814, mp-31571",-0.04696722867544585,-6.458539639394691,-0.04696722867544585,0.04928186111603417,-0.04696722867544585,11.077417131166472,0.04928186111603417,-959.1267257359757,1.0,-6.458539639394691,-1.4696722867544585,-0.008898371498131729,-0.00014511972781115344,-7.962191598077051e-05,-0.008898371498131729,-0.0004202590031480639,-2.7494261130346412e-05,-2.7494261130346412e-05,-0.0004202590031480639,-7.962191598077051e-05,-0.00014511972781115344,-0.09554687802568053,0.060785615000000126,-0.026275391457062147,0.13300575705361384,0.05583866019885062,0.4836572983767776,0.22103860000000045,0.13300575705361384
"mp-300031580, LiCoP2O7, Li2CoP2O7, mp-705301, mp-31580",-0.03705338392393653,-4.929542039598823,-0.03705338392393653,0.0384791672823217,-0.03705338392393653,9.117915690995188,0.0384791672823217,-1016.3133346987092,0.4335568178460063,-1.6832757304898591,-1.5483459454796318,-0.00845719695503016,-0.00011486819938662971,-7.786455123158067e-05,-0.00845719695503016,-0.00034114673291754915,-2.6217928923215994e-05,-2.6217928923215994e-05,-0.00034114673291754915,-7.786455123158067e-05,-0.00011486819938662971,0.22154752122290086,0.006379233749999935,0.03323212818343513,0.03323212818343513,0.013387229712340557,0.003668848023910728,0.042528224999999566,0.000550327203586609
"mp-300031581, Co(PO3)4, LiCo(PO3)4, mp-585256, mp-31581",-0.042429482250023576,-9.187120735552933,-0.042429482250023576,0.044309511898633865,-0.042429482250023576,13.781545082553455,0.044309511898633865,-763.2404972817137,1.0,-9.187120735552933,-1.7213011982504018,-0.007285768383595065,-0.00020642939967100663,-0.00010377895470988726,-0.007285768383595065,-0.0006043682814161076,-3.544697492901164e-05,-3.544697492901164e-05,-0.0006043682814161076,-0.00010377895470988726,-0.00020642939967100663,0.1306305538501079,0.06886185255998711,0.06915735203829243,0.10010988202242288,0.07937636220690081,0.1890964438201321,0.13007238816886454,0.10010988202242288
"mp-300031585, CoPO4, LiCo2(PO4)2, mp-540093, mp-767242",-0.12047162879133999,-20.929813966935523,-0.24094325758267998,0.13697298772271127,-0.12047162879133999,28.2508494142667,0.2739459754454225,-1258.8624637491514,1.0,-41.859627933871046,-2.4456595454960786,-0.028006958104438918,-0.0009405621318767432,-0.00032890692914247635,-0.028006958104438918,-0.0014147896150232696,-0.00021865965029591508,-0.00010932982514795754,-0.002829579230046539,-0.0006578138582849527,-0.0004702810659383716,-4.542713123266557,1.8504803950000004,-2.4606362751027167,1.8504803950000004,0.14127479668763718,1.9088866526134685,3.4162714984615388,1.0339802701656289
"mp-300031585, LiCo2(PO4)2, LiCoPO4, mp-767242, mp-31585",0.011604372772551148,2.063393889310781,0.023208745545102296,0.01160437277255122,0.011604372772551148,1.8364735258576168,0.02320874554510244,-1315.644013558224,0.4677152917145346,1.3649126500260342,-0.9199050834532384,0.002790230854912116,9.165055027244658e-05,3.3490404012592356e-05,0.002790230854912116,0.00013928422151209612,2.203705432875668e-05,1.101852716437834e-05,0.00027856844302419224,6.69808080251847e-05,4.582527513622329e-05,8.889025972229312,-0.8920956275,1.2963162876167749,1.2963162876167749,-0.006296829931228931,-2.9013335993860223,-6.11722716,-0.4231111499104616
"mp-300031592, Co3(PO4)4, Li3Co3(PO4)4, mp-31554, mp-31592",-0.052172828581795984,-5.1112762796833735,-0.017390942860598658,0.05504466442308399,-0.052172828581795984,9.258871563940492,0.018348221474361333,-384.7508961065832,1.0,-1.703758759894458,-1.39999168579377,-0.010674160440713305,-3.828249438675349e-05,-7.66675678552572e-05,-0.010674160440713305,-0.0003747333476681607,-7.832304635625845e-06,-2.3496913906877537e-05,-0.00012491111588938688,-2.55558559517524e-05,-0.00011484748316026048,0.08580818524490116,0.011825394999999942,0.04850027861668327,0.04850027861668327,0.02649039015941702,0.033872802139696984,0.02092185269230759,0.019145496861567857
"mp-300031600, Co(PO3)4, LiCo(PO3)4, mp-31550, mp-31600",0.003308948942676005,0.8793117752069852,0.003308948942676005,0.003308948942676082,0.003308948942676005,4.028330781695795,0.003308948942676082,-763.1760452617441,1.0,0.8793117752069852,-0.9437478679745088,0.0006130734374467207,1.9757637578135128e-05,8.732657579655814e-06,0.0006130734374467207,4.713288213121274e-05,3.6606436048716735e-06,3.6606436048716735e-06,4.713288213121274e-05,8.732657579655814e-06,1.9757637578135128e-05,-0.07099141347007773,-0.015765842731782158,-0.0375836894841588,-0.015765842731782158,-0.023038458335810603,-0.029779925272816043,-0.029779925160032982,-0.015765842791490847
"mp-300031604, CoP2O7, LiCoP2O7, mp-31589, mp-540352",-0.09803722414168538,-12.25056216455816,-0.09803722414168538,0.10869320416066207,-0.09803722414168538,17.71137989100772,0.10869320416066207,-959.1398120883276,1.0,-12.25056216455816,-1.9803722414168536,-0.019770468064939862,-0.0002752631935570058,-0.00017690456590822872,-0.019770468064939862,-0.0008772292351736653,-5.5510365836216845e-05,-5.5510365836216845e-05,-0.0008772292351736653,-0.00017690456590822872,-0.0002752631935570058,0.4812129258560754,0.040438049999999885,0.13233355461042073,0.13233355461042073,0.08051058463518716,0.2500369065277849,0.14704745454545415,0.06876014929514085
"mp-300031604, LiCoP2O7, Li2CoP2O7, mp-540352, mp-31604",0.10478819664170552,16.159599938871807,0.10478819664170552,0.10478819664170548,0.10478819664170552,-10.586885412243738,0.10478819664170548,-1016.3132496294943,0.5062813423309571,4.996617030244869,0.16793717936463645,0.026217076155502082,0.00032504877245020524,0.0002413779506740912,0.026217076155502082,0.0009647742566785158,8.132431604599085e-05,8.132431604599085e-05,0.0009647742566785158,0.0002413779506740912,0.00032504877245020524,-3.8714763410199726,-0.007444962500000041,-0.5807214511529959,0.4558115223714903,-0.044118297093835225,3.038743482476602,-0.049633083333333605,0.4558115223714903
"mp-300031606, Co(PO3)4, LiCo(PO3)4, mp-540467, mp-31606",-0.014410004265304956,-3.163509716446232,-0.014410004265304956,0.014620688448205188,-0.014410004265304956,7.334600024263582,0.014620688448205188,-763.2365565579872,1.0,-3.163509716446232,-1.2449700725101822,-0.002432886349545041,-7.108227162969665e-05,-3.465419005800919e-05,-0.002432886349545041,-0.00020525703004580726,-1.2001043522167335e-05,-1.2001043522167335e-05,-0.00020525703004580726,-3.465419005800919e-05,-7.108227162969665e-05,0.07155829112528117,-1.3453943919459936,0.03788380118397239,0.03788380118397239,-0.4232090012786761,0.0715578864157646,-2.54130051812021,0.03788358692599303
"mp-300031609, Co3(PO4)4, Li3Co3(PO4)4, mp-585416, mp-31609",0.1342055248631211,14.019845093404564,0.0447351749543737,0.1342055248631211,0.1342055248631211,-8.915735819349091,0.0447351749543737,-384.7340201884398,1.0,4.673281697801522,0.02890902395059504,0.024165535622018317,0.00010500599296985395,0.00017356988892476465,0.024165535622018317,0.0009639363433913463,1.8907761556213762e-05,5.6723284668641285e-05,0.0003213121144637821,5.7856629641588206e-05,0.0003150179789095619,-0.11791640254812055,-0.09335838000000003,-0.06664840144024205,-0.03457757799617175,-0.06486145314547127,-0.061175714916303865,-0.16517251846153852,-0.03457757799617175
"mp-300031612, Co(PO3)4, LiCo(PO3)4, mp-540264, mp-31603",-0.014761856317818662,-3.634885469758045,-0.014761856317818662,0.014983033708630522,-0.014761856317818662,8.317488488315611,0.014983033708630522,-763.2015880073799,1.0,-3.634885469758045,-1.2509515574029173,-0.0025323110702118066,-8.167381783623182e-05,-3.607040219101527e-05,-0.0025323110702118066,-0.00021026883337249818,-1.4010671056559528e-05,-1.4010671056559528e-05,-0.00021026883337249818,-3.607040219101527e-05,-8.167381783623182e-05,-0.048215078279615575,-0.025524929278742725,-0.02552562967744354,0.022693076745387675,-0.009452494070266196,0.042864700519065616,-0.04821375530429181,0.022693076745387675
"mp-300031612, LiCo(PO3)4, Li2Co(PO3)4, mp-31603, mp-31612",0.01329458191837749,3.361806011466633,0.01329458191837749,0.013294581918377402,0.01329458191837749,1.2195392176378588,0.013294581918377402,-791.4812743676113,0.4791467484425066,1.1106258374098694,-0.8054444387320981,0.003044067220040182,7.453363257621102e-05,4.414823688031787e-05,0.003044067220040182,0.0001928118892688489,1.7066003963775098e-05,1.7066003963775098e-05,0.0001928118892688489,4.414823688031787e-05,7.453363257621102e-05,-0.08302071176753921,-0.023197141390880027,-0.023196963582106545,0.002228386723566844,-0.01472190608313991,0.007975278800133968,-0.08302134813578115,0.002228386723566844
"mp-300031614, Co3(PO4)4, Li3Co3(PO4)4, mp-31551, mp-31614",0.008997563294852448,0.9423908361490241,0.002999187764950816,0.008997563294852462,0.008997563294852448,2.948855326424403,0.0029991877649508205,-384.7333111945492,1.0,0.3141302787163413,-0.9310186814061308,0.0017190449794555259,7.058329450592288e-06,1.2347106673228768e-05,0.0017190449794555259,6.462534437921323e-05,1.3485413114376684e-06,4.0456239343130054e-06,2.1541781459737743e-05,4.1157022244095886e-06,2.117498835177686e-05,0.01179112514547466,-0.05843874666666679,0.006664548995268286,0.04610527813618,-0.001889639845072832,0.08157087670247233,-0.10339162871794892,0.04610527813618
"mp-300031615, Co5(P3O11)2, Li4Co5(P3O11)2, mp-31617, mp-31615",0.009529938330584513,1.017175361456092,0.002382484582646128,0.009529938330584464,0.009529938330584513,2.5184628936136373,0.002382484582646116,-429.88152803807367,1.0,0.254293840364023,-0.9213780087726784,0.002316207166506493,5.713838570036025e-06,1.8586088248440688e-05,0.002316207166506493,7.647168930989697e-05,1.3887218767938163e-06,5.554887507175265e-06,1.911792232747424e-05,4.646522062110174e-06,2.2855354280144088e-05,-0.004279364902765403,0.012184395000000016,-0.0023990379000351503,0.012184395000000016,-0.0046712831842230535,-0.04245263889388772,0.02173432621621624,-0.02379920665263402
"mp-300031618, Co2P5O16, LiCo2P5O16, mp-31620, mp-31575",-0.040995182381626805,-12.929633082150586,-0.040995182381626805,0.04274762923864728,-0.040995182381626805,17.799764199014614,0.04274762923864728,-1071.0388060951498,1.0,-12.929633082150586,-1.942889194777417,-0.008051415614802087,-0.0002905215324738075,-0.0001609192495872238,-0.008051415614802087,-0.0008193483358894922,-5.7058158229933545e-05,-5.7058158229933545e-05,-0.0008193483358894922,-0.0001609192495872238,-0.0002905215324738075,0.3766980306541581,0.028619504999999983,0.19653810294999552,0.19653810294999552,0.08560226884370141,0.06066096394712502,0.05485405124999998,0.031649198581108706
"mp-300031618, LiCo2P5O16, Li3Co2P5O16, mp-31575, mp-31618",0.012611517629935006,2.0266596610509566,0.006305758814967503,0.012611517629935063,0.012611517629935006,2.1112912107096826,0.0063057588149675325,-556.4723837582513,0.6433863284941608,0.5042649517983069,-0.8855601270686385,0.003073865695543312,2.262537188746749e-05,3.151390224469066e-05,0.003073865695543312,0.00012929586817120734,5.514590435073178e-06,1.1029180870146357e-05,6.464793408560367e-05,1.575695112234533e-05,4.525074377493498e-05,0.1472520320387487,-0.03119349333333332,0.055486272942137184,0.055486272942137184,0.006918940670753048,-0.009383887467753291,-0.08278273230769229,-0.003535957596544718
"mp-300031640, Cr3(PO4)4, Li3Cr3(PO4)4, mp-695952, mp-31640",-0.013948236898118149,-1.5015324060219355,-0.0046494122993727145,0.014145542272791413,-0.013948236898118149,5.765024737283206,0.004715180757597136,-370.841105248657,1.0,-0.5005108020073119,-1.1069364828855728,-0.0028594639377011338,-1.1246194249672617e-05,-1.979808746347957e-05,-0.0028594639377011338,-9.657349072647707e-05,-2.305530593451519e-06,-6.916591780354558e-06,-3.2191163575492355e-05,-6.599362487826521e-06,-3.373858274901785e-05,-0.007012293383035275,-0.010711158267879977,-0.003963470173019938,0.04437998533454923,0.00990178563121644,0.0785184355918948,-0.018950510781633803,0.04437998533454923
"mp-300031643, CrP2O7, LiCrP2O7, mp-540291, mp-31643",-0.0547431690107441,-6.9270158514513565,-0.0547431690107441,0.057913539702699524,-0.0547431690107441,11.440594266272704,0.057913539702699524,-931.3858573763816,1.0,-6.9270158514513565,-1.5474316901074414,-0.011891975051271238,-0.000155646122967882,-0.000103330411205776,-0.011891975051271238,-0.0004756681829720786,-3.3811338375348275e-05,-3.3811338375348275e-05,-0.0004756681829720786,-0.000103330411205776,-0.000155646122967882,0.2441516530830253,0.036384275000000084,0.06714170459783197,0.06714170459783197,0.03574893188900955,0.01353024025162403,0.1323064545454548,0.0037208160691966094
"mp-300031648, CrP2O7, LiCrP2O7, mp-540430, mp-31648",-0.007689964278471692,-0.9141605804017896,-0.007689964278471692,0.007749558103461229,-0.007689964278471692,4.601524494430671,0.007749558103461229,-931.3940799808228,1.0,-0.9141605804017896,-1.0768996427847166,-0.0014667617277905488,-2.0540670493744507e-05,-1.2744820925039713e-05,-0.0014667617277905488,-6.681877212374959e-05,-3.917868569003125e-06,-3.917868569003125e-06,-6.681877212374959e-05,-1.2744820925039713e-05,-2.0540670493744507e-05,0.059041662265380386,-0.007671474999999983,0.01623645712297961,0.01623645712297961,0.005105439036859523,0.02455030904581434,-0.027896272727272662,0.0067513349875989465
"mp-300031649, CrP2O7, LiCrP2O7, mp-31632, mp-31649",0.02333787492245695,2.757557071590748,0.02333787492245695,0.02333787492245687,0.02333787492245695,0.8524368933155391,0.02333787492245687,-232.37304765164654,1.0,2.757557071590748,-0.7666212507754309,0.004647969116379385,6.196074561686458e-05,4.038661012965109e-05,0.004647969116379385,0.00020278483616131167,1.2340096645984893e-05,1.2340096645984893e-05,0.00020278483616131167,4.038661012965109e-05,6.196074561686458e-05,-0.0986923598652467,-0.1085615818481589,-0.1085615958517714,0.027447672947793045,-0.06322516825071241,0.024952429952539133,-0.0986923471346899,0.027447672947793045
"mp-300031654, Cr3(PO4)4, Li3Cr3(PO4)4, mp-31744, mp-31654",0.031530490149999216,3.2442333333506097,0.010510163383333071,0.03153049014999931,0.031530490149999216,0.7308995280388384,0.010510163383333104,-370.85392658152,1.0,1.0814111111168698,-0.7582662421833398,0.006244138733880262,2.429869519418873e-05,4.32325804699072e-05,0.006244138733880262,0.00021830784208382983,4.811990651683155e-06,1.4435971955049466e-05,7.276928069460995e-05,1.4410860156635737e-05,7.28960855825662e-05,-0.0043514194805914135,-0.041636770000000066,-0.002459497967290799,0.0066896591925281355,-0.012468869591587576,0.011835550879088243,-0.07366505461538472,0.0066896591925281355
"mp-300031657, CrP2O7, LiCrP2O7, mp-540326, mp-31657",0.0037228980639557423,0.4587860467440262,0.0037228980639557423,0.003722898063955649,0.0037228980639557423,3.314686060746752,0.003722898063955649,-931.389403238665,1.0,0.4587860467440262,-0.9627710193604436,0.0007833444368638813,1.0308662630316863e-05,6.806548317493242e-06,0.0007833444368638813,3.2348586855184446e-05,2.1690718854614607e-06,2.1690718854614607e-06,3.2348586855184446e-05,6.806548317493242e-06,1.0308662630316863e-05,0.06241923743064425,-0.012315220000000071,0.017165290293427168,0.017165290293427168,-0.0013208347533094262,-0.03204572564856501,-0.04478261818181844,-0.008812574553355379
"mp-300031660, CrP2O7, LiCrP2O7, mp-31692, mp-31660",-0.015285051258714231,-1.8874562878124768,-0.015285051258714231,0.015522310571452591,-0.015285051258714231,5.769137338771827,0.015522310571452591,-931.3891346163526,1.0,-1.8874562878124768,-1.1528505125871429,-0.002936666721383885,-4.2410073799356304e-05,-2.551695396152692e-05,-0.002936666721383885,-0.0001328131471059106,-8.148108257536903e-06,-8.148108257536903e-06,-0.0001328131471059106,-2.551695396152692e-05,-4.2410073799356304e-05,-0.2107999311238583,0.0077322699999999855,-0.05796998105906104,0.05260550511097728,0.0007892646839720758,0.1912927458580992,0.0281173454545454,0.05260550511097728
"mp-300031661, Cr2P3O11, LiCr2P3O11, mp-31719, mp-31661",-0.02115277066905955,-4.160171150331325,-0.02115277066905955,0.02160987949418613,-0.02115277066905955,7.989891626467751,0.02160987949418613,-759.4368885857449,1.0,-4.160171150331325,-1.3384443307049534,-0.005270842765903441,-9.347668957567588e-05,-7.470178163767738e-05,-0.005270842765903441,-0.0002997907024989978,-2.329250105052353e-05,-2.329250105052353e-05,-0.0002997907024989978,-7.470178163767738e-05,-9.347668957567588e-05,0.02593164169625799,0.013776189930046371,0.013776184651137058,0.04792327460314283,0.02515854972810876,0.09020851690003356,0.025931651633028456,0.04792327460314283
"mp-300031663, Li2Cr(PO4)2, Li3Cr(PO4)2, mp-540343, mp-31663",-0.009398089617435457,-1.3076949231465802,-0.009398089617435457,0.00948725165874742,-0.009398089617435457,5.1312320765602895,0.00948725165874742,-555.4074677903086,0.2752399218860273,-0.2644665341106076,-1.3262070132133266,-0.002117815376872853,-2.993545551394123e-05,-2.0763069148854222e-05,-0.002117815376872853,-9.213890253364445e-05,-6.745814370986805e-06,-6.745814370986805e-06,-9.213890253364445e-05,-2.0763069148854222e-05,-2.993545551394123e-05,-0.07818945357142866,-0.015357554619234085,-0.016585641666666692,0.0999785173391435,0.02267844035108091,0.4713272960273907,-0.07239990034781782,0.0999785173391435
"mp-300031670, CrP2O7, LiCrP2O7, mp-31656, mp-31670",0.02214541107134398,2.7319705017129245,0.02214541107134398,0.02214541107134393,0.02214541107134398,1.0349621528080641,0.02214541107134393,-931.389262064493,1.0,2.7319705017129245,-0.7785458892865591,0.004463687462413365,6.138582988302871e-05,3.878537072241288e-05,0.004463687462413365,0.0001924234134748123,1.2373089771780235e-05,1.2373089771780235e-05,0.0001924234134748123,3.878537072241288e-05,6.138582988302871e-05,-0.0250679074325344,-0.006891353420858781,-0.006893674543946959,-0.006891353420858781,-0.017407349305866033,-0.13977098164651766,-0.02505946698494102,-0.03843701995279236
"mp-300031702, Cr(PO3)4, LiCr(PO3)4, mp-31734, mp-31702",-0.0019848269721882764,-0.4344969484507968,-0.0019848269721882764,0.0019887743451501017,-0.0019848269721882764,4.573815133966214,0.0019887743451501017,-749.3578807094926,1.0,-0.4344969484507968,-1.0337420585272017,-0.00035183445712288813,-9.762900348145264e-06,-4.9204865004895625e-06,-0.00035183445712288813,-2.7758265640959747e-05,-1.7305915286648543e-06,-1.7305915286648543e-06,-2.7758265640959747e-05,-4.9204865004895625e-06,-9.762900348145264e-06,0.0774572351073255,-1.4702477080466476,0.04100677152740762,0.04108154986358725,-0.4627197955518842,0.0775984830756648,-2.777134559643668,0.04108154986358725
"mp-300031705, Li2Cr(PO4)2, Li3Cr(PO4)2, mp-540287, mp-31705",-0.04459348465655244,-5.706054770201645,-0.04459348465655244,0.04667488021109212,-0.04459348465655244,9.606196384705207,0.04667488021109212,-555.412017347593,0.24854111164331835,-1.2001760737153921,-1.8669362642688518,-0.009864336990233863,-0.00013964664254595345,-9.670999336035256e-05,-0.009864336990233863,-0.00043719467505214733,-3.089064584742213e-05,-3.089064584742213e-05,-0.00043719467505214733,-9.670999336035256e-05,-0.00013964664254595345,0.08964960419088107,-0.0696203881776493,0.0190165827071566,0.08663323726771402,0.012009810599073778,0.4084138328335089,-0.32821040140891805,0.08663323726771402
"mp-300031718, LiCr2(PO4)3, Li3Cr4(PO4)6, mp-31646, mp-767848",-0.011622776954793506,-4.915259079423604,-0.02324555390958701,0.011759454471222508,-0.011622776954793506,8.724328419720678,0.023518908942445016,-1625.5075025371334,0.3067574108252734,-1.9932729066107169,-1.5018564392180105,-0.002259496984793491,-0.00022602079687268617,-6.732891275660694e-05,-0.002259496984793491,-0.0003463376764144325,-4.393900967219666e-05,-2.196950483609833e-05,-0.0006926753528288651,-0.0001346578255132139,-0.00011301039843634309,-0.08568168283241244,0.061111688747308435,-0.03108061043920844,0.061111688747308435,0.009708353884115124,-0.002497667537485728,0.16847006087095834,-0.0009060166557546268
