,dVweight,dVnormNumDensnorPerFormulaUnit,dvnormweight2,dVnormNumDens,dVnormLiPerFormulaUnit,dVraw2,dVoriginal,VnormLiFrac,VoverLi,dVperAtom,dVdensity,dVraw3,dvnormweight,dVnormLiPerFormulaUnit2,dVraw,avgVolt2,energy_grav3,energy_vol4,energy_grav2,volumetricCap3,energy_grav4,volumetricCap4,volumetricCap2,gravCap4,gravCap2,avgVolt3,avgVolt4,energy_vol3,energy_vol2,gravCap3,deltax2,anisotropyMean,deltaz,deltaz2,deltay,deltay2,max Anisotropy,deltax
"mp-300026299, SnPO4, LiSnPO4, mp-672986, mp-26299",9.201452576681122,8.326963082816505,0.0015021898615677706,8.326963082816505,0.07554450432921289,0.07554450432921297,0.07554450432921289,1.0,7.742090679929419,-0.5467329740247222,-4.413113800231583,0.04170679931656758,0.00150218986156777,0.07554450432921297,0.07554450432921297,0.017037934882022942,0.00014025154982858236,2.329682993177699e-05,0.00014025154982858236,0.0001871021443765745,7.743042719622808e-05,0.00010329582087410252,0.0001871021443765745,0.0003433187932130275,0.0006218613867566431,0.017037934882022942,0.009406345798452608,4.219809475859119e-05,4.219809475859119e-05,0.0006218613867566431,-0.031917404768293266,-0.039232772657374015,-0.20637555991470305,-0.7075733482789818,0.09798648499999983,0.3359536628571423,0.09798648499999983,-0.00930924305741887
"mp-300026303, Cu9(PO4)8, Li6Cu9(PO4)8, mp-26304, mp-26303",-8.02456249215347,-0.08293356712650228,-0.0008418294767928988,-0.4976014027590136,0.0008176697604097193,-0.004882067050883524,0.004906018562458314,1.0,-0.5000426444776546,-1.0398702142488814,3.7031767695999966,-0.03505883039051705,-0.0008418294767928994,-0.0008136778418139207,-0.004882067050883524,-0.0011732155057807075,-1.0019427785879628e-05,-1.9294852356422634e-05,-1.669904630979938e-06,-1.1180821696343117e-05,-7.195096169185496e-05,-8.029109952673988e-05,-1.8634702827238534e-06,-0.00029940741289592667,-6.948924845312104e-06,-0.0011732155057807075,-0.008425030422563899,-2.6868769406076016e-06,-4.4781282343460033e-07,-4.169354907187263e-05,0.014382725706941471,0.011248730587881992,0.010481602296324331,0.009338154773088952,0.007120713673815911,0.006343908545763268,0.016143875793505742,0.016143875793505742
"mp-300026341, SbP2O7, LiSbP2O7, mp-26342, mp-26341",22.40874391641179,16.078950991320102,0.005333753492667032,16.078950991320102,0.0992540209538253,0.0992540209538253,0.0992540209538253,1.0,14.62714776095916,-0.007459790461746608,-11.167934184923627,0.07404316598520375,0.00533375349266701,0.0992540209538253,0.0992540209538253,0.02514347398497236,0.0002839219707273975,6.827534138253538e-05,0.0002839219707273975,0.000361284922231729,0.00021180483574761047,0.0002695173375111948,0.000361284922231729,0.0008361009150119622,0.001120783756797936,0.02514347398497236,0.018756947071998795,9.15223177459204e-05,9.15223177459204e-05,0.001120783756797936,0.0864481886541555,-0.1212322824620354,-0.16770156614589204,-0.3049119384470764,-0.2435417849999997,-0.4428032454545449,0.04754650375978553,0.04754650375978553
"mp-300026389, Nb2(PO4)3, LiNb2(PO4)3, mp-26390, mp-26389",-3.949380383083183,1.5726990188562378,-0.00029779741323107635,1.5726990188562378,0.006355319740818155,0.006355319740818139,0.006355319740818155,1.0,1.5627671340389782,-0.8919595644060911,2.0630837649277733,-0.008268047380947604,-0.0002977974132310775,0.006355319740818139,0.006355319740818139,0.0038392780379586586,6.842530747539106e-05,-2.7772530517584162e-05,6.842530747539106e-05,3.533765623317837e-05,-8.901891758944164e-05,-4.5973047459913456e-05,3.533765623317837e-05,-0.00014735678913300248,0.00011326731303917783,0.0038392780379586586,-0.004994765648468746,2.13476415069416e-05,2.13476415069416e-05,0.00011326731303917783,0.013808622786247702,-0.005098851418160985,-0.0034359904331955357,-0.012980408303183132,-0.015515787500000044,-0.05861519722222239,0.0036552236787126273,0.0036552236787126273
"mp-300026407, SnP2O7, Li2SnP2O7, mp-757076, mp-26407",9.582524165694188,4.4122883060009315,0.001125945473178036,8.824576612001861,0.056461084876296086,0.11292216975259214,0.11292216975259214,1.0,7.929194737816758,-0.4353891512370397,-4.5983955618484815,0.06252150023462998,0.0011259454731780355,0.05646108487629607,0.11292216975259214,0.04253726703702142,0.000243254734254021,4.135485944571761e-05,0.0001216273671270105,0.00019828323854684962,0.00013468259561483058,0.00010978327437819596,9.914161927342475e-05,0.0003575370959187645,0.0003228798452266258,0.04253726703702142,0.023551564381577992,7.469239287123371e-05,3.7346196435616855e-05,0.0006457596904532516,-0.38207971681446296,-0.04962343643801082,-0.043404943019705655,-0.14468314339901886,0.009158548750012095,0.030528495833373658,0.009158548750012095,-0.11462391504433887
"mp-300026409, Ti(PO3)4, LiTi(PO3)4, mp-540258, mp-26409",-1.808870643746877,3.168737885057998,-0.0003515100519682795,3.168737885057998,0.014108758644649331,0.01410875864464926,0.014108758644649331,1.0,3.1246529112843864,-0.7601511030409625,1.1013153665415452,-0.004879662541423657,-0.00035151005196828083,0.01410875864464926,0.01410875864464926,0.0043801901867864855,6.058315336798352e-05,-7.645107393489787e-06,6.058315336798352e-05,7.119974561735518e-05,-2.095332066958204e-05,-2.462518074045189e-05,7.119974561735518e-05,-6.749144021711033e-05,0.0001951406337056191,0.0043801901867864855,-0.0015149348370828875,2.2104597215794695e-05,2.2104597215794695e-05,0.0001951406337056191,-0.054448180585054295,-0.014915755453124438,0.012322777980092958,0.023276358406842255,-0.02824453697090812,-0.05335079205615978,0.012322777980092958,-0.028825507368558163
"mp-300026513, CuPO4, LiCuPO4, mp-673047, mp-26513",-13.91197612121415,-3.728876347877245,-0.0020189557857178487,-3.728876347877245,0.04599895986163527,-0.043976104782857565,0.04599895986163527,1.0,-3.900400781332252,-1.2638566286971455,7.7840293223681645,-0.08408143265200554,-0.002018955785717852,-0.043976104782857565,-0.043976104782857565,-0.009529647049628023,-5.883106653153586e-05,-3.471470741104918e-05,-5.883106653153586e-05,-8.378573963449578e-05,-0.0001124838223585742,-0.00016019665814109344,-8.378573963449578e-05,-0.0005190748757699352,-0.00027148551596977257,-0.009529647049628023,-0.01822049452895216,-1.8156417682996327e-05,-1.8156417682996327e-05,-0.00027148551596977257,0.18147062637411746,0.035007616743358734,0.03475147796184134,0.17872188666089836,0.03498541713993427,0.17992500243394768,0.035285955128300614,0.035285955128300614
"mp-300026531, Cu2P3O10, LiCu2P3O10, mp-26532, mp-26531",-1.415290824716222,2.6238257780706906,-0.0002634757951278334,2.6238257780706906,0.014541061129243138,0.014541061129243091,0.014541061129243138,1.0,2.5862194036288884,-0.7818840830613538,0.6624041324923872,-0.0036575709879645827,-0.00026347579512783444,0.014541061129243091,0.014541061129243091,0.003142641038132893,4.537210096605794e-05,-3.204958875415044e-06,4.537210096605794e-05,5.8955879192094447e-05,-1.1412625164109442e-05,-1.4829406972871588e-05,5.8955879192094447e-05,-5.280643832457829e-05,0.00020993759252301166,0.003142641038132893,-0.0007904810099137582,1.274165370336528e-05,1.274165370336528e-05,0.00020993759252301166,0.03175892289144722,-0.03809848889212001,-0.12469813888513225,-0.23380901040962296,-0.006535419999999625,-0.012253912499999298,0.01693809220877185,0.01693809220877185
"mp-300026541, Sb(PO3)4, LiSb(PO3)4, mp-26542, mp-26541",27.779977411546675,21.52709578103525,0.0022505635864485648,21.52709578103525,0.07933542360648538,0.07933542360648528,0.07933542360648538,1.0,19.944769077535454,0.3487022013102508,-15.957650842749365,0.06248464741415796,0.002250563586448555,0.07933542360648528,0.07933542360648528,0.017942433718330982,0.00029763301271971574,8.615846501687644e-05,0.00029763301271971574,0.00048370165002211806,0.0002344160151063311,0.00038096383281689336,0.00048370165002211806,0.0010365089903943633,0.0013160333494373667,0.017942433718330982,0.014131476126008409,0.00010939356469585593,0.00010939356469585593,0.0013160333494373667,-0.24756094024180905,-0.053729084835782384,-0.030125577499999782,-0.1138077372222214,-0.06553083988451558,-0.24756095067483666,-0.030125577499999782,-0.06553083712283181
"mp-300026549, Nb(PO3)4, LiNb(PO3)4, mp-26550, mp-26549",-3.0012063629851355,2.58855620826811,-0.00026001415786175577,2.58855620826811,0.009637596049949293,0.009637596049949359,0.009637596049949293,1.0,2.5638468876312004,-0.8361608671508602,1.9530549825214905,-0.007219033078873786,-0.0002600141578617546,0.009637596049949359,0.009637596049949359,0.003832001816078128,5.944067301601234e-05,-1.732275746438477e-05,5.944067301601234e-05,5.816339193405437e-05,-4.452398528732362e-05,-4.356723898524939e-05,5.816339193405437e-05,-0.00011197911831166128,0.00014949502191305132,0.003832001816078128,-0.002870357683098555,2.3126329674476386e-05,2.3126329674476386e-05,0.00014949502191305132,0.04955126000000051,-0.0074255533333332435,-0.050135242499999684,-0.1893998049999988,0.014742072499999813,0.05569227388888818,0.014742072499999813,0.013116510000000137
"mp-300026629, TiP2O7, LiTiP2O7, mp-26630, mp-26629",-1.6813908564738933,3.2852133826060763,-0.0005294842240733789,3.2852133826060763,0.02371219269093228,0.02371219269093237,0.02371219269093228,1.0,3.2091181545572454,-0.7628780730906772,1.0258902848434042,-0.007350299998586645,-0.0005294842240733765,0.02371219269093237,0.02371219269093237,0.012163258081804282,0.00010381371276573691,-1.1737274586269713e-05,0.00010381371276573691,7.381688407970113e-05,-3.218015063984647e-05,-2.288174063102063e-05,7.381688407970113e-05,-6.273499482320272e-05,0.00020238415928580731,0.012163258081804282,-0.003770363923184685,3.7864647253789264e-05,3.7864647253789264e-05,0.00020238415928580731,-0.04544729658541852,-0.04358099431563837,-0.011076464824935071,-0.020139026954427403,-0.09467050499999984,-0.17212819090909062,-0.011076464824935071,-0.024996013121980187
"mp-300026649, SnP2O7, Li2SnP2O7, mp-757192, mp-26649",10.819861429887464,4.758666220631229,0.0025426649151607692,9.517332441262457,0.06068908149455165,0.12137816298910342,0.12137816298910332,1.0,8.487174759934161,-0.39310918505448295,-5.170360412766741,0.0705945487045236,0.0025426649151607684,0.06068908149455171,0.12137816298910342,0.04528227457967903,0.00025895240659703524,4.64008188391371e-05,0.00012947620329851762,0.0002138490696781902,0.00015060887254743778,0.00012437639681669375,0.0001069245348390951,0.0004037038432665583,0.00034705817790854344,0.04528227457967903,0.02633654736193149,7.97801849468265e-05,3.989009247341325e-05,0.0006941163558170869,-0.01548866256772012,-0.08019033222156402,-0.05099469425198855,-0.08499115708664759,-0.18028310487207144,-0.3004718414534524,-0.00929319754063207,-0.00929319754063207
"mp-300026675, Sb(PO3)4, LiSb(PO3)4, mp-673069, mp-26675",24.20451560140427,18.510864541145093,0.0019609015742937494,18.510864541145093,0.07116570033129532,0.07116570033129536,0.07116570033129532,1.0,17.281046746941172,0.2098169056320204,-13.42984238719986,0.054442471308691655,0.0019609015742937407,0.07116570033129536,0.07116570033129536,0.01508182948829624,0.00025018068442636077,6.743249529657543e-05,0.00025018068442636077,0.0004159286423473703,0.00019139072151983508,0.00031818956424295767,0.0004159286423473703,0.0009031036151443492,0.0011805121938542795,0.01508182948829624,0.011537750143351993,8.814590222507841e-05,8.814590222507841e-05,0.0011805121938542795,0.09844813093845667,-0.0826056170812286,-0.2212372606097479,-0.8357852067479365,-0.05263938999999995,-0.1988599177777776,0.026059799366062064,0.026059799366062064
"mp-300026695, CuPO4, LiCuPO4, mp-753519, mp-25449",-23.95284501332493,-7.7652482816891375,-0.005214183945116787,-7.7652482816891375,0.12022036578917895,-0.10731849684279343,0.12022036578917895,1.0,-8.698789270557597,-1.6439109810567611,12.24798080619924,-0.14476660305222247,-0.005214183945116785,-0.10731849684279343,-0.10731849684279343,-0.026558421396694783,-0.00016395783054971638,-5.824638157901038e-05,-0.00016395783054971638,-0.00017448073093043203,-0.0002211698716509578,-0.00023536467112345377,-0.00017448073093043203,-0.0008937134409445082,-0.0006625283806360118,-0.026558421396694783,-0.0358258134537704,-4.3179255337891965e-05,-4.3179255337891965e-05,-0.0006625283806360118,4.482529011428571,0.04440830000000003,-1.1643070775,-3.99190998,-0.00987231749999995,-0.03384794571428554,1.307404295,1.307404295
"mp-300026725, SnPO4, LiSnPO4, mp-673078, mp-26725",-9.05580371217258,-0.9293114477695079,-0.0009856078998692252,-0.9293114477695079,0.009995926243199005,-0.009896996595204162,0.009995926243199005,1.0,-0.9386007764583724,-1.0593819795712247,4.019183599298566,-0.04104662659795375,-0.000985607899869226,-0.009896996595204162,-0.009896996595204162,-0.002720212920579025,-2.2392037568912515e-05,-2.380273934206489e-05,-2.2392037568912515e-05,-2.0881101902587306e-05,-9.28683359660732e-05,-8.660190841781739e-05,-2.0881101902587306e-05,-0.00033788443467243703,-8.146932833920884e-05,-0.002720212920579025,-0.011281762395678891,-5.739220241711472e-06,-5.739220241711472e-06,-8.146932833920884e-05,0.14890427016338165,0.004429775153724141,-0.09406887873151278,-0.4837828049049229,0.07840459610536099,0.4032236371132851,0.07840459610536099,0.028953608087324206
"mp-300026741, Cu4(PO4)3, LiCu4(PO4)3, mp-26742, mp-26741",5.227109414809916,5.3227771221805,0.0006895818462201916,5.3227771221805,0.0225712346803062,0.022571234680306224,0.0225712346803062,1.0,5.205287359608349,-0.5711465410741815,-2.2360586707975982,0.0095727751892287,0.0006895818462201885,0.022571234680306224,0.022571234680306224,0.005652288624970145,0.00011515670940494422,1.2702288281010542e-05,0.00011515670940494422,0.00011959978730465205,4.883956532633568e-05,5.0723936584025174e-05,0.00011959978730465205,0.00019503060862726047,0.0004598542794697699,0.005652288624970145,0.002397214378293803,2.995017892932395e-05,2.995017892932395e-05,0.0004598542794697699,-0.04180261105993752,-0.047495646356859364,-0.09848419158542533,-0.18711996401230813,-0.02200137324308038,-0.041802609161852716,-0.02200137324308038,-0.02200137424207238
"mp-300026767, Nb(PO3)4, LiNb(PO3)4, mp-673088, mp-26767",2.722904433624948,5.452601450354915,0.00047180607903471786,5.452601450354915,0.023640021731483385,0.02364002173148334,0.023640021731483385,1.0,5.3266786512819815,-0.5981196305647828,-1.5008464762549911,0.006549611989159953,0.00047180607903471575,0.02364002173148334,0.02364002173148334,0.009275561074106072,0.000143879261886746,1.3318517917576505e-05,0.000143879261886746,0.00012251686643087112,3.986262573481088e-05,3.394404397612166e-05,0.00012251686643087112,0.00010159529230804351,0.0003666957557109568,0.009275561074106072,0.0025698506840305915,4.807155805927995e-05,4.807155805927995e-05,0.0003666957557109568,-0.0945059523642776,-0.04144523394028695,-0.024158820226299227,-0.04563332709412076,-0.050144318578179366,-0.09471704620322767,-0.024158820226299227,-0.050032563016382266
"mp-300026795, Cu5P3O13, LiCu5P3O13, mp-26796, mp-26795",-6.729736100804138,0.08706678661057038,-0.0007749256282828013,0.08706678661057038,0.00034149539108829785,0.00034149539108833157,0.00034149539108829785,1.0,0.08703706385441022,-0.9928285967871461,2.7725346022611386,-0.010757517571821848,-0.0007749256282828105,0.00034149539108833157,0.00034149539108833157,9.529572342344684e-05,2.224336899638749e-06,-1.7197306197664142e-05,2.224336899638749e-06,1.9563413836230547e-06,-7.006930081034748e-05,-6.162711813982771e-05,1.9563413836230547e-06,-0.000251095667506399,7.970985183448925e-06,9.529572342344684e-05,-0.0030019304681685693,5.459252812210385e-07,5.459252812210385e-07,7.970985183448925e-06,-0.02856703195150445,0.0049683526799862605,0.07847195821678099,0.14981010205021825,-0.0486032167736532,-0.09278795929515612,0.07847195821678099,-0.014963683403169004
"mp-300026823, Cu3(P2O7)2, Li2Cu3(P2O7)2, mp-673105, mp-26823",-7.3534198166656735,-0.10083709787841597,-0.0009589112737204084,-0.201674195756832,0.0007670075574667258,-0.0015316655168794995,0.0015340151149334511,1.0,-0.20198356702141496,-1.0160824879272357,3.601354504214477,-0.026623212603573417,-0.0009589112737204043,-0.0007658327584397497,-0.0015316655168794995,-0.00035827952105981035,-3.692258261912517e-06,-1.8424556163799224e-05,-1.8461291309562585e-06,-4.531504957598696e-06,-6.417835722675666e-05,-7.876603512370409e-05,-2.265752478799348e-06,-0.0002743661608216437,-7.892307998034798e-06,-0.00035827952105981035,-0.006227568457710612,-1.0599869279529823e-06,-5.299934639764909e-07,-1.5784615996069596e-05,-0.11550013823569465,0.021531053359119832,0.060657555777858814,0.1107659714204378,0.06718568000000014,0.12268689391304373,0.06718568000000014,-0.06325007570049945
"mp-300026835, Bi5(PO4)6, Li3Bi5(PO4)6, mp-673116, mp-26835",-30.430854468014488,-2.5786597218028087,-0.002680571741956972,-7.735979165408428,0.01521106886833786,-0.043641696071585634,0.045633206605013577,1.0,-8.08899670095559,-1.5091531208351658,10.479208448660764,-0.055817545382770034,-0.0026805717419569604,-0.014547232023861875,-0.043641696071585634,-0.008185877751272884,-0.00016651365456729975,-4.17003946315383e-05,-5.550455152243326e-05,-0.00017382307046458602,-0.00021297026255385533,-0.00022231897468683663,-5.7941023488195336e-05,-0.0011354168426490235,-0.00029591362609281987,-0.008185877751272884,-0.010469703151087473,-3.260401252142022e-05,-1.0868004173806744e-05,-0.0008877408782784598,0.06276794504459117,0.05665263469342344,0.07200277238408741,0.06631834298534366,0.02980707707634108,0.027453886780840462,0.07200277238408741,0.06814805461984186
"mp-300026875, CuPO4, LiCuPO4, mp-673017, mp-26467",-2.5245132153712366,2.358666997485733,-0.0005495495950272779,2.358666997485733,0.02786121803256348,0.02786121803256339,0.02786121803256348,1.0,2.2947329426442167,-0.8328326918046202,1.3116950014693525,-0.015257694956337338,-0.0005495495950272775,0.02786121803256339,0.02786121803256339,0.005842540921558669,3.606879791868636e-05,-6.0862424542744475e-06,3.606879791868636e-05,5.29979115688079e-05,-1.9752428463173632e-05,-2.902335307432409e-05,5.29979115688079e-05,-9.419304434041956e-05,0.00017200061693652583,0.005842540921558669,-0.003199562454407829,1.1113744802399038e-05,1.1113744802399038e-05,0.00017200061693652583,-0.11146022585915208,-0.011770958894806356,0.00012171335783373037,0.00041730294114421837,-0.002925357500000114,-0.010029797142857531,0.00012171335783373037,-0.032509232542252686
"mp-300026897, Sn(PO3)3, LiSn(PO3)3, mp-673129, mp-26897",-26.97416432792521,-10.717799022364904,-0.005359296962937956,-10.717799022364904,0.059694871295512326,-0.05633213193014085,0.059694871295512326,1.0,-11.357596655576145,-1.7323177150918303,15.292725280087275,-0.0743977604395047,-0.005359296962937975,-0.05633213193014085,-0.05633213193014085,-0.016570184346940443,-0.0002241592483836252,-9.355619743354936e-05,-0.0002241592483836252,-0.00024082287385419126,-0.0002960467763269808,-0.00031805440098692147,-0.00024082287385419126,-0.0010064430010172847,-0.0007620535830453288,-0.016570184346940443,-0.02188421711095399,-7.083842343607101e-05,-7.083842343607101e-05,-0.0007620535830453288,0.094925312453144,0.08045551687155847,0.13923373847145104,0.25857694287555194,0.051019182360762194,0.09474991009855836,0.13923373847145104,0.051113629782462144
"mp-300026949, Sn2(PO3)5, LiSn2(PO3)5, mp-26950, mp-26949",22.870553074575767,16.00510085338775,0.002577351916736679,16.00510085338775,0.047149304157878325,0.04714930415787843,0.047149304157878325,1.0,15.284449686245182,0.037284691473325415,-11.72578352058664,0.035778799308138584,0.002577351916736711,0.04714930415787843,0.04714930415787843,0.011335943505795356,0.00027036456026176243,6.561201876933284e-05,0.00027036456026176243,0.00035962555145846795,0.0002051635652829114,0.0002728984162444141,0.00035962555145846795,0.0008533316469593711,0.0011245205023098336,0.011335943505795356,0.008602172500874061,8.646352278971007e-05,8.646352278971007e-05,0.0011245205023098336,0.2226493284371636,-0.05652651478142327,-0.034176730572786695,-0.06538157153054848,-0.25178769000000045,-0.4816807982608705,0.11638487622851736,0.11638487622851736
"mp-300027017, SnPO4, LiSnPO4, mp-27018, mp-27017",0.9760398627417988,3.602762220261221,7.96720503680285e-05,3.602762220261221,0.037050680455424034,0.03705068045542412,0.037050680455424034,1.0,3.474046435878193,-0.7776959172674555,-0.4282923750820853,0.0044240296128358865,7.967205036802847e-05,0.03705068045542412,0.03705068045542412,0.011806655234730555,9.718910809489476e-05,3.0802094983031168e-06,9.718910809489476e-05,8.095202661349872e-05,1.1604847386655114e-05,9.666061690501754e-06,8.095202661349872e-05,3.6417383561105966e-05,0.0003049909153931348,0.011806655234730555,0.0014097714736935431,2.5796359392864795e-05,2.5796359392864795e-05,0.0003049909153931348,-0.015367885714285125,-0.016067541666666574,-0.012219962500000014,-0.08379402857142866,-0.03374151249999978,-0.23137037142857,-0.002241149999999914,-0.002241149999999914
"mp-300027683, SnS2, LiSnS2, mp-1170, mp-27683",-12.481583642314847,-2.430883008973768,-0.009475342481698444,-2.430883008973768,0.03124986960553366,-0.03030290769150552,0.03124986960553366,1.0,-2.506847786030505,-1.0909087230745167,5.647316661899327,-0.06576835216546889,-0.009475342481698441,-0.03030290769150552,-0.03030290769150552,-0.01940103514598561,-0.00013737851522442948,-7.589784433257239e-05,-0.00013737851522442948,-5.462056444637588e-05,-0.00029816143920018075,-0.0001185465287541674,-5.462056444637588e-05,-0.00046570497405232686,-0.0002145745541058596,-0.01940103514598561,-0.0421073160650356,-3.497009268238518e-05,-3.497009268238518e-05,-0.0002145745541058596,-0.05450556750000002,0.10809634984892558,0.4696372200000001,0.3522279150000001,-0.07267408045322332,-0.054505560339917485,0.4696372200000001,-0.07267409000000002
"mp-300031519, CoP2O7, LiCoP2O7, mp-31529, mp-31519",-11.682484625304287,-2.3926739492951143,-0.007018305488759257,-2.3926739492951143,0.02078367594131425,-0.02036050970559316,0.02078367594131425,1.0,-2.4424025092904884,-1.2036050970559315,6.01780497427212,-0.04871405839747799,-0.007018305488759226,-0.02036050970559316,-0.02036050970559316,-0.003883432310362885,-3.474864150116041e-05,-2.453400260562058e-05,-3.474864150116041e-05,-5.376202851564248e-05,-8.313875122957006e-05,-0.00012862971676777025,-5.376202851564248e-05,-0.0004358894956926333,-0.0001821842112845896,-0.003883432310362885,-0.009291405327524892,-1.0254222592027906e-05,-1.0254222592027906e-05,-0.0001821842112845896,0.0527312357871383,0.00633785240770024,-0.018795118005659358,-0.01708647091423578,-0.02019568413709205,-0.018359712851901862,0.058004359365852125,0.058004359365852125
"mp-300031537, CoPO4, LiCoPO4, mp-31532, mp-31537",-3.630368165510701,1.6470063488834659,-0.000541961338233445,1.6470063488834659,0.021510940930028918,0.021510940930029074,0.021510940930028918,1.0,1.6123237479805728,-0.8709343544198259,1.7680397881114698,-0.022570521892070053,-0.0005419613382334456,0.021510940930029008,0.021510940930029008,0.004720592104959454,2.8330010130779213e-05,-8.521315801609191e-06,2.8330010130779213e-05,3.700729985387384e-05,-2.9725483229173548e-05,-3.883019688609856e-05,3.700729985387384e-05,-0.00013545400654031134,0.0001290950713216831,0.004720592104959454,-0.004953117941009428,8.121279682014751e-06,8.121279682014751e-06,0.0001290950713216831,-0.022585771206481708,-0.010391236005536413,-0.022524363558990384,-0.11583958401766485,-0.004257666723025189,-0.021896571718415258,-0.004257666723025189,-0.004391677734593665
"mp-300031540, CoPO4, LiCoPO4, mp-31521, mp-31540",4.081365996993476,5.085953538706915,0.0018278663292872106,5.085953538706915,0.0716181912468874,0.07161819124688737,0.0716181912468874,1.0,4.746050020659993,-0.570290852518676,-1.7573692598880697,0.025374440383165057,0.0018278663292872106,0.07161819124688737,0.07161819124688737,0.017846037858920222,0.00010710063951645352,1.0089185339616265e-05,0.00010710063951645352,0.00011427849551241496,3.794592889173549e-05,4.048905481934516e-05,0.00011427849551241496,0.00015228135308761092,0.0004298071170861793,0.017846037858920222,0.006322879925378714,2.8476261713236687e-05,2.8476261713236687e-05,0.0004298071170861793,-0.20655867194183408,-0.054405134502405986,0.07776971500000007,0.13331951142857154,-0.12049255987448147,-0.20655867407053968,0.07776971500000007,-0.12049255863273654
"mp-300031541, CoPO4, LiCoPO4, mp-704240, mp-31541",-9.061117697202702,-1.1830859975744528,-0.0013526935145917653,-1.1830859975744528,0.013967951569615387,-0.013775535556122015,0.013967951569615387,1.0,-1.1996112854912628,-1.082653213336732,5.126988498360562,-0.05633427410868864,-0.0013526935145917662,-0.01377553555612196,-0.01377553555612196,-0.0032465057400238675,-1.9483475475011194e-05,-2.5620071273289546e-05,-1.9483475475011194e-05,-2.658327230786835e-05,-7.967657181294988e-05,-0.00010871078970369672,-2.658327230786835e-05,-0.0003380827067292132,-8.267205748444904e-05,-0.0032465057400238675,-0.013276401741974994,-6.2649285600920574e-06,-6.2649285600920574e-06,-8.267205748444904e-05,0.05897534601765235,0.011460116502180128,0.011456221553892773,0.05891771084859141,0.01145669956032632,0.0589201691673925,0.011467428392321288,0.011467428392321288
"mp-300031553, CoPO4, LiCoPO4, mp-767450, mp-31553",-19.99686293022338,-7.406450712406831,-0.0014926208720500481,-7.406450712406831,0.09269424197682308,-0.08483090549569232,0.09269424197682308,1.0,-8.092986046932083,-1.508985432974154,12.395529391019895,-0.1243233776747926,-0.0014926208720500494,-0.08483090549569232,-0.08483090549569232,-0.0217375183891068,-0.0001304548460212036,-6.249666179232418e-05,-0.0001304548460212036,-0.00016641875275877964,-0.0001911872447503769,-0.0002438939126076914,-0.00016641875275877964,-0.0007461103333455281,-0.0005091014768192471,-0.0217375183891068,-0.03185727763496415,-4.264401844172095e-05,-4.264401844172095e-05,-0.0005091014768192471,0.16967238423303754,0.026579808752548468,-0.5592623534414036,-5.752412778254437,0.6225058534541704,6.4029173498143255,0.6225058534541704,0.01649592624487865
"mp-300031555, CoP2O7, LiCoP2O7, mp-540262, mp-31555",-15.638113914361098,-4.722122244624725,-0.0046973338394675716,-4.722122244624725,0.038795329620215036,-0.03734646134229214,0.038795329620215036,1.0,-4.905318533611889,-1.3734646134229207,8.820159281596007,-0.06520838835948885,-0.004697333839467553,-0.03734646134229214,-0.03734646134229214,-0.006981636982516698,-6.247112894161562e-05,-3.463308398741178e-05,-6.247112894161562e-05,-0.00010610341239543102,-0.0001090770448087266,-0.0001852607254629824,-0.00010610341239543102,-0.0005834794400627994,-0.0003341731470527393,-0.006981636982516698,-0.012190212389021406,-1.983522618546693e-05,-1.983522618546693e-05,-0.0003341731470527393,0.1811620578270088,0.038482467241373865,0.03373395819186875,0.06133446943976136,-0.01792568827260199,-0.03259216049563998,0.09963913180485484,0.09963913180485484
"mp-300031557, Co6P7O24, LiCo6P7O24, mp-705347, mp-31557",26.955125637933715,15.790600504906333,0.0020198139007913305,15.790600504906333,0.03551559768306145,0.03551559768306151,0.03551559768306145,1.0,15.249022361649963,0.3140771142732789,-12.126439405037305,0.028039056570785245,0.002019813900791322,0.03551559768306151,0.03551559768306151,0.008040955435142218,0.0002884209505756837,6.341961022847807e-05,0.0002884209505756837,0.00035480585011342234,0.00022770421665318667,0.0002801141456707207,0.00035480585011342234,0.0010057326414281043,0.0012739086202672107,0.008040955435142218,0.006348219346922184,8.03302834531897e-05,8.03302834531897e-05,0.0012739086202672107,-0.12415376185913855,-0.07220667560420352,-0.00759922234440502,-0.014798485618051884,-0.1452661699999993,-0.2828867521052618,-0.00759922234440502,-0.06375463446820627
"mp-300031568, Co3(P3O10)2, LiCo3(P3O10)2, mp-31597, mp-31568",-16.024623981446112,-5.46965303371949,-0.0016740048801420554,-5.46965303371949,0.013486260467761912,-0.01330680147704966,0.013486260467761912,1.0,-5.5434181992005165,-1.3858972428344405,9.77926787761533,-0.02323853574613202,-0.0016740048801420755,-0.01330680147704966,-0.01330680147704966,-0.0028714367377497647,-7.387874773692366e-05,-4.6314028700647135e-05,-7.387874773692366e-05,-0.0001229000058516657,-0.00012901927808309208,-0.00021462829997949244,-0.0001229000058516657,-0.0005979006598311438,-0.0003423686186722975,-0.0028714367377497647,-0.005014577348887399,-2.652024173358132e-05,-2.652024173358132e-05,-0.0003423686186722975,0.024609314757795,0.024398393580089103,0.04773727000000072,0.09229205533333472,0.012728954831062287,0.02460931267338709,0.04773727000000072,0.01272895590920431
