,dVraw2,dVnormNumDens,dVnormLiPerFormulaUnit2,dVoriginal,dVraw,dVdensity,dVnormLiPerFormulaUnit,dVweight,VnormLiFrac,dVnormNumDensnorPerFormulaUnit,dVperAtom,avgVolt2,volumetricCap2,energy_grav3,avgVolt3,gravCap3,energy_vol2,energy_vol3,gravCap2,energy_grav2,volumetricCap3,deltax2,deltay,deltax,max Anisotropy,anisotropyMean,deltaz2,deltay2,deltaz
"mp-300540113, LiCr2(PO4)3, Li3Cr2(PO4)3, mp-31667, mp-540113",0.033354676262988235,3.753889432870024,0.016677338131494118,0.033354676262988166,0.033354676262988235,0.18671893113369856,0.016677338131494083,-833.9487987035925,0.6415844638069733,0.9266847962947328,-0.7409730850232886,0.007447323004581803,4.1470536607690636e-05,5.692570092661902e-05,0.007447323004581803,0.0002549558175847764,9.259405753354988e-06,1.8518811506709976e-05,0.0001274779087923882,2.846285046330951e-05,8.294107321538129e-05,-0.037634484820583805,-0.00860517546950712,-0.007379310749134078,-0.007379310749134078,-0.008772259157430974,-0.05269468539362378,-0.04388639489448632,-0.010332291253651723
"mp-300540123, FePO4, LiFePO4, mp-25001, mp-540123",0.2429764455999205,21.94509847858769,0.2429764455999205,0.2429764455999204,0.2429764455999205,-14.311144171354387,0.2429764455999204,-630.8863202867369,1.0,21.94509847858769,0.4578586735995229,0.07327393588964434,0.0004930939338943313,0.0004313008765113728,0.07327393588964434,0.0014301941432038482,0.00014870138218763036,0.00014870138218763036,0.0014301941432038482,0.0004313008765113728,0.0004930939338943313,4.198876172290409,-1.07981522,1.224672216918036,1.224672216918036,-0.11846142919348615,-1.7151129754234096,-3.7022236114285714,-0.5002412844984945
"mp-300540125, MnPO4, LiMnPO4, mp-694547, mp-540125",-0.026931610321736143,-2.4272278132838028,-0.026931610321736098,0.027676996403758203,-0.026931610321736098,6.782833089074812,0.027676996403758203,-941.0066760066774,1.0,-2.4272278132838028,-1.1615896619304171,-0.0063604927835774535,-5.4538434269394484e-05,-3.722353371358007e-05,-0.0063604927835774535,-0.00015761195537561715,-1.2880452132419507e-05,-1.2880452132419507e-05,-0.00015761195537561715,-3.722353371358007e-05,-5.4538434269394484e-05,0.10386945013524293,0.020196811445199064,0.02019683752629724,0.02019704317815781,0.02019689738321804,0.10387050777338304,0.10386931600388093,0.02019704317815781
"mp-300540140, Mo2(PO4)3, LiMo2(PO4)3, mp-540082, mp-32104",0.012232330228596927,2.9235002405612454,0.012232330228596927,0.012232330228596931,0.012232330228596927,0.5490297250952701,0.012232330228596931,-1934.8168271074487,1.0,2.9235002405612454,-0.7920503861138515,0.003339822429285012,6.568939463935101e-05,6.0279848292127626e-05,0.003339822429285012,0.00022077910609064448,1.7935332801085084e-05,1.7935332801085084e-05,0.00022077910609064448,6.0279848292127626e-05,6.568939463935101e-05,0.03782245806012676,-0.01917823257758622,0.010011827133562969,0.010011827133562969,-0.010919197648007641,-0.08912226388888762,-0.07245110084865905,-0.023591187499999663
"mp-300540140, LiMo2(PO4)3, Li3Mo2(PO4)3, mp-32104, mp-540140",0.05209185029830834,6.724328206138747,0.02604592514915417,0.05209185029830832,0.05209185029830834,-2.87035740234694,0.02604592514915416,-1009.5961138913688,0.6479676462987941,1.6480278165391535,-0.5624188383337685,0.01727980112551273,7.357825972573729e-05,0.00016041508768964796,0.01727980112551273,0.00048358882563650997,2.4407228538460114e-05,4.881445707692023e-05,0.00024179441281825499,8.020754384482398e-05,0.00014715651945147458,-0.12044054674899365,-0.01999600012518732,-0.023615793480194824,0.000560763333333251,-0.014350343424016298,0.0028598929999995807,-0.10197960063845536,0.000560763333333251
"mp-300540153, Ni(PO3)4, LiNi(PO3)4, mp-695808, mp-540153",0.002842836899550569,0.6287185421998902,0.002842836899550569,0.0028428368995505604,0.002842836899550569,3.4595256929146423,0.0028428368995505604,-762.7546585761937,1.0,0.6287185421998902,-0.9516717727076406,0.0004670911935996624,1.4126949559517526e-05,6.649097981848867e-06,0.0004670911935996624,4.0468117041247604e-05,2.321122865937349e-06,2.321122865937349e-06,4.0468117041247604e-05,6.649097981848867e-06,1.4126949559517526e-05,-0.02575646288917942,-0.014364267021925503,-0.013635774470742046,0.03502269002494085,0.0023408828440911003,0.06615397004711049,-0.027132504374748168,0.03502269002494085
"mp-300540161, Mn(PO3)4, LiMn(PO3)4, mp-31998, mp-540161",0.014239536826126768,3.2165868211085065,0.014239536826126768,0.014239536826126775,0.014239536826126768,0.9973710286356404,0.014239536826126775,-755.2348036678278,1.0,3.2165868211085065,-0.7579278739558439,0.002464600003576503,7.227488411048269e-05,3.4738536984057756e-05,0.002464600003576503,0.00020070627118089373,1.2509443376722452e-05,1.2509443376722452e-05,0.00020070627118089373,3.4738536984057756e-05,7.227488411048269e-05,0.11903556830175842,0.040144941806336654,0.06301883027740153,0.06301883027740153,0.03723211989779,0.016117109929304558,0.07582933452308034,0.008532587609631825
"mp-300540168, Co3(PO4)4, Li3Co3(PO4)4, mp-540169, mp-540168",-0.02783222275823567,-2.8697243220187967,-0.009277407586078557,0.028629032364352987,-0.02783222275823567,6.919088361517212,0.009543010788117664,-191.9670592367924,1.0,-0.9565747740062656,-1.2133803744798064,-0.005334086072631494,-2.149369340215357e-05,-3.83122783464485e-05,-0.005334086072631494,-0.0001999060102882502,-4.1192976795902365e-06,-1.2357893038770712e-05,-6.663533676275008e-05,-1.2770759448816165e-05,-6.44810802064607e-05,0.08368008320144735,-0.04702424112267569,0.0945948766625057,0.0945948766625057,0.023299463038465973,0.01975147431684856,-0.04159836714698235,0.022327753575567932
"mp-300540173, V(PO3)4, LiV(PO3)4, mp-32527, mp-540173",0.0135933316106253,3.0286742856014035,0.0135933316106253,0.01359333161062537,0.0135933316106253,1.1712494725684637,0.01359333161062537,-747.2426441526111,1.0,3.0286742856014035,-0.7689133626193688,0.002715039078786507,6.805259586458282e-05,3.7863618439603524e-05,0.002715039078786507,0.00018957101776146835,1.359236002458621e-05,1.359236002458621e-05,0.00018957101776146835,3.7863618439603524e-05,6.805259586458282e-05,-0.04647569205315152,-0.024731534747153727,-0.0246047781457861,0.022610487289169257,-0.00890860853459019,0.04270869821287526,-0.04671512118906815,0.022610487289169257
"mp-300540179, Cr3(P2O7)2, Li2Cr3(P2O7)2, mp-540180, mp-540179",0.0733156201168184,10.208594760882503,0.0366578100584092,0.07331562011681836,0.0733156201168184,-5.937132431084957,0.03665781005840918,-517.4880153591114,1.0,5.104297380441252,-0.2301859887734068,0.02591201312634209,0.00011469067124688909,0.0002502869926687244,0.02591201312634209,0.0007081636608167119,4.053523893111883e-05,8.107047786223766e-05,0.000354081830408356,0.0001251434963343622,0.00022938134249377818,-0.04304765561100002,-0.03697973157475953,-0.023573716167928586,-0.023573716167928586,-0.03501084145544279,-0.08122266166056047,-0.06752820548434349,-0.04447907662364026
