,Crystal System,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc
"mp-300540179, Cr3(P2O7)2, Li2Cr3(P2O7)2, mp-540180, mp-540179",2.0,2.0,-1.6236035727953508,0.1648587966387346,0.4897268827046927,30462.380952380958
"mp-300540182, VP2O7, LiVP2O7, mp-32466, mp-540182",2.0,2.0,-1.5268179439475686,0.17958348808789298,0.5007160545577232,31970.6
"mp-300540192, LiMnP2O7, Li2MnP2O7, mp-540193, mp-540192",2.0,1.0,-2.2976165935409445,0.15026900152454625,0.49803871585856,29228.181818181816
"mp-300540200, Cr(PO3)4, LiCr(PO3)4, mp-687212, mp-540200",2.0,2.0,-1.9419631640524255,0.21017102722693787,0.511886033115011,32319.588235294123
"mp-300540223, MnP2O7, LiMnP2O7, mp-540416, mp-540415",1.0,4.0,-1.8878693012401575,0.16520736788689994,0.5105737357483819,31960.8
"mp-300540223, LiMnP2O7, Li2MnP2O7, mp-540415, mp-540223",1.0,4.0,-1.5289090452895489,0.15026900152454625,0.4980387158585602,29228.181818181816
"mp-300540225, NiP2O7, LiNiP2O7, mp-32334, mp-540225",1.0,4.0,-2.1198480214397053,0.0618195593140761,0.5263100196248894,31949.5
"mp-300540231, FeP2O7, LiFeP2O7, mp-540409, mp-31870",1.0,4.0,-1.9728128514526464,0.1155544236427147,0.4898577798714244,31949.5
"mp-300540231, LiFeP2O7, Li2FeP2O7, mp-31870, mp-540231",1.0,4.0,-1.4518928222177545,0.15439522316386733,0.507725861574338,29254.818181818184
"mp-300540234, LiNiP2O7, Li2NiP2O7, mp-705295, mp-540234",1.0,4.0,-1.5902356153274375,0.09849833388158324,0.4887869851550596,29210.545454545456
"mp-300540248, NiPO4, LiNiPO4, mp-540249, mp-540248",3.0,4.0,-2.7945249645693835,0.02119522139441991,0.4959047858201424,30365.66666666667
"mp-300540255, NiPO4, LiNiPO4, mp-540256, mp-540255",1.0,4.0,-2.7628821620906048,0.02119522139441991,0.4959047858201424,30365.66666666667
"mp-300540276, VPO5, LiVPO5, mp-540277, mp-540276",1.0,4.0,-2.0448469397758595,0.095576702097637,0.4802252997322639,32491.714285714286
"mp-300540292, CrPO5, LiCrPO5, mvc-3271, mp-540292",2.0,1.0,-1.8354934124145448,0.05655365262305555,0.5659866396113848,32423.0
"mp-300540296, LiMo(PO4)2, Li2Mo(PO4)2, mp-540426, mp-540296",1.0,4.0,-2.3418066183428423,0.19083105314461926,0.4841211429529009,30510.16666666667
"mp-300540304, Mo(PO3)4, LiMo(PO3)4, mp-697769, mp-540304",2.0,2.0,-1.956735535050689,0.2733267425912372,0.5460121382231479,32320.70588235294
"mp-300540306, Ni3(PO4)4, Li3Ni3(PO4)4, mp-697806, mp-540306",2.0,2.0,-1.8883236433595028,-0.01565245729299869,0.5300287276428347,31676.956521739125
"mp-300540310, Mo(PO3)5, Li2Mo(PO3)5, mp-504210, mp-540310",1.0,4.0,0.0,-1.6346694286850432,1.002562675657876,471.09523809523813
"mp-300540311, LiV(PO4)2, Li2V(PO4)2, mp-767037, mp-540259",1.0,4.0,-2.289043344304624,0.13544560491786287,0.4802337683258873,30547.0
"mp-300540311, Li2V(PO4)2, Li3V(PO4)2, mp-540259, mp-540311",1.0,4.0,-2.0542137842908814,0.11491248249072765,0.4777674566296423,28310.384615384613
"mp-300540330, V(PO3)5, Li2V(PO3)5, mp-32433, mp-540330",1.0,4.0,-1.751169734847045,0.2427725480479037,0.5028027049547056,32727.23809523809
"mp-300540331, Mn(PO3)4, LiMn(PO3)4, mp-32018, mp-540331",1.0,4.0,-1.993207820044619,0.2274509985900151,0.5120221888497238,32324.88235294117
"mp-300540344, LiV(PO4)2, Li2V(PO4)2, mp-767789, mp-705365",1.0,4.0,-1.60460800803716,0.13544560491786287,0.4802337683258875,30547.0
"mp-300540344, Li2V(PO4)2, Li3V(PO4)2, mp-705365, mp-540344",1.0,2.0,-1.292659515264696,0.11491248249072783,0.4777674566296425,28310.384615384613
"mp-300540355, CoP2O7, LiCoP2O7, mp-689964, mp-540355",1.0,4.0,-2.226117970276108,0.10332748383307368,0.5156553378488539,31949.9
"mp-300540356, Fe(PO3)4, LiFe(PO3)4, mp-31874, mp-540356",1.0,4.0,-2.0409284670942927,0.19824338432872968,0.4998363324515133,32318.235294117647
"mp-300540367, Li2Ni(PO4)2, Li3Ni(PO4)2, mp-540368, mp-540367",1.0,2.0,-1.7816023087038688,0.02432484497240696,0.4974551220659241,28294.153846153848
"mp-300540375, CoP2O7, LiCoP2O7, mp-31582, mp-540375",1.0,4.0,-2.0334932682618887,0.10332748383307352,0.5156553378488539,31949.9
"mp-300540385, LiCr2(PO4)3, Li3Cr4(PO4)6, mp-31717, mp-767585",4.0,16.0,-1.1332405281439069,0.08101918769794454,0.5005240938228182,30457.94444444444
"mp-300540385, Li3Cr4(PO4)6, Li3Cr2(PO4)3, mp-767585, mp-540385",3.0,4.0,-1.0695147315629001,0.040705200992345036,0.4996314961887907,29606.27027027027
"mp-300540396, Li2Fe(PO4)2, Li3Fe(PO4)2, mp-761518, mp-540396",1.0,4.0,0.0,-1.2191956123240129,0.8833100782887365,421.76923076923083
"mp-300540417, VP2O7, LiVP2O7, mp-32417, mp-540417",1.0,4.0,-2.1220680239943035,0.17958348808789298,0.5007160545577232,31970.6
"mp-300540418, MnPO4, LiMnPO4, mp-540419, mp-540418",1.0,2.0,-2.8748570276201337,0.11610811207318565,0.5128662921098932,30398.0
"mp-300540423, Cr(PO3)4, LiCr(PO3)4, mp-540424, mp-540423",2.0,1.0,-1.9202325622502792,0.21017102722693765,0.511886033115011,32319.588235294123
"mp-300540434, Co(PO3)4, LiCo(PO3)4, mp-31572, mp-540434",1.0,2.0,-1.9475867864607082,0.19105106679364667,0.5150113665558836,32318.470588235294
"mp-300540435, LiMo(PO4)2, Li2Mo(PO4)2, mp-540436, mp-540435",1.0,4.0,-1.4158960157125915,0.19083105314461926,0.4841211429529009,30510.16666666667
"mp-300540443, CrPO4, LiCrPO4, mp-540444, mp-540443",1.0,2.0,-1.7453312725967751,0.13372709471520247,0.4905496606693249,30409.16666666667
"mp-300540455, LiV2(PO4)3, Li3V4(PO4)6, mp-32478, mp-767790",1.0,4.0,-1.8062881483608213,0.12963260049597192,0.4898282977765434,30478.83333333333
"mp-300540456, Cr(PO3)3, LiCr(PO3)3, mp-31669, mp-540456",1.0,2.0,-2.20304198401708,0.2320735281117288,0.5032259859213409,31720.769230769234
"mp-300540461, V(PO3)4, LiV(PO3)4, mp-32490, mp-540461",1.0,4.0,-2.3689413936609016,0.2359075398847169,0.5062235528552186,32330.64705882353
"mp-300540471, Mn(PO3)3, LiMn(PO3)3, mp-540472, mp-540471",1.0,2.0,-2.4705039713311616,0.22394168996925945,0.5135259696631418,31715.615384615387
"mp-300540479, LiV(PO4)2, Li2V(PO4)2, mp-32472, mp-540479",1.0,2.0,-2.2264854912719785,0.1354456049178628,0.4802337683258873,30547.0
"mp-300540481, LiCrP2O7, Li2CrP2O7, mp-697789, mp-540481",1.0,2.0,-1.999902583260542,0.15987935569291925,0.4858660078000681,29234.272727272728
"mp-300540489, CoPO4, LiCoPO4, mp-689940, mp-540489",3.0,4.0,-2.8437700844166303,0.15035145716864098,0.6214567148161094,30370.83333333333
"mp-300540495, Co(PO3)4, LiCo(PO3)4, mp-31573, mp-540495",3.0,8.0,-2.1829804006700337,0.19105106679364686,0.5150113665558839,32318.470588235294
"mp-300540520, Li3Fe4P9O32, Li7Fe4P9O32, mp-705390, mp-540520",4.0,8.0,-1.5144369221966467,0.10992738919875046,0.4833199105677062,30529.8125
"mp-300540990, Na2Li2CoO4, Na2Li3CoO4, mp-763254, mp-540990",1.0,4.0,-0.8505291971097175,-0.189841455822741,0.4300664377903409,20979.55555555556
"mp-300545467, LiCuO2, Li3(CuO2)2, mp-773044, mp-545467",1.0,2.0,0.06784652331518885,-0.4402440880316796,0.5251011706754503,11873.0
"mp-300553966, CuO, Li(CuO)2, mp-510751, mp-553966",4.0,16.0,-0.9994874566746332,-0.5915502051566236,0.3117580786958009,22809.0
"mp-300556288, ReO3, LiReO3, mp-755021, mp-8189",5.0,6.0,-1.6455637602322255,0.02937186618941756,0.5008362853630728,33597.25
"mp-300556288, LiReO3, Li2ReO3, mp-8189, mp-556288",5.0,6.0,-0.8734502505917007,-0.10283706792161684,0.5713355747085744,27234.0
"mp-300558256, TiO2, Li3Ti4O8, mp-2657, mp-558256",4.0,16.0,-1.5703229824237919,-0.13589723742377066,0.5127593465339801,30077.0
"mp-300559117, KMnO2, KLiMnO2, mp-25544, mp-559117",1.0,4.0,-0.9511015116197092,-0.14452990871162918,0.4650293023075695,23233.5
"mp-300559893, Bi(PdO2)2, LiBi(PdO2)2, mp-25201, mp-559893",4.0,16.0,-0.5569044493039386,-0.8970271550642547,0.6804416089609525,25594.42857142857
"mp-300560846, Na2FeO4, Na2Li3FeO4, mp-775050, mp-560846",3.0,8.0,0.0,-0.685209734451666,0.6959933645350562,327.2857142857143
"mp-300565580, Mn2NiO6, LiMn2NiO6, mp-25569, mp-543105",3.0,8.0,-0.6873943119358602,-0.3023818822894464,0.5198505947035645,29885.111111111113
"mp-300565580, LiMn2NiO6, Li2Mn2NiO6, mp-543105, mp-565580",1.0,4.0,-0.6531964554753008,-0.22561508610483655,0.4792211992788841,27078.7
"mp-300566471, FeMoClO4, LiFeMoClO4, mp-24968, mp-566471",4.0,16.0,-2.9131316856010905,-0.037128038430293164,0.4744472820377954,26377.42857142857
"mp-300566507, Fe(SeO3)2, LiFe(SeO3)2, mp-25662, mp-566507",4.0,8.0,0.0,-1.4344282553143015,0.8331716966804229,424.11111111111114
"mp-300566629, Li3Ni2P2(O4F)2, Li2NiPO4F, mp-762256, mp-566629",1.0,4.0,-1.143807090207971,0.03535226926302572,0.4639050738794829,22646.941176470587
"mp-300566658, V(GeO3)2, LiV(GeO3)2, mp-775220, mp-566658",1.0,4.0,-1.2255921515270962,-0.03579863995418674,0.4824976310516798,30043.66666666667
"mp-300566770, V2(SO4)3, LiV2(SO4)3, mp-25724, mp-770367",1.0,4.0,-2.062257767378346,0.06767178598796733,0.4985399261861394,31710.29411764706
"mp-300566770, LiV2(SO4)3, Li2V2(SO4)3, mp-770367, mp-566770",5.0,12.0,0.0,-1.0527371259952258,0.7910592475808982,435.83333333333326
"mp-300566811, Cr3O8, LiCr3O8, mp-557959, mp-566811",2.0,1.0,0.0,-0.6530873545238793,0.6654152762592692,334.54545454545456
"mp-300567303, Li3Mn2(P2O7)2, Li2MnP2O7, mp-850454, mp-567303",2.0,1.0,-1.298992297366572,0.1366776676024564,0.4870970386610797,28048.434782608696
"mp-300567344, Ca9Mn(PO4)7, LiCa9Mn(PO4)7, mp-851044, mp-567344",5.0,6.0,-0.6632062977626123,0.1068445338544097,0.505795643157765,28603.73333333333
"mp-300568287, Li4VP2(O4F)2, Li5VP2(O4F)2, mp-782668, mp-568287",1.0,2.0,-1.163624707055995,0.07745041332919066,0.4494574251452945,22736.88235294117
"mp-300570512, WCl6, LiWCl6, mp-571518, mp-570512",5.0,6.0,-0.7510474226647873,0.11889657154659647,0.42332436110234334,3805.285714285714
"mp-300571612, W6CCl18, LiW6CCl18, mp-30295, mp-571612",6.0,12.0,0.0,-0.19646119657715816,0.7056512418937517,159.96
"mp-300578763, Ni(SO4)2, LiNi(SO4)2, mp-850515, mp-782632",3.0,8.0,-1.8847930381819642,-0.06355704783049547,0.53290663018851,32654.181818181816
"mp-300578763, LiNi(SO4)2, Li2Ni(SO4)2, mp-782632, mp-578763",1.0,2.0,-1.640454195479624,-0.019486787214899826,0.4979607977108644,30084.75
"mp-300578869, Na5Mn2O8, Na5LiMn2O8, mp-849237, mp-578869",3.0,8.0,0.0,-0.5444105748595532,0.6334211405751339,283.1333333333333
"mp-300579738, Li3Fe3P8O29, Li6Fe3P8O29, mp-705437, mp-504218",2.0,1.0,0.0,-1.4459769235560715,0.9380384013504781,453.9069767441861
"mp-300585175, Co(PO3)3, LiCo(PO3)3, mp-585227, mp-585175",3.0,8.0,-1.5891395885950717,0.2397463107825468,0.56364462629678,31703.07692307692
"mp-300585189, Mn4(PO4)3, LiMn4(PO4)3, mp-31944, mp-585189",1.0,2.0,-1.3129297309181245,0.02089448821835472,0.5086318294863861,28696.578947368416
"mp-300585261, Mo2P2O11, LiMo4(P2O11)2, mp-540142, mp-585261",2.0,2.0,-2.6214504278179267,0.14551132989713575,0.4798096853928376,33319.53333333333
"mp-300585297, LiNiP2O7, Li2NiP2O7, mp-540164, mp-585297",2.0,1.0,-2.2334550044715757,0.0984983338815831,0.4887869851550595,29210.545454545456
"mp-300585305, Li3Bi3P8O29, Li6Bi3P8O29, mp-778111, mp-26327",2.0,2.0,-1.4957892822178644,0.26289833354038444,0.5252709656549381,30887.53488372093
"mp-300585305, Li6Bi3P8O29, Li9Bi3P8O29, mp-26327, mp-585305",2.0,1.0,0.0,-1.3507423339613538,0.8991672234524889,407.7391304347826
"mp-300585354, Cr2P3O10, LiCr2P3O10, mp-31635, mp-585354",1.0,4.0,-1.9267206848463876,0.09682731793357033,0.503433709371492,30309.93333333333
"mp-300585378, Co3(P2O7)2, Li2Co3(P2O7)2, mp-540500, mp-585378",1.0,4.0,-1.6177977432199409,0.17710206557130034,0.5697254851269656,30451.476190476187
"mp-300585397, Co3P3O11, LiCo3P3O11, mp-31610, mp-585397",1.0,4.0,-1.4859414133222326,0.1480804251645775,0.537859391510653,29551.29411764706
"mp-300585400, FePO4, LiFePO4, mp-704220, mp-585400",5.0,3.0,-1.9668315637676799,0.12367285174527452,0.5306260592554859,30446.83333333333
"mp-300585424, CrPO4, LiCrPO4, mp-689963, mp-585424",1.0,4.0,-2.6203603039336767,0.13372709471520258,0.4905496606693249,30409.16666666667
"mp-300585432, MnPO4, LiMnPO4, mp-705467, mp-585432",1.0,2.0,-1.2817807741400706,0.11610811207318587,0.5128662921098933,30398.0
"mp-300585433, FePO4, LiFePO4, mp-704299, mp-585433",1.0,2.0,-1.481121085701576,0.12367285174527455,0.530626059255486,30446.83333333333
"mp-300620862, Tl3(MoO4)2, LiTl3(MoO4)2, mp-25775, mp-620862",5.0,3.0,0.0,-0.4937147806151293,0.8314083881638568,274.0
"mp-300627993, V2O5, LiV2O5, mp-543104, mp-627993",3.0,4.0,-3.0206513124178254,-0.12521706682776307,0.4463591918986016,32138.42857142857
"mp-300630234, Ti3(BiO3)4, Li2Ti3(BiO3)4, mp-23427, mp-630234",3.0,4.0,-1.0146435175746569,-0.10597213080145296,0.5092236207679844,28555.94736842105
"mp-300630880, Nd2Tl(MoO4)4, LiNd2Tl(MoO4)4, mp-634591, mp-630880",1.0,4.0,0.0,-0.6135995807082221,0.7931243969980011,305.5652173913044
"mp-300631316, GaSb, Li2GaSb, mp-1156, mp-631316",7.0,24.0,-7.53409090909091,0.08653524776488397,0.740704440453898,428.0
"mp-300635084, PWO4, LiPWO4, mp-25654, mp-635084",3.0,8.0,-2.3311265500107683,0.4074111947788273,0.6271709290038414,30357.16666666667
"mp-300645305, Fe(GeO3)2, LiFe(GeO3)2, mvc-9284, mp-645305",1.0,4.0,-1.272275038336803,-0.10694204489327372,0.4704328814002366,30020.222222222223
"mp-300652260, Rb5Si2NiO8, Rb5LiSi2NiO8, mp-633655, mp-652260",1.0,4.0,-1.253749937547731,-0.10292769681484998,0.44450005409139615,23173.5625
"mp-300652866, K11Mn4O16, K11LiMn4O16, mp-775539, mp-652866",2.0,1.0,0.0,-0.36756814378456587,0.661149981363151,270.8709677419355
"mp-300672958, Sb(PO3)4, LiSb(PO3)4, mp-672963, mp-672958",3.0,8.0,0.0,-1.8807579593908923,1.0250751152081137,494.64705882352933
"mp-300672979, BiP2O7, LiBiP2O7, mp-672981, mp-672979",1.0,4.0,0.0,-1.5582205644482061,0.9824404353803246,438.2
"mp-300673023, Bi(PO3)4, LiBi(PO3)4, mp-673020, mp-673023",1.0,4.0,0.0,-1.679587399194946,1.0076702466270648,465.1176470588235
"mp-300673024, Sn4(PO4)3, LiSn4(PO4)3, mp-26446, mp-673024",1.0,2.0,-1.5740747258691918,0.06971165942099479,0.5274969169074709,28795.315789473683
"mp-300673059, SbP2O7, LiSbP2O7, mp-684496, mp-673059",1.0,4.0,-1.9540597154712287,0.1604882773044035,0.5904908823719921,31707.2
"mp-300673073, SbP2O7, LiSbP2O7, mp-540379, mp-673073",1.0,4.0,0.0,-1.9002105167813148,1.0120287119681073,488.4
"mp-300673098, Bi(PO3)4, LiBi(PO3)4, mp-504324, mp-673098",1.0,2.0,0.0,-1.6795873991949457,1.0076702466270653,465.1176470588235
"mp-300673101, Sn4(PO4)3, LiSn4(PO4)3, mp-540395, mp-673101",6.0,6.0,-1.9032151081669333,0.06971165942099478,0.5274969169074709,28795.315789473683
"mp-300673119, Sn2P3O10, LiSn2P3O10, mp-673117, mp-673119",1.0,4.0,0.0,-1.5026909880718484,0.9872693914251666,428.6
"mp-300673126, Sb(PO3)4, LiSb(PO3)4, mp-504350, mp-673126",1.0,2.0,0.0,-1.8807579593908919,1.0250751152081141,494.64705882352933
"mp-300673706, Mo3Se4, Li7(Mo3Se4)4, mp-21021, mp-673706",5.0,6.0,0.0,0.31977002716762304,1.293684424642017,327.0
"mp-300675779, Mo3S4, Li(Mo3S4)2, mp-2164, mp-675711",5.0,6.0,0.0,0.7433787782352824,1.473131109900114,562.4285714285714
"mp-300684028, Li2Bi(PO4)2, Li3Bi(PO4)2, mp-25802, mp-684028",2.0,1.0,0.0,-1.2605991594971862,0.8732231394860929,390.5384615384616
"mp-300684042, LiBi2(PO4)3, Li3Bi2(PO4)3, mp-540013, mp-684042",1.0,4.0,0.0,-1.3934340518077102,0.9310867787742244,408.27777777777777
"mp-300684052, Sn6P7O24, LiSn6P7O24, mp-684053, mp-684052",1.0,4.0,0.0,-1.4253963540213903,0.9875655154538104,415.4324324324325
"mp-300684066, LiTi(PO3)5, Li2Ti(PO3)5, mp-684059, mp-684066",1.0,2.0,-1.7937637554210206,0.2262638739264592,0.5062175394231686,31326.5
"mp-300684082, Sb(PO3)4, LiSb(PO3)4, mp-684083, mp-684082",1.0,4.0,0.0,-1.8807579593908923,1.0250751152081141,494.64705882352933
"mp-300684090, SbP2O7, LiSbP2O7, mp-25896, mp-684090",1.0,4.0,-2.105104383310355,0.16048827730440327,0.5904908823719921,31707.2
"mp-300684093, Bi(PO3)4, LiBi(PO3)4, mp-25906, mp-684093",3.0,4.0,0.0,-1.6795873991949457,1.0076702466270648,465.1176470588235
"mp-300684104, Sb2P5O16, LiSb2P5O16, mp-25946, mp-684104",1.0,2.0,0.0,-1.8927945997929327,1.0262158611760115,492.82608695652175
"mp-300684106, SbP2O7, LiSbP2O7, mp-25950, mp-684106",1.0,4.0,0.0,-1.9002105167813148,1.0120287119681073,488.4
"mp-300684109, BiP2O7, LiBiP2O7, mp-25940, mp-684109",2.0,2.0,0.0,-1.5582205644482057,0.9824404353803246,438.2
"mp-300684427, Sb(PO3)4, LiSb(PO3)4, mp-26150, mp-684427",1.0,4.0,0.0,-1.8807579593908923,1.0250751152081137,494.64705882352933
"mp-300684470, LiSn2P5O16, Li3Sn2P5O16, mp-673029, mp-684470",1.0,2.0,-1.0125876088650234,0.17741749582470498,0.5262203422130038,30555.79166666667
"mp-300684477, Sb(PO3)5, Li2Sb(PO3)5, mp-684537, mp-684477",1.0,4.0,-1.7279543385760363,0.29458974928311593,0.5446323246239242,32722.04761904762
"mp-300684489, BiP2O7, LiBiP2O7, mp-26594, mp-684489",1.0,4.0,0.0,-1.5582205644482057,0.9824404353803246,438.2
"mp-300684493, Sn2P3O10, LiSn2P3O10, mp-684502, mp-684493",1.0,4.0,-2.0450836014166582,0.15201831959160436,0.5299809192340159,30472.066666666666
"mp-300684497, Bi(PO3)4, LiBi(PO3)4, mp-26574, mp-684497",1.0,4.0,0.0,-1.6795873991949457,1.0076702466270648,465.1176470588235
"mp-300684503, Sn(PO3)3, LiSn(PO3)3, mp-684482, mp-684503",3.0,4.0,-1.7406644926126429,0.21216549433166496,0.5317961517034143,31697.384615384613
"mp-300684504, Bi2(PO4)3, LiBi2(PO4)3, mp-26286, mp-585241",1.0,4.0,0.0,-1.507902695844292,0.9580245964659042,423.35294117647067
"mp-300684504, LiBi2(PO4)3, Li3Bi2(PO4)3, mp-585241, mp-684504",1.0,4.0,0.0,-1.3934340518077102,0.9310867787742244,408.27777777777777
"mp-300684506, Bi(PO3)4, LiBi(PO3)4, mp-684495, mp-684506",3.0,8.0,0.0,-1.679587399194946,1.0076702466270648,465.1176470588235
"mp-300684509, Sn(PO3)3, LiSn(PO3)3, mp-26762, mp-684509",3.0,4.0,-2.135363023206351,0.21216549433166468,0.5317961517034144,31697.384615384613
"mp-300684539, Sb2(PO4)3, LiSb2(PO4)3, mp-554631, mp-684508",1.0,4.0,-2.035011092586734,0.3378332825578837,0.6022867772539164,32166.058823529413
"mp-300684539, LiSb2(PO4)3, Li3Sb2(PO4)3, mp-684508, mp-684539",1.0,4.0,0.0,-1.7734228877333869,0.9639626416495388,464.0555555555555
"mp-300686041, Li3Nb4O12, Li7Nb8O24, mp-706276, mp-686041",5.0,3.0,0.0,-0.4558842857543827,0.6977233325998481,309.4736842105263
"mp-300690551, Mo3O8, LiMo3O8, mp-715479, mp-25584",1.0,2.0,0.0,-0.6053315958838565,0.7870117387965471,312.45454545454544
"mp-300690551, LiMo3O8, Li4Mo3O8, mp-25584, mp-690551",5.0,6.0,0.0,-0.50884288815902,0.7608560837314738,299.0833333333333
"mp-300691115, Li2Mn5O12, Li4Mn5O12, mp-763571, mp-691115",1.0,2.0,0.0,-0.5730367140437194,0.7065770784737181,329.2631578947368
"mp-300691164, MnO2, LiMn3O6, mp-25545, mp-763655",3.0,8.0,-1.0089441918072302,-0.1875065394307535,0.5023658348407782,29897.66666666667
"mp-300691164, Li5Mn12O24, LiMn2O4, mp-705961, mp-641353",2.0,1.0,0.0,-0.4109475929879042,0.7201156531043525,321.17073170731715
"mp-300691164, LiMn2O4, LiMnO2, mp-641353, mp-705804",2.0,1.0,0.0,-0.38800758132594976,0.7142353727450982,317.14285714285717
"mp-300691164, LiMnO2, Li5Mn4O8, mp-705804, mp-772059",2.0,1.0,0.0,-0.2704400215584334,0.6840989359039199,296.5
"mp-300691164, Li5Mn4O8, Li3Mn2O4, mp-772059, mp-691164",1.0,4.0,-0.5388962932984729,-0.14169816472050176,0.4567955427204245,21674.941176470587
"mp-300694615, FePO4, LiFePO4, mp-705201, mp-694615",1.0,2.0,-1.2886785898082649,0.12367285174527455,0.530626059255486,30446.83333333333
"mp-300695791, Mo(PO3)5, LiMo(PO3)5, mp-696012, mp-695791",1.0,4.0,0.0,-1.6346694286850425,1.0025626756578754,471.09523809523813
"mp-300697664, Cr4(PO4)3, LiCr4(PO4)3, mp-31658, mp-697664",1.0,4.0,-1.7104081039941963,0.1023739343400881,0.4704749518101541,28790.789473684214
"mp-300697692, Cr(PO4)2, LiCr(PO4)2, mp-697815, mp-697692",1.0,4.0,-1.4675190939156315,0.1084041863079876,0.5151073604028056,33125.454545454544
"mp-300697754, V(PO3)4, Li2V(PO3)4, mp-32520, mp-697754",1.0,4.0,-2.189665254724208,0.2359075398847172,0.5062235528552186,32330.64705882353
"mp-300697758, FeP2O7, LiFeP2O7, mp-540323, mp-697758",1.0,4.0,-2.197832607610889,0.1155544236427147,0.4898577798714244,31949.5
"mp-300697764, FeP2O7, LiFeP2O7, mp-540177, mp-697764",2.0,2.0,0.0,-1.5043959531230804,0.9955534558237608,478.8
"mp-300697767, MoP2O7, LiMoP2O7, mp-504290, mp-697767",1.0,4.0,-2.1784451846758093,0.24319613268897705,0.5683566496832031,31953.7
"mp-300699330, Cr3O8, LiCr3O8, mp-782705, mp-699330",1.0,2.0,0.0,-0.6530873545238793,0.665415276259269,334.54545454545456
"mp-300699599, Ca9Co(PO4)7, LiCa9Co(PO4)7, mp-851050, mp-699599",5.0,6.0,-0.6678393813875984,0.11141031320047036,0.5202743661852606,28600.111111111113
"mp-300699738, Co3(SeO3)4, Li2Co3(SeO3)4, mp-775276, mp-699738",1.0,4.0,-1.2117634835751523,-0.09176568156682208,0.52883053420759,28385.421052631584
"mp-300704186, Fe4(PO4)3, LiFe4(PO4)3, mp-704185, mp-704186",3.0,8.0,-1.172249675614444,0.10380674890938377,0.5901112337339196,28702.473684210527
"mp-300704197, LiMo(PO4)2, Li2Mo(PO4)2, mp-540065, mp-704197",1.0,4.0,-1.6541336264478104,0.19083105314461932,0.4841211429529009,30510.16666666667
"mp-300704251, FePO4, LiFePO4, mp-504149, mp-704251",1.0,4.0,-1.905055508079434,0.1236728517452744,0.5306260592554859,30446.83333333333
"mp-300704600, Ti4Mn(PO4)6, LiTi4Mn(PO4)6, mp-19383, mp-704600",5.0,6.0,-1.4149231567385625,0.1311719911949492,0.5106108996709509,31315.11428571428
"mp-300704942, Cr(PO3)5, LiCr(PO3)5, mp-705019, mp-705030",1.0,2.0,-1.9734952315660992,0.22976486488971004,0.5313898182477458,32704.33333333333
"mp-300704942, LiCr(PO3)5, Li2Cr(PO3)5, mp-705030, mp-704942",1.0,2.0,-1.7487704296867468,0.2058735366904017,0.5046950311245451,31297.954545454544
"mp-300705001, CrP2O7, LiCrP2O7, mp-704959, mp-705001",1.0,4.0,-1.6137812953112196,0.1358314165696683,0.5103422709993705,31951.8
"mp-300705007, Mo(PO3)4, LiMo(PO3)4, mp-705035, mp-705007",1.0,4.0,-1.997234627557381,0.2733267425912373,0.5460121382231479,32320.70588235294
"mp-300705089, Fe3P3O11, LiFe3P3O11, mp-540050, mp-705089",1.0,4.0,-1.4876536216850766,0.2115999872674576,0.586005130931327,29578.941176470587
"mp-300705291, CrP2O7, LiCrP2O7, mp-540274, mp-705291",1.0,4.0,-2.098585754851052,0.1358314165696682,0.5103422709993705,31951.8
"mp-300705315, Cr(PO3)5, LiCr(PO3)5, mp-705300, mp-705315",1.0,4.0,-1.683637468342032,0.22976486488971004,0.5313898182477458,32704.33333333333
"mp-300705332, CoP2O7, LiCoP2O7, mp-31608, mp-705332",1.0,4.0,-2.188037400887187,0.10332748383307352,0.5156553378488539,31949.9
"mp-300705333, Mo(PO4)2, LiMo(PO4)2, mp-32056, mp-705333",3.0,4.0,-2.316887909172676,0.19987560207355884,0.4907175060842748,33168.545454545456
"mp-300705340, VP2O7, LiVP2O7, mp-32415, mp-705340",1.0,4.0,-2.1206488828916963,0.17958348808789298,0.5007160545577232,31970.6
"mp-300705355, Mn(PO3)5, Li2Mn(PO3)5, mp-850470, mp-705355",1.0,4.0,0.0,-1.6674556166158492,0.9913728959278324,478.19047619047615
"mp-300705356, Fe(PO3)5, LiFe(PO3)5, mp-540145, mp-687200",1.0,4.0,0.0,-1.688354969299224,1.009767793726915,489.09523809523813
"mp-300705356, LiFe(PO3)5, Li2Fe(PO3)5, mp-687200, mp-705356",1.0,4.0,0.0,-1.5864964299304318,0.985375797558222,473.77272727272725
"mp-300705357, MnP2O7, LiMnP2O7, mp-540350, mp-705357",1.0,4.0,-1.9392164126638325,0.16520736788689994,0.5105737357483819,31960.8
"mp-300705362, LiCo(PO3)5, Li2Co(PO3)5, mp-705372, mp-705362",1.0,4.0,-1.8594986949165453,0.1910990218101315,0.507110061510674,31297.090909090908
"mp-300705380, Mo2P3O13, LiMo2P3O13, mp-540536, mp-705380",2.0,1.0,-2.0143719525464983,0.19623855090076012,0.48922878669872405,32880.77777777778
"mp-300705400, Cr2P3O13, LiCr2P3O13, mp-540528, mp-705400",1.0,4.0,-1.3705281568625567,0.0882400898749584,0.5348937467616975,32852.27777777778
