,dVweight,dVnormNumDensnorPerFormulaUnit,dvnormweight2,dVnormNumDens,dVnormLiPerFormulaUnit,dVraw2,dVoriginal,VnormLiFrac,VoverLi,dVperAtom,dVdensity,dVraw3,dvnormweight,dVnormLiPerFormulaUnit2,dVraw,avgVolt2,energy_grav3,energy_vol4,energy_grav2,volumetricCap3,energy_grav4,volumetricCap4,volumetricCap2,gravCap4,gravCap2,avgVolt3,avgVolt4,energy_vol3,energy_vol2,gravCap3,deltax2,anisotropyMean,deltaz,deltaz2,deltay,deltay2,max Anisotropy,deltax
"mp-300763332, Li2MnF5, Li3MnF5, mp-767572, mp-763332",7.9539192515026835,2.2004467984204577,0.0015355836785799124,12.389197634499828,0.08681214659951819,0.08681214659951826,0.08681214659951819,0.30990833848642185,9.420332652648653,-0.4073371029384725,-5.835611194623652,0.042633945252092686,0.001535583678579912,0.08681214659951826,0.08681214659951826,0.02337860394491564,0.00014894579834756285,3.0424675499630395e-05,0.00014894579834756285,0.00023004502644728066,7.31481395290653e-05,0.00011297643759823816,0.00023004502644728066,0.0002716221647469356,0.0005530828321484518,0.02337860394491564,0.01148136706325175,6.195137170860442e-05,6.195137170860442e-05,0.0005530828321484518,-0.4814484799999998,-0.02208107777777777,-0.03046061333333332,-0.2436849066666665,0.024398439999999983,0.19518751999999984,0.024398439999999983,-0.06018105999999996
"mp-300763348, LiMnF4, Li2MnF4, mp-776670, mp-763348",51.61474518055125,-11.137643864367078,inf,-48.62941927124412,0.405862019416444,-0.297068990291778,0.405862019416444,0.1701414146240784,-inf,1.7222065397983968,-41.39627124729492,0.3384782627665964,-0.002585152196603413,0.405862019416444,0.405862019416444,0.1219984593709988,0.0006591815675284094,0.0011015873571784509,0.0006591815675284094,0.000886950977347667,0.002723632117061254,0.0036647386504157094,0.000886950977347667,0.009060924513943023,0.0021929519728244662,0.1219984593709988,0.5040779938988879,0.00026660945739539403,0.00026660945739539403,0.0021929519728244662,-0.8688370756694644,0.4265141421106972,0.698746660008104,0.9982095142972915,1.1889817192926126,1.6985453132751611,1.1889817192926126,-0.6081859529686251
"mp-300763349, LiMnF4, Li2MnF4, mp-764408, mp-763349",8.978055829944841,2.9014818538251284,0.0021205926984601674,9.437703234651039,0.1121837267211716,0.11218372672117162,0.1121837267211716,0.4755063220956684,7.533779098532037,-0.3922771676075633,-4.6776808874279645,0.058876135680048076,0.0021205926984601753,0.11218372672117162,0.11218372672117162,0.03155906480093405,0.00017051980748336918,2.7796187997380432e-05,0.00017051980748336918,0.00018827018263594403,8.949201114061252e-05,9.880774281043164e-05,0.00018827018263594403,0.0003181192910770089,0.0006061506449549452,0.03155906480093405,0.016562792442912855,5.296339377866401e-05,5.296339377866401e-05,0.0006061506449549452,-3.4586658928571428,0.0155396591666667,-0.02160513249999996,-0.12345789999999975,0.67349064125,3.84851795,0.67349064125,-0.60526653125
"mp-300763373, LiP2WO8, Li3P2WO8, mp-763357, mp-763373",-11.679238217030425,-0.4422390074370128,-0.004186377392908697,-1.7533717984623112,0.012175520004190643,-0.02377216311332303,0.024351040008381286,0.6016412622189627,-1.817416438683196,-1.2465087040144784,4.55090726225671,-0.058115290968358525,-0.004186377392908696,-0.011886081556661515,-0.02377216311332303,-0.008638837219515935,-6.359600881442423e-05,-3.5416534982199357e-05,-3.1798004407212106e-05,-3.986555044367874e-05,-0.00015547178180874937,-9.74584455189828e-05,-1.993277522183937e-05,-0.0004278238451266538,-8.750105231045981e-05,-0.008638837219515935,-0.021119177764647026,-1.4487196613434327e-05,-7.243598306717163e-06,-0.00017500210462091962,-1.2465770645465228,-0.3496944146430957,0.2571202045351206,0.3030345267735349,-0.248501696727964,-0.2928769997151004,0.2571202045351206,-1.0577017517364438
"mp-300763391, LiCo(SiO3)2, Li2Co(SiO3)2, mp-773761, mp-763391",-11.45877060746903,-0.8161479495696186,-0.0035521162519492953,-2.4179348991952305,0.01941664652050812,-0.019046821127339287,0.01941664652050812,0.4393208444137205,-2.511831273689779,-1.3227424569704371,6.584496994118379,-0.04931047780956011,-0.0035521162519492936,-0.019046821127339287,-0.019046821127339287,-0.005238912057655208,-4.397756864046466e-05,-3.942449876574684e-05,-4.397756864046466e-05,-5.53644344547251e-05,-0.00011385390286735852,-0.00014333345697775958,-5.53644344547251e-05,-0.00041393230096223923,-0.00015988679983399402,-0.005238912057655208,-0.01356306414798213,-1.5228231592609006e-05,-1.5228231592609006e-05,-0.00015988679983399402,0.0204466795509104,0.010947235166969715,0.005728606512682477,0.018748166768779016,0.020865502458781826,0.06828709895601326,0.020865502458781826,0.006247596529444843
"mp-300763396, Li5Co4(Si3O10)2, Li4Co2Si3O10, mp-849656, mp-763396",-12.242001007225525,-0.3994532976685505,-0.0021584423558091656,-2.5480493585088686,0.01273290734844205,-0.018741412028260768,0.019099361022663075,0.3084682907346215,-2.6778256641134703,-1.4217581081624369,6.398247130055728,-0.044945245175014255,-0.002158442355809168,-0.01249427468550718,-0.018741412028260768,-0.005142478614617902,-4.9871722588561906e-05,-3.885165528049038e-05,-3.324781505904128e-05,-5.904156979108535e-05,-0.00011960127634263562,-0.00014159220371317492,-3.936104652739023e-05,-0.00043587868166754837,-0.00012116939082442918,-0.005142478614617902,-0.012332579946096966,-1.6200487432125628e-05,-1.080032495475042e-05,-0.00018175408623664376,0.0321180391662559,0.004824194600700197,-0.00391506338590375,-0.01648447741433158,0.010759612886018566,0.0453036332042887,0.010759612886018566,0.007628034301985774
"mp-300763430, Li2MnF6, Li3MnF6, mp-764430, mp-763430",21.831581118438677,3.6085428450640937,0.015317214424981131,22.60846708855065,0.14832173750493086,0.1483217375049308,0.14832173750493086,0.35493623733865776,13.847872357888393,0.4305801054142005,-14.648347953014984,0.10631678532379404,0.015317214424981188,0.1483217375049308,0.1483217375049308,0.03838847740512078,0.0002717860788794336,6.628753637561205e-05,0.0002717860788794336,0.00035730472844810866,0.0001948158286728531,0.0002561154605428704,0.00035730472844810866,0.0007527108172924313,0.001050101128618152,0.03838847740512078,0.02751679949172564,9.247723715694098e-05,9.247723715694098e-05,0.001050101128618152,-0.008709418058346508,-0.07086847287642832,-0.18347548422161708,-0.3852985168653959,-0.024982592475121912,-0.052463444197756025,-0.004147341932545956,-0.004147341932545956
"mp-300763439, LiVF6, Li2VF6, mp-765122, mp-767932",-15.696615627955476,-17.255725805797116,-inf,-50.209952099190424,0.04959790011254017,-0.5236270957226677,0.04959790011254017,-0.1807976376266079,-inf,-1.5748954646430682,8.820363392100496,-0.08423681945753966,0.00025536845707649917,-0.0472541914453356,-0.0472541914453356,-0.009917190508318912,-6.616543365383936e-05,0.00039376423732604337,-6.616543365383936e-05,-0.00010662333561523028,0.0011643052307736305,0.001876238097808362,-0.00010662333561523028,0.0055477710375364244,-0.00031527014292197686,-0.009917190508318912,0.17451161650089625,-2.237693418480952e-05,-2.237693418480952e-05,-0.00031527014292197686,3.8961750022222232,0.4057624433333334,-1.0374901675,-3.2277471877777777,1.0024355325,3.1186883233333336,1.252341965,1.252341965
"mp-300763439, Li2VF6, Li3VF6, mp-767932, mp-763439",6.040199177712685,25.94932560783901,0.0005401349695173086,142.41402322484709,0.06997372327193707,1.139947446543874,0.06997372327193707,0.6538509663229929,28.618353343281182,-0.4760183449961591,-3.6378780924950935,0.02999261458735711,7.782368903263497e-05,0.06997372327193697,0.06997372327193697,0.019096010156713045,0.0001323500609927446,-0.00031954920381997384,0.0001323500609927446,0.00016893515082794014,-0.0009173481888612258,-0.0011709277161232625,0.00016893515082794014,-0.0033614492129300858,0.0004849718065150197,0.019096010156713045,-0.13235876281686493,4.610283982601767e-05,4.610283982601767e-05,0.0004849718065150197,-3.5736862840000008,-0.13778184361111118,0.3356730616666666,2.819653718,-0.3235797491666668,-2.7180698930000013,0.3356730616666666,-0.42543884333333337
"mp-300763440, Li7Mn(O2F)2, Li8Mn(O2F)2, mp-767574, mp-763440",7.389044714152713,0.7309448885603962,0.0019130132653487144,15.350069464100905,0.061226299022514086,0.06122629902251407,0.061226299022514086,0.11658804454476605,8.265224741416802,-0.28566362736960405,-6.485739816389646,0.026556450149570855,0.0019130132653487136,0.06122629902251407,0.06122629902251407,0.0383568160959178,0.0003040617811962893,5.355393070362823e-05,0.0003040617811962893,0.00019708555596382131,0.00013188452778698447,8.548438866489504e-05,0.00019708555596382131,0.00021051803451403646,0.00048535252483648036,0.0383568160959178,0.016636982649774926,0.00012346940033867158,0.00012346940033867158,0.00048535252483648036,0.045691319406897864,-0.016474784266567417,-0.0033204759181783556,-0.02479288685573173,-0.05222325001637629,-0.3899336001222764,0.0061193731348523905,0.0061193731348523905
"mp-300763462, LiCo3(SiO4)2, Li2Co3(SiO4)2, mp-849520, mp-763462",-10.090237096499571,-0.4883501144188795,-0.0012683273692142606,-1.4572579482773915,0.008107657690249237,-0.008042452240493155,0.008107657690249237,0.4599423262373665,-1.480887845499448,-1.1981785107028189,4.915261985808303,-0.02641038080914855,-0.0012683273692142688,-0.008042452240493103,-0.008042452240493103,-0.0022060149968034072,-3.0853511176490396e-05,-2.973127427617839e-05,-3.0853511176490396e-05,-3.3007100891046525e-05,-0.00010131897027224022,-0.00010839108245485548,-3.3007100891046525e-05,-0.0003693778059764704,-0.00011248241306065682,-0.0022060149968034072,-0.00724427008007926,-9.053726076238072e-06,-9.053726076238072e-06,-0.00011248241306065682,0.0403894863691536,-0.0034428084513802304,-0.012786097878868752,-0.06648770897011752,-0.005309536392416862,-0.027609589240567684,0.007767208917144924,0.007767208917144924
"mp-300763492, Li5Co2(SiO5)2, Li3CoSiO5, mp-849671, mp-763492",-14.564658663273232,-0.6296542143247165,-0.0025299066355597005,-3.3154558812412804,0.034500057807029805,-0.01695751134272134,0.017250028903514902,0.10767541324253076,-3.6586061399197263,-1.7944043996230317,7.116467010009887,-0.03512016391483976,-0.0025299066355596892,-0.03391502268544268,-0.01695751134272134,-0.003661890724557348,-5.132886054241186e-05,-3.614246388698208e-05,-0.00010265772108482372,-8.081278498348624e-05,-0.00010630557511525523,-0.0001673687959084255,-0.00016162556996697248,-0.0004922806635715119,-0.0004753881534584169,-0.003661890724557348,-0.007584025738534265,-1.7451121321743734e-05,-3.490224264348747e-05,-0.00023769407672920845,-0.026993405886969246,0.005887966126764836,0.014800654564042668,0.2486509966759169,0.004469994166666676,0.07509590200000019,0.014800654564042668,-0.0016067503504148355
"mp-300763512, Li3Co2(SiO4)2, Li2CoSiO4, mp-779222, mp-763512",-16.47731096680228,-1.2611307070003352,-0.003366926482647297,-4.2298571479073415,0.05390629729808572,-0.026245743230350643,0.026953148649042857,0.17843748108076565,-4.685889021794393,-1.7421076855690747,7.902071952448735,-0.046739673432109774,-0.0033669264826472816,-0.05249148646070129,-0.026245743230350643,-0.006573369250024962,-8.088637543134927e-05,-4.5728762089804416e-05,-0.00016177275086269854,-0.00010252587719132476,-0.0001440463217058526,-0.00018258298026483784,-0.00020505175438264962,-0.0005751392670895423,-0.0006459162598835823,-0.006573369250024962,-0.011706170002438692,-2.5678085872681386e-05,-5.135617174536277e-05,-0.00032295812994179114,0.3820492644612471,0.0029956474238386948,0.6938639820514306,8.326367784617169,-0.7167144784850185,-8.600573741820224,0.6938639820514306,0.031837438705103915
"mp-300763525, K8Li3(FeO4)4, K2Li3FeO4, mp-763674, mp-24988",-4.9620123185162335,0.3614817714878892,-0.0007956763353898353,1.3640506486192894,0.010362277678482535,0.023315124776585656,0.0233151247765857,0.6847690048246697,1.3226127633199982,-1.0182308138480207,3.060098117303121,-0.049705104995467625,-0.0007956763353898363,0.010362277678482516,0.023315124776585656,0.007558471888878038,2.7432376308185768e-05,-2.101811373964328e-05,1.2192167248082565e-05,3.041124697601899e-05,-5.848260121871121e-05,-6.483320327344538e-05,1.3516109767119545e-05,-0.00018039746191024752,3.760838233774806e-05,0.007558471888878038,-0.016113773460018826,9.858945966474406e-06,4.381753762877513e-06,8.461886025993312e-05,-0.027364797837474145,-0.0034404048744539,0.03411871995725043,0.12737655450706825,-0.03711007801700298,-0.1385442912634778,0.03411871995725043,-0.0073298565636091455
"mp-300763525, K2Li3FeO4, K8Li13(FeO4)4, mp-24988, mp-763525",33.180956321038664,4.860866279478331,0.004902152054845777,46.606672989335,0.1688964648505369,0.04222411621263418,0.04222411621263422,0.09217812998599607,22.060097931578866,0.984235212150524,-36.321599517864115,0.034025837412684536,0.004902152054845835,0.16889646485053672,0.04222411621263418,-0.021901557455400903,-0.000721068732336221,-0.00021593516129309962,-0.002884274929344884,0.0005166074679983488,-0.0005810652691056568,0.0004163024188302799,0.0020664298719933953,0.0011202384807475186,0.005560607278904419,-0.021901557455400903,-0.01764912803169715,-0.00026796317263994083,-0.0010718526905597633,0.0013901518197261048,-0.03904246310633039,-0.010008556191474978,-0.03200602184410647,-0.2841510232013353,0.006377993344845122,0.056624136037161536,0.006377993344845122,-0.004397640075163591
"mp-300763561, LiP2WO8, Li2P2WO8, mp-765954, mp-763561",5.034395754879967,1.6908625295195236,0.0009184347633124098,5.181542964829652,0.031213219969647762,0.03121321996964775,0.031213219969647762,0.4747287406937919,4.8678684749929735,-0.6822996658518836,-2.089867519630725,0.012749711384302871,0.0009184347633124057,0.03121321996964775,0.03121321996964775,0.008409057900707359,0.00012163114963647934,1.2412234838265635e-05,0.00012163114963647934,0.00011279229495002927,4.968286049033242e-05,4.607244008738727e-05,0.00011279229495002927,0.00018441567075850657,0.0004514774275065003,0.008409057900707359,0.003434860656868032,3.038702639172675e-05,3.038702639172675e-05,0.0004514774275065003,0.23633629199138115,-0.025940348118285533,0.04097975392041709,0.13870070557679628,-0.18862743,-0.6384313015384613,0.06982663172472625,0.06982663172472625
"mp-300763606, LiP3(WO6)2, Li3P3(WO6)2, mp-763461, mp-763606",-0.2592067920800695,0.6224288634261502,-1.371783074408096e-05,2.5088345558744267,0.01013520169408122,0.020270403388162453,0.02027040338816244,0.6369880287221635,2.4340674819014083,-0.8656585088892752,0.09434916074946674,-0.0007617237055573277,-1.3717830744081012e-05,0.010135201694081226,0.020270403388162453,0.009584918454193476,0.00012041587421748426,-9.915192259196873e-07,6.020793710874213e-05,5.580074903842329e-05,-4.525002495531594e-06,-2.0968873937281532e-06,2.790037451921165e-05,-9.569578119544396e-06,0.000127329113773458,0.009584918454193476,-0.0003601832416742507,2.6385544430188417e-05,1.3192772215094209e-05,0.000254658227546916,-0.012717714332172616,-0.005689142770328282,-0.00797401633408823,-0.040667483303849984,-0.006599742500000025,-0.033658686750000125,-0.002493669476896591,-0.002493669476896591
"mp-300763612, LiMn2(CO3)4, LiMn(CO3)2, mp-763613, mp-763614",-12.204487571616585,-2.6115485722966207,-0.002369637010905164,-3.8810512885567054,0.02857147875593392,-0.01408453143265912,0.014285739377966957,0.4661654003273859,-3.991938662998393,-1.3380286581772187,9.37275682956732,-0.032895300985385484,-0.002369637010905153,-0.02816906286531824,-0.01408453143265912,-0.0032241324987283488,-4.376321590908383e-05,-4.728001491837002e-05,-8.752643181816766e-05,-8.843326627187136e-05,-0.00010221171831670436,-0.00020654140501887665,-0.00017686653254374272,-0.00044650899427536747,-0.0003823567364609556,-0.0032241324987283488,-0.007530162396208902,-2.024352525457129e-05,-4.048705050914258e-05,-0.0001911783682304778,0.02004659623435572,0.010680489349208956,0.04221945607063304,0.3039800837085579,-0.012962237500000029,-0.0933281100000002,0.04221945607063304,0.0027842494769938497
"mp-300763612, LiMn(CO3)2, Li3Mn2(CO3)4, mp-763614, mp-763612",3.936105749698947,3.4749487046996688,0.0007356221242952102,9.014024812907977,0.05897247930475968,0.029486239652379925,0.02948623965237984,0.3200491924628689,8.239493734311964,-0.4558613410582236,-3.0902505895414016,0.010211906329466109,0.0007356221242952129,0.05897247930475985,0.029486239652379925,0.009359477926679469,0.00012946609080840134,2.0952356002276786e-05,0.00025893218161680267,0.0001905957444598761,4.483771439708952e-05,6.600861663491289e-05,0.0003811914889197522,0.00014125740800230695,0.0008157438289483003,0.009359477926679469,0.003241447977319209,6.0498615090353457e-05,0.00012099723018070691,0.0004078719144741501,0.13036559880998996,-0.021083594977623608,-0.05776242303481341,-0.2970638898933262,-0.030837228333333282,-0.15859145999999974,0.025348866435275823,0.025348866435275823
"mp-300763647, LiFeP4O13, Li2FeP4O13, mp-705398, mp-763647",-18.40535120952689,-46.311586950164426,-inf,-136.39201051064484,0.029047497452207024,-0.5141137787731495,0.029047497452207024,-0.08320789205495466,-inf,-1.6216749041229943,12.50736319077347,-0.045022461005678034,5.805870060836162e-05,-0.02822755754629892,-0.02822755754629892,-0.005296569530844049,-7.936791560035315e-05,0.0010465316856974008,-7.936791560035315e-05,-0.00017301523783005374,0.002558536554622482,0.005577389895482217,-0.00017301523783005374,0.013635474321509841,-0.00042298366742704574,-0.005296569530844049,0.17074237941438208,-3.246427664027746e-05,-3.246427664027746e-05,-0.00042298366742704574,3.3663131049231,0.5048270967848081,0.03097916953143986,0.11152501031318353,0.5484151472332344,1.974294530039644,0.9350869735897499,0.9350869735897499
"mp-300763666, LiTi3V(PO4)6, Li6Ti3V(PO4)6, mp-761331, mp-763666",-3.819283251714898,0.27662849069590656,-0.0006765344414764702,1.943218861110328,0.004091843058762912,0.02045921529381454,0.02045921529381456,0.8133426719838599,1.8964672820800843,-0.8819850662651602,2.2836690912316047,-0.0234791277914409,-0.0006765344414764718,0.004091843058762908,0.02045921529381454,0.008794890796536683,5.28987801337758e-05,-2.145199061449894e-05,1.057975602675516e-05,4.3484364984496e-05,-6.0706982205117015e-05,-4.990293849194266e-05,8.696872996899201e-06,-0.00014122031159970148,2.4611278447329032e-05,0.008794890796536683,-0.01009307355918399,1.869281083869377e-05,3.7385621677387535e-06,0.00012305639223664518,0.03922667952703002,0.03288096680604447,0.029806933614690518,0.030403072286984325,0.03037843785537427,0.030986006612481763,0.038457528948068635,0.038457528948068635
"mp-300763679, LiTi2VO6, Li2Ti2VO6, mp-763712, mp-763679",-2.262361014876283,79.46758818168297,-0.0002470265899317158,241.4802942614875,0.018995607140360304,2.0569868214210807,0.018995607140360304,0.8200842750953291,46.495436839881705,-0.9000488095515528,1.0151383205501618,-0.008573057803580197,-1.648510255879871e-05,0.01899560714036028,0.01899560714036028,0.010831379845382422,0.00010368205405350196,-0.0009878937787064146,0.00010368205405350196,4.9154857799055e-05,-0.003654405968895829,-0.0017325255308734409,4.9154857799055e-05,-0.006408939683352218,0.00018183311770250126,0.010831379845382422,-0.3817657695893861,2.8028318975711628e-05,2.8028318975711628e-05,0.00018183311770250126,-3.036752831025533,-0.354897932744342,-0.41699754339762096,-2.047078849406504,-0.029098455922796543,-0.14284696543918307,-0.029098455922796543,-0.6185977989126085
"mp-300763684, Li6(CoO2)5, Li8(CoO2)5, mp-764182, mp-763684",-8.021781942066678,-0.07502038217469995,-0.0020751801748099333,-0.20946841278109385,0.004113686154615936,-0.0016427713235867367,0.0016454744618463744,0.177219788834912,-0.2108471124762729,-1.4241487384567253,3.782195958727223,-0.028807651186711494,-0.0020751801748099324,-0.004106928308966979,-0.001642771323586792,-0.0007028194962103777,-6.689369843076903e-06,-3.548486637594204e-05,-1.672342460769225e-05,-4.7298323826779634e-06,-0.0001173048435478644,-8.294237882988026e-05,-1.1824580956694905e-05,-0.00027418851374689753,-3.908935726145393e-05,-0.0007028194962103777,-0.012324648356925877,-2.0235429999442825e-06,-5.058857499860705e-06,-1.5635742904581574e-05,0.030886740566666657,0.00183052291040812,0.031400365339889325,0.08191399653884172,-0.03774871382588718,-0.09847490563274916,0.031400365339889325,0.01183991721722222
"mp-300763781, LiFeSiO4, Li3Fe2(SiO4)2, mp-762639, mp-763781",13.379906708982945,5.148239832351961,0.0029071498003305557,13.997472806135757,0.12734134456559776,0.06367067228279877,0.06367067228279888,0.3284709892839777,11.48383246504932,-0.12671235271428838,-8.528000787554102,0.04035705352818877,0.0029071498003305665,0.12734134456559754,0.06367067228279877,0.03312012301080103,0.0003913385805322423,9.049376964223341e-05,0.0007826771610644845,0.00027446448684346683,0.0002480462585982749,0.00017396671952718011,0.0005489289736869337,0.00047684823021444287,0.0015046315199106154,0.03312012301080103,0.020992876771747188,0.00014277056045484588,0.00028554112090969176,0.0007523157599553077,2.3744222969644295,-0.011967296230974256,0.04011488322370127,0.1925514394737661,-0.5706880837842134,-2.7393028021642243,0.4946713118675894,0.4946713118675894
"mp-300763783, Li3MnF7, Li4MnF7, mp-765198, mp-763783",-0.6026584877010029,0.6896678612058608,-0.0003623932853890933,5.107033869149932,0.03065131180985503,0.03065131180985507,0.03065131180985503,0.2061507041163456,4.499506237823597,-0.9113989088759428,0.4201609118054641,-0.0025153717938856965,-0.00036239328538909313,0.03065131180985507,0.03065131180985507,0.00688859340069915,5.543748164247928e-05,-1.921778586891713e-06,5.543748164247928e-05,0.0001042002460161702,-4.549426090230615e-06,-8.551097629066345e-06,0.0001042002460161702,-2.024301182203548e-05,0.00024667322295496296,0.00688859340069915,-0.0005653061000180313,2.341802306899737e-05,2.341802306899737e-05,0.00024667322295496296,-0.1582299379625264,0.002938084730526555,0.03407528590598763,0.09086742908263368,0.03407519502153944,0.09086718672410517,0.03407528590598763,-0.05933622673594741
"mp-300763788, Li3Mn3(FeO5)2, Li5Mn3(FeO5)2, mp-767669, mp-763788",-4.807578191431425,0.12311249901258947,-0.0014029986740338597,0.9945476745429499,0.005143700891504954,0.010287401783009941,0.010287401783009908,0.3401217658558375,0.9692298503715192,-1.088896060743492,1.9203092158467368,-0.01947642759293804,-0.0014029986740338588,0.005143700891504971,0.010287401783009941,0.003170000679398848,2.7866261995981426e-05,-1.2835745464818081e-05,1.3933130997990713e-05,2.200208530789838e-05,-5.2757270056946976e-05,-4.1655029173707395e-05,1.100104265394919e-05,-0.00017120981631887108,4.5216304716635776e-05,0.003170000679398848,-0.0060015434415950026,6.779809600653358e-06,3.389904800326679e-06,9.043260943327155e-05,-0.04949304090408201,3.9414714513019706e-08,0.03814872162036824,0.07152885303819044,-0.011752314894047622,-0.022035590426339288,0.03814872162036824,-0.02639628848217708
"mp-300763794, LiMn2F7, Li2Mn2F7, mp-763085, mp-763794",11.897134477732742,3.35455936794864,0.0016226212808498116,10.600514870223165,0.07408778127449556,0.07408778127449568,0.07408778127449556,0.487937569360133,9.13812298606966,-0.28791354139449343,-6.1679708727426075,0.04505045724151417,0.001622621280849804,0.07408778127449568,0.07408778127449568,0.01911325030679317,0.00018309688763239009,3.4596285554213236e-05,0.00018309688763239009,0.00022054077713485785,0.00011133547753004244,0.00013410393292131762,0.00022054077713485785,0.000431564405579182,0.0007097297395895094,0.01911325030679317,0.01162216833707448,5.68953612015414e-05,5.68953612015414e-05,0.0007097297395895094,4.385421410033252,-0.019914041288762247,0.28472193300629345,1.8636344705866483,-1.0144589945165492,-6.640095236835594,0.6699949376439688,0.6699949376439688
"mp-300763807, Li7Ni13O24, Li11Ni13O24, mp-762449, mp-763807",-2.2973090348673666,0.09159993211348473,-0.00025955452014114543,1.677541509023175,0.003962113364377684,0.015848453457510767,0.015848453457510736,0.316615708110546,1.6055694489138688,-0.9818742845017532,0.7683126674858345,-0.0072062716971987625,-0.0002595545201411464,0.003962113364377692,0.015848453457510767,0.004278547796035973,4.8823464321762046e-05,-4.498662242784048e-06,1.2205866080440511e-05,3.664798872995631e-05,-2.2199967337151667e-05,-1.666379401952217e-05,9.161997182489078e-06,-8.223237553337109e-05,4.521256036071273e-05,0.004278547796035973,-0.0019454502592538038,9.893720660510022e-06,2.4734301651275055e-06,0.00018085024144285093,-0.00339069332335426,-0.003337266175843344,-0.0015995269140033454,-0.003390663822913341,-0.006812730782853423,-0.014441569940736159,-0.0015995269140033454,-0.0015995408306732628
"mp-300763828, LiCo2(CO3)4, LiCo(CO3)2, mp-762937, mp-762283",-11.408654953078544,-2.1632852338610054,-0.0021684520751036455,-3.220014709513366,0.023575703954659133,-0.011650517402726813,0.011787851977329566,0.4674800779066687,-3.295928823034502,-1.2892131545769079,8.578051504261406,-0.030102451706588807,-0.002168452075103636,-0.023301034805453626,-0.011650517402726813,-0.002479972966286621,-3.4401613778735524e-05,-4.0256765564147336e-05,-6.880322755747105e-05,-7.319484397105086e-05,-8.888643152970439e-05,-0.000189119863062405,-0.0001463896879421017,-0.0004175742766074252,-0.00032322658791815467,-0.002479972966286621,-0.006407721122652985,-1.5580529863616887e-05,-3.1161059727233774e-05,-0.00016161329395907736,0.10203341367697724,-0.007454889746930722,0.03381833080407182,0.2434919817893171,-0.07035430749999971,-0.5065510139999979,0.03381833080407182,0.014171307455135729
"mp-300763828, LiCo(CO3)2, Li2Co(CO3)2, mp-762283, mp-763828",-7.804029101739022,-0.14271440057351062,-0.0014032302135650627,-0.42726817213914936,0.003084579321178227,-0.003075093949969496,0.003084579321178227,0.4483034813733519,-0.4299040572759054,-1.1452788216663286,5.6326313622461175,-0.0389592836494204,-0.0014032302135650622,-0.003075093949969496,-0.003075093949969496,-0.0007709286498520112,-5.546726055730055e-06,-3.058683120153897e-05,-5.546726055730055e-06,-9.62999619756086e-06,-7.027312896666513e-05,-0.0001220052978893003,-9.62999619756086e-06,-0.00028030671031917205,-2.212487983082208e-05,-0.0007709286498520112,-0.009767125307942916,-2.4142481782513475e-06,-2.4142481782513475e-06,-2.212487983082208e-05,-0.1455451308036518,-0.005751767672776742,-0.08288023234040298,-0.5424887935008196,0.08786099097263067,0.5750901227299463,0.08786099097263067,-0.022236061650557915
"mp-300763836, Li2MnP2HO8, Li3MnP2HO8, mp-781059, mp-763836",13.533556260645142,2.553416848668397,0.0034599212770415693,14.140866260594745,0.07603370962154954,0.07603370962154955,0.07603370962154954,0.3361864894205454,11.143239394146347,0.07521725715197554,-8.523424491226423,0.04803062716789106,0.003459921277041582,0.07603370962154955,0.07603370962154955,0.024059255248041863,0.0002394227677672145,5.3853947285892246e-05,0.0002394227677672145,0.00026941977147782966,0.0001512437805727213,0.0001701929402092788,0.00026941977147782966,0.00047797097522657433,0.0007566402622825033,0.024059255248041863,0.01519827356191903,8.525217410958823e-05,8.525217410958823e-05,0.0007566402622825033,-0.1505949056289083,-0.024335668484449544,-0.13430015297482178,-0.6446407342791446,0.09266708619416238,0.4448020137319794,0.09266708619416238,-0.031373938672689235
"mp-300763869, Li4Fe5Co3O16, Li10Fe5Co3O16, mp-773387, mp-763869",1.9457402314187848,0.2634099323142349,0.00034527303715726414,3.8195511714175363,0.011913985839264727,0.0714839150355883,0.07148391503558837,0.5466900819522306,3.3948497089872376,-0.7774764625840197,-0.7574249549091213,0.014379240905451422,0.0003452730371572645,0.011913985839264715,0.0714839150355883,0.02597461426546316,0.00012621946489003977,5.974020946300462e-06,2.103657748167329e-05,8.173316831478598e-05,2.538948925373603e-05,1.644091424733819e-05,1.3622194719130996e-05,6.987361098271487e-05,5.78941000613427e-05,0.02597461426546316,0.0052248850075338645,2.9698814322268324e-05,4.949802387044719e-06,0.00034736460036805623,-0.014936816553232648,-0.017057934233593558,-0.027315071485520905,-0.03213537821825989,-0.011162437145012038,-0.013132278994131807,-0.011162437145012038,-0.012696294070247749
