,dVnormNumDens,VnormLiFormFrac,dVoriginal,dVraw,dVnormLiPerFormulaUnit2,dVperAtom,dVnormNumDensnorPerFormulaUnit,dVnormLiPerFormulaUnit,VoverLi,VnormLiFrac,energy_vol2,volumetricCap2,avgVolt3,gravCap3,energy_vol3,avgVolt2,volumetricCap3,energy_grav3,gravCap2,energy_grav2
"mp-300684052, Sn6P7O24, LiSn6P7O24, mp-684053, mp-684052",18.447498227917293,1.0,0.03144137244186407,0.03144137244186398,0.03144137244186398,0.16333078034896772,18.447498227917293,0.03144137244186407,17.885164121586627,1.0,0.00010716074145778248,0.000414504837177557,0.008128447441681291,0.0015485227022315323,0.00010716074145778248,0.008128447441681291,0.000414504837177557,0.0004003351132528705,0.0015485227022315323,0.0004003351132528705
"mp-300684066, LiTi(PO3)5, Li2Ti(PO3)5, mp-684059, mp-684066",8.420560770137158,0.5123802206524448,0.025389086285650286,0.025389086285650283,0.025389086285650283,-0.4624610589402524,2.7589391232088643,0.025389086285650286,4.0017835843653415,0.4902156852275559,4.92738998689156e-05,0.0001844014834545661,0.006784214920432696,0.0004325462422017831,4.92738998689156e-05,0.006784214920432696,0.0001844014834545661,0.0001155806332337758,0.0004325462422017831,0.0001155806332337758
"mp-300684082, Sb(PO3)4, LiSb(PO3)4, mp-684083, mp-684082",5.355734641248426,1.0,0.0186141843165446,0.01861418431654468,0.01861418431654468,-0.6835588666187407,5.355734641248426,0.0186141843165446,5.2578637954486585,1.0,2.5151775890109885e-05,0.00012034032409214729,0.0038904647784431287,0.00030877615848696745,2.5151775890109885e-05,0.0038904647784431287,0.00012034032409214729,6.453588019695253e-05,0.00030877615848696745,6.453588019695253e-05
"mp-300684090, SbP2O7, LiSbP2O7, mp-25896, mp-684090",8.290731254571098,1.0,0.05912557179516775,0.05912557179516782,0.05912557179516782,-0.4087442820483222,8.290731254571098,0.05912557179516775,7.827902068796903,1.0,4.0673271599356654e-05,0.00018628803571631283,0.012909204989172241,0.0006676503364054422,4.0673271599356654e-05,0.012909204989172241,0.00018628803571631283,0.00014577169898003514,0.0006676503364054422,0.00014577169898003514
"mp-300684093, Bi(PO3)4, LiBi(PO3)4, mp-25906, mp-684093",4.363533295465764,1.0,0.01595947036319689,0.015959470363196802,0.015959470363196802,-0.7286890038256534,4.363533295465764,0.01595947036319689,4.294987568653539,1.0,1.985833550213197e-05,9.80461217997952e-05,0.0032324431715498626,0.0003166762875848141,1.985833550213197e-05,0.0032324431715498626,9.80461217997952e-05,6.413985427460329e-05,0.0003166762875848141,6.413985427460329e-05
"mp-300684104, Sb2P5O16, LiSb2P5O16, mp-25946, mp-684104",-16.859219402821427,1.0,0.04672890134903085,-0.04464279269331947,-0.04464279269331947,-2.0267842319463494,-16.859219402821427,0.04672890134903085,-17.64703220311753,1.0,-0.0001115473766700493,-0.0003788171115220196,-0.013145621622414935,-0.0011015503043272706,-0.0001115473766700493,-0.013145621622414935,-0.0003788171115220196,-0.00032436509064786277,-0.0011015503043272706,-0.00032436509064786277
"mp-300684106, SbP2O7, LiSbP2O7, mp-25950, mp-684106",-1.1589196148033711,1.0,0.008006524818210847,-0.007942929555594707,-0.007942929555594707,-1.0794292955559464,-1.1589196148033711,0.008006524818210847,-1.1681985334616058,1.0,-7.157880767653787e-06,-2.6040267373977825e-05,-0.0021833317564793992,-8.969214890993993e-05,-7.157880767653787e-06,-0.0021833317564793992,-2.6040267373977825e-05,-2.465434392327163e-05,-8.969214890993993e-05,-2.465434392327163e-05
"mp-300684109, BiP2O7, LiBiP2O7, mp-25940, mp-684109",0.2002261815336487,1.0,0.00133429014790587,0.001334290147905778,0.001334290147905778,-0.9866570985209422,0.2002261815336487,0.00133429014790587,0.19995937770599426,1.0,9.931503456198444e-07,4.498968898107279e-06,0.0002945454284218923,1.9409100342225312e-05,9.931503456198444e-07,0.0002945454284218923,4.498968898107279e-06,4.2845716762258145e-06,1.9409100342225312e-05,4.2845716762258145e-06
"mp-300684427, Sb(PO3)4, LiSb(PO3)4, mp-26150, mp-684427",15.860947582197944,1.0,0.06708613778158412,0.06708613778158408,0.06708613778158408,0.1404643422869301,15.860947582197944,0.06708613778158412,14.863793109684675,1.0,7.127677761455803e-05,0.00035638650909809434,0.013417128880042494,0.0011128395184909266,7.127677761455803e-05,0.013417128880042494,0.00035638650909809434,0.00022256626683457632,0.0011128395184909266,0.00022256626683457632
"mp-300684470, LiSn2P5O16, Li3Sn2P5O16, mp-673029, mp-684470",6.651295017554723,0.6780838363282762,0.03546628268486751,0.035466282684867595,0.017733141342433797,-0.5993787211633967,1.6406099577918818,0.017733141342433756,4.206379787315295,0.6512574893556325,2.1118175276560488e-05,7.340029963062627e-05,0.010204088783236564,0.0004427099929611863,4.223635055312099e-05,0.010204088783236564,0.00014680059926125254,0.0001273731479992247,0.00022135499648059316,6.368657399961235e-05
"mp-300684477, Sb(PO3)5, Li2Sb(PO3)5, mp-684537, mp-684477",-78.43769528164752,1.0,0.08147081000534317,0.08147081000534306,0.04073540500267153,-0.14455649494389752,-39.21884764082376,0.04073540500267159,-145.05744317086098,1.0,3.171469283697155e-05,0.00015632413059650776,0.016528617204773666,0.0008063063752552815,6.34293856739431e-05,0.016528617204773666,0.0003126482611930154,0.00016358164875848307,0.0004031531876276408,8.179082437924153e-05
"mp-300684489, BiP2O7, LiBiP2O7, mp-26594, mp-684489",-8.89758316688076,1.0,0.062312353513581435,-0.058657280325776474,-0.058657280325776474,-1.5865728032577648,-8.89758316688076,0.062312353513581435,-9.452012514591928,1.0,-4.391230080833231e-05,-0.00019992365448667475,-0.0128837987924828,-0.0008532514771483039,-4.391230080833231e-05,-0.0128837987924828,-0.00019992365448667475,-0.00018741271824934309,-0.0008532514771483039,-0.00018741271824934309
"mp-300684493, Sn2P3O10, LiSn2P3O10, mp-684502, mp-684493",2.754359837126889,1.0,0.011290166389656964,0.011290166389656898,0.011290166389656898,-0.8306475041551461,2.754359837126889,0.011290166389656964,2.7236098289772315,1.0,1.4941457062921395e-05,6.188890556926105e-05,0.002725715292468873,0.00020947841381600704,1.4941457062921395e-05,0.002725715292468873,6.188890556926105e-05,5.0573082474984224e-05,0.00020947841381600704,5.0573082474984224e-05
"mp-300684497, Bi(PO3)4, LiBi(PO3)4, mp-26574, mp-684497",-4.658358256966672,1.0,0.02012396570594777,-0.019726980624380813,-0.019726980624380813,-1.3353586706144738,-4.658358256966672,0.02012396570594777,-4.752102898775887,1.0,-1.9939282456435987e-05,-0.00010467067170639847,-0.0037578992498060377,-0.00039143322724496336,-1.9939282456435987e-05,-0.0037578992498060377,-0.00010467067170639847,-7.456623286764012e-05,-0.00039143322724496336,-7.456623286764012e-05
"mp-300684503, Sn(PO3)3, LiSn(PO3)3, mp-684482, mp-684503",5.651221277657607,1.0,0.03115321031309115,0.03115321031309123,0.03115321031309123,-0.5950082659298144,5.651221277657607,0.03115321031309115,5.4804865282257245,1.0,2.890346531566637e-05,0.0001269797414591904,0.00709117630425701,0.0004214364826791405,2.890346531566637e-05,0.00709117630425701,0.0001269797414591904,9.592848922115479e-05,0.0004214364826791405,9.592848922115479e-05
"mp-300684504, Bi2(PO4)3, LiBi2(PO4)3, mp-26286, mp-585241",14.234230348724925,1.0,0.05327010815502997,0.05327010815503004,0.05327010815503004,-0.09440816136448944,14.234230348724925,0.05327010815502997,13.514321007038205,1.0,6.742639570661681e-05,0.0003198350941764632,0.0112301978650711,0.0014108163318641027,6.742639570661681e-05,0.0112301978650711,0.0003198350941764632,0.000297422834434618,0.0014108163318641027,0.000297422834434618
"mp-300684504, LiBi2(PO4)3, Li3Bi2(PO4)3, mp-585241, mp-684504",9.305720719328633,0.6865460811459435,0.06342053259998548,0.06342053259998558,0.03171026629999279,-0.4544631599295487,2.270659261768144,0.03171026629999274,5.648836975261967,0.6517178679399372,2.279816966756441e-05,0.00010123191951050442,0.014282768415467403,0.0008562456503792749,4.559633933512882e-05,0.014282768415467403,0.00020246383902100884,0.00019283279136513007,0.0004281228251896375,9.641639568256508e-05
"mp-300684506, Bi(PO3)4, LiBi(PO3)4, mp-684495, mp-684506",-1.6342685736860718,1.0,0.005847533638208224,-0.0058135387746663676,-0.0058135387746663676,-1.0988301591693292,-1.6342685736860718,0.005847533638208224,-1.6438250141445678,1.0,-6.5027336433687225e-06,-3.672108925940918e-05,-0.0010294872766434874,-0.0001153553241426582,-6.5027336433687225e-06,-0.0010294872766434874,-3.672108925940918e-05,-2.0427633340205465e-05,-0.0001153553241426582,-2.0427633340205465e-05
"mp-300684509, Sn(PO3)3, LiSn(PO3)3, mp-26762, mp-684509",11.03810380185507,1.0,0.05791712647663294,0.05791712647663293,0.05791712647663293,-0.2470773558037717,11.03810380185507,0.05791712647663294,10.433807644855136,1.0,7.14247399960527e-05,0.00024801994084015485,0.016678964142556818,0.000783495178310345,7.14247399960527e-05,0.016678964142556818,0.00024801994084015485,0.00022563080698032799,0.000783495178310345,0.00022563080698032799
"mp-300684539, Sb2(PO4)3, LiSb2(PO4)3, mp-554631, mp-684508",26.684611828203433,1.0,0.1052563211075368,0.10525632110753684,0.10525632110753684,0.7893574588281254,26.684611828203433,0.1052563211075368,24.143369568304077,1.0,0.00016780825302321293,0.00059958811456921,0.029458354719716976,0.0021025557925994,0.00016780825302321293,0.029458354719716976,0.00059958811456921,0.0005884476457533508,0.0021025557925994,0.0005884476457533508
"mp-300684539, LiSb2(PO4)3, Li3Sb2(PO4)3, mp-684508, mp-684539",14.458564839231233,0.6966093247361582,0.09869340263491,0.09869340263490994,0.04934670131745497,-0.11833345724379934,3.4791922549149814,0.049346701317455006,8.340259636684133,0.6628992497068424,4.7844628427502756e-05,0.00015442210793749274,0.030578194018854782,0.0010112882942632773,9.568925685500551e-05,0.030578194018854782,0.0003088442158749855,0.0003133276272312953,0.0005056441471316387,0.00015666381361564767
"mp-300690551, LiMo3O8, Li4Mo3O8, mp-25584, mp-690551",-27.274240898681732,0.5017529586403919,0.0035182519812029245,0.0035182519812028143,0.0011727506604009381,-1.075556718627478,-5.449729237643664,0.0011727506604009748,-40.72011888304871,0.3771911983004899,4.933279445229066e-07,1.440792745912454e-06,0.0012046507196295188,1.9409665217358594e-05,1.4799838335687197e-06,0.0012046507196295188,4.3223782377373626e-06,6.645876218298984e-06,6.469888405786198e-06,2.2152920727663283e-06
"mp-300691115, Li2Mn5O12, Li4Mn5O12, mp-763571, mp-691115",0.2226226273731268,0.5010518244270705,0.0021080835216258365,0.002108083521625771,0.0010540417608128855,-1.0952641720203855,0.03705158932844119,0.0010540417608129182,0.11084299385158404,0.4485309638404464,5.187264476301094e-07,2.4958296435042213e-06,0.00043813834783417886,1.9445484621190092e-05,1.0374528952602188e-06,0.00043813834783417886,4.9916592870084434e-06,4.041496656732372e-06,9.722742310595045e-06,2.020748328366186e-06
"mp-300691164, LiMnO2, Li5Mn4O8, mp-705804, mp-772059",-166.48968532157582,-2.7900427292565064,0.055397072207858944,0.055397072207859,0.221588288831436,-0.15152912623234133,-63.891132224050686,0.22158828883143572,-122.79503540024945,-3.0269203998350385,0.0015016307880643695,0.0008179040050244888,0.10170624998156776,0.0007905063546241589,0.0003754076970160924,0.10170624998156776,0.00020447600125612217,0.001451330074155373,0.0031620254184966355,0.005805320296621492
"mp-300691164, Li5Mn4O8, Li3Mn2O4, mp-772059, mp-691164",7.257758316361388,0.1949823423713269,0.03517398088890267,0.035173980888902764,0.14069592355561106,-0.5695599602589245,2.364012893406463,0.14069592355561067,0.9630163890655628,0.14762836251081662,-0.0010009847202438202,0.0005375890240215443,-0.06549355706066053,0.0005110357377843499,-0.00025024618006095505,-0.06549355706066053,0.00013439725600538607,-0.0009515427997282943,0.0020441429511373994,-0.003806171198913178
"mp-300694615, FePO4, LiFePO4, mp-705201, mp-694615",-5.031046752523245,1.0,0.05886019068831616,-0.055588255376806485,-0.055588255376806485,-1.3335295322608391,-5.031046752523245,0.05886019068831616,-5.3271751237385985,1.0,-3.441883087145013e-05,-0.00011304477112410944,-0.016925000079417458,-0.0003272004291384468,-3.441883087145013e-05,-0.016925000079417458,-0.00011304477112410944,-9.962297344313216e-05,-0.0003272004291384468,-9.962297344313216e-05
"mp-300694722, NiP2O7, LiNiP2O7, mp-690014, mp-540286",-1.7119234325709214,1.0,0.01302468750121655,-0.012857226148499778,-0.012857226148499778,-1.1285722614849971,-1.7119234325709214,0.01302468750121655,-1.7342207003061674,1.0,-7.574439444795352e-06,-3.8465949957614794e-05,-0.002531752913866935,-0.00011493039591612859,-7.574439444795352e-06,-0.002531752913866935,-3.8465949957614794e-05,-2.2631270648256506e-05,-0.00011493039591612859,-2.2631270648256506e-05
"mp-300694722, LiNiP2O7, Li2NiP2O7, mp-540286, mp-694722",-1.7928916921686942,0.4929811480917741,0.014037703816451865,-0.013843374623664572,-0.013843374623664572,-1.267504832946343,-0.6031207125187841,0.014037703816451865,-0.9216139286339882,0.44688852519102623,-8.487156256053547e-06,-4.084294485160534e-05,-0.002876650642332655,-0.00012733068281557295,-8.487156256053547e-06,-0.002876650642332655,-4.084294485160534e-05,-2.645929193333579e-05,-0.00012733068281557295,-2.645929193333579e-05
"mp-300695780, MnP2O7, LiMnP2O7, mp-31943, mp-31960",12.84021490613455,1.0,0.0929690138414605,0.09296901384146046,0.09296901384146046,-0.07030986158539665,12.84021490613455,0.0929690138414605,11.748013661434939,1.0,6.717311279113363e-05,0.0002885123567019867,0.021645582616426923,0.0008180209139732527,6.717311279113363e-05,0.021645582616426923,0.0002885123567019867,0.00019045635253879284,0.0008180209139732527,0.00019045635253879284
"mp-300695780, LiMnP2O7, Li2MnP2O7, mp-31960, mp-695780",0.5497049618496721,0.5019666366112078,0.003948804951190432,0.003948804951190509,0.003948804951190509,-1.0522194600905936,0.18275197869764906,0.003948804951190432,0.2726903411181638,0.4566908763031356,3.2376316166217637e-06,1.2302785261552325e-05,0.0010391773477344927,3.576761840858305e-05,3.2376316166217637e-06,0.0010391773477344927,1.2302785261552325e-05,9.412695560312456e-06,3.576761840858305e-05,9.412695560312456e-06
"mp-300695791, Mo(PO3)5, LiMo(PO3)5, mp-696012, mp-695791",-5.331415696750403,1.0,0.016782942564662395,-0.01650592458045208,-0.01650592458045208,-1.3466244161894938,-5.331415696750403,0.016782942564662395,-5.420892540177307,1.0,-2.1371033079469115e-05,-0.00011979389118265783,-0.0029446297864905648,-0.00030653798037069593,-2.1371033079469115e-05,-0.0029446297864905648,-0.00011979389118265783,-5.46858713239976e-05,-0.00030653798037069593,-5.46858713239976e-05
"mp-300695805, FeP2O7, LiFeP2O7, mp-540349, mp-540216",-3.4224271955295165,1.0,0.02634837872372464,-0.02567196409126601,-0.02567196409126601,-1.2567196409126606,-3.4224271955295165,0.02634837872372464,-3.5126026034317017,1.0,-1.5933537866519242e-05,-7.690000074309074e-05,-0.005319183459082878,-0.00022675263352009496,-1.5933537866519242e-05,-0.005319183459082878,-7.690000074309074e-05,-4.698272610680058e-05,-0.00022675263352009496,-4.698272610680058e-05
"mp-300695805, LiFeP2O7, Li2FeP2O7, mp-540216, mp-695805",2.738429306877005,0.5096816942818001,0.019745732861469856,0.01974573286146989,0.01974573286146989,-0.8610766323762138,0.9007140910499419,0.019745732861469856,1.316189382715493,0.4651073028528728,1.9116337663785195e-05,6.0315981765494165e-05,0.006258143957041586,0.00017952175410153472,1.9116337663785195e-05,0.006258143957041586,6.0315981765494165e-05,5.689700091001802e-05,0.00017952175410153472,5.689700091001802e-05
"mp-300697664, Cr4(PO4)3, LiCr4(PO4)3, mp-31658, mp-697664",12.308834043223062,1.0,0.049466991902964434,0.04946699190296448,0.04946699190296448,-0.06012715384367536,12.308834043223062,0.049466991902964434,11.728652866827044,1.0,0.000123807864560895,0.00027657252966749654,0.02214392962713993,0.000922544338554261,0.000123807864560895,0.02214392962713993,0.00027657252966749654,0.0004129775457326253,0.000922544338554261,0.0004129775457326253
"mp-300697692, Cr(PO4)2, LiCr(PO4)2, mp-697815, mp-697692",-4.349531039973591,1.0,0.030189288199234943,-0.029304603090957733,-0.029304603090957733,-1.3223506340005344,-4.349531039973591,0.030189288199234943,-4.4808402860708725,1.0,-1.8435933859068077e-05,-9.773149904926322e-05,-0.0055279795112813356,-0.0002721239207763453,-1.8435933859068077e-05,-0.0055279795112813356,-9.773149904926322e-05,-5.1333077397842324e-05,-0.0002721239207763453,-5.1333077397842324e-05
"mp-300697726, CoP2O7, LiCoP2O7, mp-540399, mp-31548",-3.378182518357612,1.0,0.026472049926314026,-0.02578935288906729,-0.02578935288906729,-1.2578935288906727,-3.378182518357612,0.026472049926314026,-3.4676099346437748,1.0,-1.5733731937548592e-05,-7.590584790564203e-05,-0.005345606121202015,-0.0002307610655908085,-1.5733731937548592e-05,-0.005345606121202015,-7.590584790564203e-05,-4.783205573491762e-05,-0.0002307610655908085,-4.783205573491762e-05
"mp-300697726, LiCoP2O7, Li2CoP2O7, mp-31548, mp-697726",2.6975307395638377,0.5097047973834504,0.01979378409509014,0.019793784095090045,0.019793784095090045,-0.8604952124494096,0.8872326969871035,0.01979378409509014,1.2964073912557268,0.4651325062364913,1.4364711227057068e-05,5.941224733026946e-05,0.004785747137893935,0.00018223935470987148,1.4364711227057068e-05,0.004785747137893935,5.941224733026946e-05,4.406188660159967e-05,0.00018223935470987148,4.406188660159967e-05
"mp-300697754, V(PO3)4, Li2V(PO3)4, mp-32520, mp-697754",1.7818191452442658,1.0,0.015800979062609466,0.015800979062609403,0.007900489531304702,-0.8656916779678202,0.8909095726221329,0.007900489531304733,1.7541026066824088,1.0,4.950475829441658e-06,2.0018233517475515e-05,0.003907555822179565,0.00011222536052511836,9.900951658883316e-06,0.003907555822179565,4.003646703495103e-05,2.7753144863904896e-05,5.611268026255918e-05,1.3876572431952448e-05
"mp-300697758, FeP2O7, LiFeP2O7, mp-540323, mp-697758",-6.688843484120658,1.0,0.054242718147528235,-0.051451830981428255,-0.051451830981428255,-1.5145183098142825,-6.688843484120658,0.054242718147528235,-7.051664535962742,1.0,-3.136416144751189e-05,-0.00015029452476627854,-0.01073720773382215,-0.00045445833957203567,-3.136416144751189e-05,-0.01073720773382215,-0.00015029452476627854,-9.483848300975231e-05,-0.00045445833957203567,-9.483848300975231e-05
"mp-300697764, FeP2O7, LiFeP2O7, mp-540177, mp-697764",-5.51780668357268,1.0,0.04685735474961007,-0.044760018675913615,-0.044760018675913615,-1.447600186759136,-5.51780668357268,0.04685735474961007,-5.776356508784616,1.0,-2.390351942029948e-05,-0.00012398199109136046,-0.008629656341655774,-0.0003953516012678221,-2.390351942029948e-05,-0.008629656341655774,-0.00012398199109136046,-7.622312398409623e-05,-0.0003953516012678221,-7.622312398409623e-05
"mp-300697767, MoP2O7, LiMoP2O7, mp-504290, mp-697767",-2.3597228150967644,1.0,0.017219952050387732,-0.016928445038536424,-0.016928445038536424,-1.169284450385364,-2.3597228150967644,0.017219952050387732,-2.400357128824936,1.0,-1.797985192102132e-05,-5.302163519255039e-05,-0.0057405044929432405,-0.00017484873758055204,-1.797985192102132e-05,-0.0057405044929432405,-5.302163519255039e-05,-5.929191732505344e-05,-0.00017484873758055204,-5.929191732505344e-05
"mp-300697796, Cr5(PO4)4, Li2Cr5(PO4)4, mp-775246, mp-697796",-78.39546709734721,1.0,0.0618801066181931,0.061880106618193126,0.03094005330909657,-0.22649866727258555,-39.197733548673604,0.03094005330909655,-147.65408374965415,1.0,5.658831110515671e-05,0.0001161918818430748,0.03013713754339443,0.0007546969267512514,0.0001131766222103134,0.03013713754339443,0.0002323837636861496,0.00036755600996964886,0.0003773484633756257,0.00018377800498482448
"mp-300697800, Fe4P7O24, LiFe4P7O24, mp-504312, mp-697800",-5.114838623108295,1.0,0.011437242687889482,-0.011307911361356456,-0.011307911361356456,-1.395776897647474,-5.114838623108295,0.011437242687889482,-5.173338273750176,1.0,-2.8652971645028968e-05,-0.00011492752699943445,-0.002819213743310093,-0.00035066211433281135,-2.8652971645028968e-05,-0.002819213743310093,-0.00011492752699943445,-8.742476133688486e-05,-0.00035066211433281135,-8.742476133688486e-05
"mp-300697807, Mn4P7O24, LiMn4P7O24, mp-540414, mp-697807",0.2767451528532972,1.0,0.0006074215961608952,0.0006074215961609737,0.0006074215961609737,-0.9787402441343664,0.2767451528532972,0.0006074215961608952,0.2765771539170032,1.0,1.6947736778367557e-06,6.218306846048954e-06,0.00016555023063509686,1.8754126969530613e-05,1.6947736778367557e-06,0.00016555023063509686,6.218306846048954e-06,5.111359333926099e-06,1.8754126969530613e-05,5.111359333926099e-06
"mp-300697808, Fe2P3O13, LiFe2P3O13, mp-697819, mp-697808",-1.385195032070474,1.0,0.005395849801501651,-0.00536689086449583,-0.00536689086449583,-1.0966040355609266,-1.385195032070474,0.005395849801501651,-1.3926693364093126,1.0,-7.188494971885826e-06,-3.1124547845659614e-05,-0.0012395318378727322,-8.401212439553979e-05,-7.188494971885826e-06,-0.0012395318378727322,-3.1124547845659614e-05,-1.9403357658061605e-05,-8.401212439553979e-05,-1.9403357658061605e-05
"mp-300697811, FeP2O7, LiFeP2O7, mp-697733, mp-31871",-5.200418730236568,1.0,0.03920643069673746,-0.03772727875678306,-0.03772727875678306,-1.37727278756783,-5.200418730236568,0.03920643069673746,-5.404308586777604,1.0,-2.260085025842612e-05,-0.00011685046353709241,-0.007297091958640695,-0.0003332335532736957,-2.260085025842612e-05,-0.007297091958640695,-0.00011685046353709241,-6.445298897964015e-05,-0.0003332335532736957,-6.445298897964015e-05
"mp-300697811, LiFeP2O7, Li2FeP2O7, mp-31871, mp-697811",1.7503853541365195,0.5061180584241708,0.012387694121088757,0.01238769412108867,0.01238769412108867,-0.9501089011348268,0.5786233081092108,0.012387694121088757,0.8537747573454197,0.4612197000990953,1.2668097133393852e-05,3.884295746637384e-05,0.004040076312947476,0.00011262486905363518,1.2668097133393852e-05,0.004040076312947476,3.884295746637384e-05,3.67310543241291e-05,0.00011262486905363518,3.67310543241291e-05
"mp-300699330, Cr3O8, LiCr3O8, mp-782705, mp-699330",-4.840213298498585,1.0,0.03462436638851507,-0.033465639814163436,-0.033465639814163436,-1.368122037955798,-4.840213298498585,0.03462436638851507,-5.007802617144364,1.0,-2.301295082590533e-05,-0.00010875685149342392,-0.0070813297077414045,-0.0003632625391020252,-2.301295082590533e-05,-0.0070813297077414045,-0.00010875685149342392,-7.686635678078542e-05,-0.0003632625391020252,-7.686635678078542e-05
"mp-300699599, Ca9Co(PO4)7, LiCa9Co(PO4)7, mp-851050, mp-699599",-2.35035779232028,1.0,0.004020988466518105,-0.004004884870643555,-0.004004884870643555,-1.180219819178958,-2.35035779232028,0.004020988466518105,-2.359808553895391,1.0,-1.957244348655824e-05,-5.281120843477703e-05,-0.0014842565645444509,-0.00016308180600612258,-1.957244348655824e-05,-0.0014842565645444509,-5.281120843477703e-05,-6.043999988530399e-05,-0.00016308180600612258,-6.043999988530399e-05
"mp-300699738, Co3(SeO3)4, Li2Co3(SeO3)4, mp-775276, mp-699738",11.926996992773404,1.0,0.08677755567961465,0.08677755567961462,0.04338877783980732,-0.1756132210436608,5.963498496386702,0.043388777839807324,10.974644195071619,1.0,3.1231951784847266e-05,0.0001339964337013763,0.02022615348877592,0.0011308212386547385,6.246390356969453e-05,0.02022615348877592,0.0002679928674027526,0.00026357234612418867,0.0005654106193273693,0.00013178617306209436
"mp-300704186, Fe4(PO4)3, LiFe4(PO4)3, mp-704185, mp-704186",-3.1430325241600925,1.0,0.013890017510245656,-0.013699728047776371,-0.013699728047776371,-1.2602948329077517,-3.1430325241600925,0.013890017510245656,-3.186689300955948,1.0,-1.6462278535291822e-05,-7.062216071657704e-05,-0.0031934556616774004,-0.00026336530445317783,-1.6462278535291822e-05,-0.0031934556616774004,-7.062216071657704e-05,-6.139139548335084e-05,-0.00026336530445317783,-6.139139548335084e-05
"mp-300704197, LiMo(PO4)2, Li2Mo(PO4)2, mp-540065, mp-704197",-3.4634038331481936,0.4879108729074469,0.02417825418510611,-0.02360746685091822,-0.02360746685091822,-1.3999522933211108,-1.1724954588840415,0.02417825418510611,-1.8154409747976248,0.4452367789830676,-2.231673343528893e-05,-7.965787271136434e-05,-0.0066138038446412134,-0.0002640408352240369,-2.231673343528893e-05,-0.0066138038446412134,-7.965787271136434e-05,-7.397296381585679e-05,-0.0002640408352240369,-7.397296381585679e-05
"mp-300704203, LiVP4O13, Li2VP4O13, mp-32468, mp-704203",-11.443521479576896,0.4767193655576286,0.04656126888474299,-0.04448976879715835,-0.04448976879715835,-1.9478225853207851,-3.925991549365901,0.04656126888474299,-6.25458562038736,0.4491782795343459,-6.119401494357105e-05,-0.00026856907606773606,-0.010137085089880869,-0.0006585296002460342,-6.119401494357105e-05,-0.010137085089880869,-0.00026856907606773606,-0.00015004732037010872,-0.0006585296002460342,-0.00015004732037010872
"mp-300704204, MoP4O13, LiMoP4O13, mp-697734, mp-32088",21.215796135750285,1.0,0.0719252919992468,0.07192529199924683,0.07192529199924683,0.29465525598644193,21.215796135750285,0.0719252919992468,19.79223393094935,1.0,8.191136507843841e-05,0.0004767069233015591,0.012358744048692366,0.0011667575987468,8.191136507843841e-05,0.012358744048692366,0.0004767069233015591,0.000200481056509713,0.0011667575987468,0.000200481056509713
"mp-300704204, LiMoP4O13, Li2MoP4O13, mp-32088, mp-704204",-12.904854197966127,0.4746912942437422,0.05061741151251553,-0.048178728962472224,-0.048178728962472224,-2.02180673085847,-4.437598603436976,0.05061741151251553,-7.105637414430532,0.4470434676249918,-7.701210663626274e-05,-0.00030393489880069853,-0.012207697856015286,-0.000794022877607908,-7.701210663626274e-05,-0.012207697856015286,-0.00030393489880069853,-0.00020119234337110569,-0.000794022877607908,-0.00020119234337110569
"mp-300704251, FePO4, LiFePO4, mp-504149, mp-704251",-14.495163259989429,1.0,0.19307104175255807,-0.16182694491431707,-0.16182694491431707,-1.9709616694859025,-14.495163259989429,0.19307104175255807,-17.293759530968998,1.0,-0.00011132390343968303,-0.00032569810890950064,-0.05531259376942253,-0.0009525365648410148,-0.00011132390343968303,-0.05531259376942253,-0.00032569810890950064,-0.0003255778454537885,-0.0009525365648410148,-0.0003255778454537885
"mp-300704600, Ti4Mn(PO4)6, LiTi4Mn(PO4)6, mp-19383, mp-704600",-1.4934020522449911,1.0,0.003275862564152021,-0.0032651663280123693,-0.0032651663280123693,-1.114280821480434,-1.4934020522449911,0.003275862564152021,-1.498294232121168,1.0,-1.4817360140103714e-05,-3.355589830439173e-05,-0.0014418074867382485,-0.00010028564709648194,-1.4817360140103714e-05,-0.0014418074867382485,-3.355589830439173e-05,-4.428337863085724e-05,-0.00010028564709648194,-4.428337863085724e-05
"mp-300704942, Cr(PO3)5, LiCr(PO3)5, mp-705019, mp-705030",3.4292526300878783,1.0,0.010844282088700695,0.010844282088700677,0.010844282088700677,-0.7722700761372875,3.4292526300878783,0.010844282088700695,3.3924637957114783,1.0,1.4247805241441956e-05,7.705336439193493e-05,0.0020051975718692523,0.000183613041949626,1.4247805241441956e-05,0.0020051975718692523,7.705336439193493e-05,3.3951572162120994e-05,0.000183613041949626,3.3951572162120994e-05
"mp-300704942, LiCr(PO3)5, Li2Cr(PO3)5, mp-705030, mp-704942",-2.2431893826271816,0.4963756943970862,0.007248611205827649,-0.007196446959752978,-0.007196446959752978,-1.213480015643829,-0.7513085413239642,0.007248611205827649,-1.1378546990092957,0.4734836805060447,-9.42902139378289e-06,-5.076591888450061e-05,-0.001336633982674776,-0.00012371240845479814,-9.42902139378289e-06,-0.001336633982674776,-5.076591888450061e-05,-2.297775696034609e-05,-0.00012371240845479814,-2.297775696034609e-05
