,dVraw,VnormLiFormFrac,dVnormNumDens,dVperAtom,dVnormLiPerFormulaUnit,dVnormLiPerFormulaUnit2,dVoriginal,dVweight,dVdensity,VnormLiFrac,dVnormNumDensnorPerFormulaUnit,gravCap2,energy_grav3,energy_grav2,gravCap3,energy_vol2,volumetricCap3,energy_vol3,volumetricCap2,avgVolt2,avgVolt3
"mp-300540311, Li2V(PO4)2, Li3V(PO4)2, mp-540259, mp-540311",-0.0584017521599639,0.2919839557943573,-7.414337429658433,-2.079081465003084,0.06202406630846391,-0.0584017521599639,0.06202406630846391,-553.307599324661,0.09095847106789168,0.237521183163154,-1.58215127921974,-0.0005702729511372894,-0.00017290030071307594,-0.00017290030071307594,-0.0005702729511372894,-5.640975539961306e-05,-0.00018605495509260923,-5.640975539961306e-05,-0.00018605495509260923,-0.017706749882649336,-0.017706749882649336
"mp-300540344, LiV(PO4)2, Li2V(PO4)2, mp-767789, mp-705365",-0.02002134233555344,0.4897848069552506,-2.7449206089922016,-1.3530066633017914,0.02043038608949876,-0.02002134233555344,0.02043038608949876,-1048.2916887244426,0.04901023440165938,0.4472668742015216,-0.9271052376151244,-0.00019031640562459752,-4.6538854260861045e-05,-4.6538854260861045e-05,-0.00019031640562459752,-1.5384048229142302e-05,-6.291166401550444e-05,-1.5384048229142302e-05,-6.291166401550444e-05,-0.0048959012755792715,-0.0048959012755792715
"mp-300540344, Li2V(PO4)2, Li3V(PO4)2, mp-705365, mp-540344",0.0128369321016841,0.3417828225484412,1.8661316383664959,-0.9845962249832172,0.012836932101684129,0.0128369321016841,0.012836932101684129,-1107.0216556835885,0.014225046762652047,0.2911507319752442,0.3674173751375894,0.00012534821101129314,3.4136039928280686e-05,3.4136039928280686e-05,0.00012534821101129314,1.1125864128633298e-05,4.085439223205013e-05,1.1125864128633298e-05,4.085439223205013e-05,0.0034958777891152927,0.0034958777891152927
"mp-300540367, Li2Ni(PO4)2, Li3Ni(PO4)2, mp-540368, mp-540367",-0.005096953533888435,0.329917956292664,-0.7066959894577475,-1.2601259224751968,0.005123065561003948,-0.005096953533888435,0.005123065561003948,-568.7475537282404,0.03169859905848881,0.27837318369979197,-0.14220016642725733,-5.124420419665412e-05,-1.0400426377758946e-05,-1.0400426377758946e-05,-5.124420419665412e-05,-3.2556363448739427e-06,-1.6040928283818834e-05,-3.2556363448739427e-06,-1.6040928283818834e-05,-0.0010344680107945976,-0.0010344680107945976
"mp-300540385, LiCr2(PO4)3, Li3Cr4(PO4)6, mp-31717, mp-767585",0.0029688635835981945,0.3353067170154485,1.1996100664320024,-0.9456574351663708,0.005937727167196538,0.005937727167196389,0.002968863583598269,-3251.4311063108808,0.005781242607013638,0.3168430147103222,0.4781304469178538,0.00017693350205963607,1.8689108840485466e-05,3.737821768097093e-05,8.846675102981805e-05,1.132098799041481e-05,2.679450996052876e-05,5.660493995207405e-06,5.358901992105752e-05,0.0006271894694959327,0.0006271894694959327
"mp-300540385, Li3Cr4(PO4)6, Li3Cr2(PO4)3, mp-767585, mp-540385",0.00497043280736117,0.5024729248966442,0.6721306518790922,-1.0215242890855163,0.003313621871574135,0.0033136218715741138,0.0049704328073612025,-1121.7388335711548,0.0209984147701668,0.4621328917801557,0.14886661531092282,3.3771463478278196e-05,1.1009368810429193e-05,7.339579206952795e-06,5.065719521741731e-05,2.1772677240861696e-06,1.5027329636981513e-05,3.265901586129255e-06,1.0018219757987674e-05,0.001080228143086797,0.001080228143086797
"mp-300540392, LiCr2(PO4)2, LiCrPO4, mp-767135, mp-540392",0.0031823546346273304,0.5015861296901432,0.4968629495065453,-1.0385151722289996,0.006364709269254476,0.006364709269254661,0.003182354634627238,-1260.2165368820856,0.01982386890959779,0.4632466012047695,0.330538467138546,7.309913697460153e-05,1.2407420851385645e-05,2.481484170277129e-05,3.654956848730077e-05,7.55568269435248e-06,1.1128700533870752e-05,3.77784134717624e-06,2.2257401067741505e-05,0.0010803086023819402,0.0010803086023819402
"mp-300540396, Li2Fe(PO4)2, Li3Fe(PO4)2, mp-761518, mp-540396",-0.09980412442815748,0.2594204386426767,-11.724158456805599,-2.715172457123511,0.11086934203598496,-0.09980412442815748,0.11086934203598496,-563.0733182783864,0.14056300051991275,0.2024527800767287,-2.6048959514108923,-0.0009928126185190687,-0.00022885419550486207,-0.00022885419550486207,-0.0009928126185190687,-7.284585397134203e-05,-0.0003160190394150291,-7.284585397134203e-05,-0.0003160190394150291,-0.023005945107892924,-0.023005945107892924
"mp-300540421, LiMnP2O7, Li2MnP2O7, mp-540242, mp-540421",0.06325922111566852,0.5297477886198303,9.430487220769752,-0.33456342450041193,0.06325922111566863,0.06325922111566852,0.06325922111566863,-499.96308388938974,-0.031813550186580164,0.4869975875852693,3.0080700373556977,0.0005729915024056228,0.0001596240485356747,0.0001596240485356747,0.0005729915024056228,5.529626828497247e-05,0.00019849322287393038,5.529626828497247e-05,0.00019849322287393038,0.01762276218635483,0.01762276218635483
"mp-300540435, LiMo(PO4)2, Li2Mo(PO4)2, mp-540436, mp-540435",-0.009924367772582588,0.4949880759360498,-1.5029232764418132,-1.2208280872047184,0.01002384812790047,-0.009924367772582588,0.01002384812790047,-613.830434259625,0.033965130733321136,0.4529037489307207,-0.5042780662606597,-0.000111000403909973,-2.978713853089351e-05,-2.978713853089351e-05,-0.000111000403909973,-9.152126484806297e-06,-3.4104979079982396e-05,-9.152126484806297e-06,-3.4104979079982396e-05,-0.0026632201979482372,-0.0026632201979482372
"mp-300540453, Li3FeP2O9, Li4FeP2O9, mp-540454, mp-540453",-0.011775037256273829,0.2410634943710732,-1.969742549646687,-1.4707819485551352,0.011915340838569266,-0.011775037256273829,0.011915340838569266,-624.8659739040364,0.036768323036618505,0.19046772732914452,-0.28698719445819865,-0.00012721219028809442,-2.7540957115845977e-05,-2.7540957115845977e-05,-0.00012721219028809442,-9.920387556890112e-06,-4.582245360284329e-05,-9.920387556890112e-06,-4.582245360284329e-05,-0.00254925094346777,-0.00254925094346777
"mp-300540455, LiV2(PO4)3, Li3V4(PO4)6, mp-32478, mp-767790",-0.012350655613514687,0.3249965987870005,-5.214507633551106,-1.5296014610327906,0.025010203638998533,-0.02470131122702937,0.012505101819499265,-1617.0733770906568,0.02142955967817994,0.30624650430886163,-2.1164138449733167,-0.0007321664359268639,-8.913284206251969e-05,-0.00017826568412503938,-0.00036608321796343193,-5.8464286657014614e-05,-0.00012006121256811302,-2.923214332850731e-05,-0.00024012242513622603,-0.003007100522914276,-0.003007100522914276
"mp-300540455, Li3V4(PO4)6, Li3V2(PO4)3, mp-767790, mp-540455",-0.004392133260404488,0.4977942454016621,-0.6278557243804146,-1.1471846120930778,0.002941006131117252,-0.002928088840269659,0.004411509196675878,-557.8586015464757,0.03073881126562235,0.4570748598936888,-0.13993143425119445,-2.9688602277172028e-05,-1.2534233141024272e-05,-8.356155427349516e-06,-4.453290341575804e-05,-2.6587700935575447e-06,-1.4169524826402163e-05,-3.9881551403363175e-06,-9.446349884268113e-06,-0.0012362100390893595,-0.0012362100390893595
"mp-300540457, Li3CrP2O9, Li4CrP2O9, mp-540458, mp-540457",-0.013896807631036016,0.23943051213713426,-2.316799529128301,-1.5105651430819242,0.014092650483821025,-0.013896807631036016,0.014092650483821025,-617.2292210580085,0.03934299551390388,0.18872587961294304,-0.3387177180760396,-0.00014813915121769035,-3.2988102141197786e-05,-3.2988102141197786e-05,-0.00014813915121769035,-1.207554475780481e-05,-5.4227458835177536e-05,-1.207554475780481e-05,-5.4227458835177536e-05,-0.003094585771559683,-0.003094585771559683
"mp-300540477, LiMn(PO3)4, Li2Mn(PO3)4, mp-689967, mp-540477",0.060390068158673274,0.5284754025768735,15.516504085858848,0.09214012255353893,0.06039006815867332,0.060390068158673274,0.06039006815867332,-391.2811868351925,-0.039623441155685404,0.5022795916089221,4.959658486865006,0.0008668377209946911,0.00017441968876182832,0.00017441968876182832,0.0008668377209946911,6.591607057819998e-05,0.00032759223917063206,6.591607057819998e-05,0.00032759223917063206,0.012151313489743602,0.012151313489743602
"mp-300540479, LiV(PO4)2, Li2V(PO4)2, mp-32472, mp-540479",0.027373219294948133,0.5133219451222086,3.997849927143194,-0.7325687655934072,0.02737321929494807,0.027373219294948133,0.02737321929494807,-523.9356699790274,0.0006175186177151256,0.4727654405490593,1.3080740339212555,0.0002602009705082246,5.52167031398421e-05,5.52167031398421e-05,0.0002602009705082246,1.8540711527972235e-05,8.737050311159157e-05,1.8540711527972235e-05,8.737050311159157e-05,0.005808813552227599,0.005808813552227599
"mp-300540481, LiCrP2O7, Li2CrP2O7, mp-697789, mp-540481",0.04005257299683107,0.5192550713477025,6.626875271713827,-0.6153638667383451,0.04005257299683107,0.04005257299683107,0.04005257299683107,-494.0466382853009,-0.009852941781208976,0.4755509869247663,2.149177315825956,0.0003583930532486727,7.803324779364361e-05,7.803324779364361e-05,0.0003583930532486727,3.112206969684178e-05,0.00014293822053344926,3.112206969684178e-05,0.00014293822053344926,0.008720683409190194,0.008720683409190194
"mp-300540520, Li3Fe4P9O32, Li7Fe4P9O32, mp-705390, mp-540520",-0.009175889560114331,0.5674596287517062,-1.3973028183249931,-1.1841180530361304,0.0023152165615046853,-0.002293972390028583,0.009260866246018741,-541.9775873697831,0.03633578010649762,0.5314145978143484,-0.140402023529291,-2.273970493673455e-05,-1.8456377453237124e-05,-4.614094363309281e-06,-9.095881974693821e-05,-1.6036251461015518e-06,-3.1612671766273394e-05,-6.414500584406207e-06,-7.903167941568349e-06,-0.0018618720170496574,-0.0018618720170496574
"mp-300540530, LiCo(PO3)4, Li2Co(PO3)4, mp-690004, mp-540530",0.011650078349961328,0.5057579585072356,2.8112583935587185,-0.8367867420360308,0.011650078349961346,0.011650078349961328,0.011650078349961346,-395.2875414049099,0.006456189290509495,0.4783000673131931,0.9297796730168736,0.00016896158379234682,2.9970207982557408e-05,2.9970207982557408e-05,0.00016896158379234682,1.107402266451915e-05,6.24314789352969e-05,1.107402266451915e-05,6.24314789352969e-05,0.00206647726260983,0.00206647726260983
"mp-300540990, Na2Li2CoO4, Na2Li3CoO4, mp-763254, mp-540990",0.005277591638624126,0.33683325659334984,0.5840495298197107,-1.2246450110387777,0.0052775916386240684,0.005277591638624126,0.0052775916386240684,-821.162460085185,0.03252281823437608,0.2631480628814997,0.11606699937824567,3.7361181806759816e-05,1.3488623007585815e-05,1.3488623007585815e-05,3.7361181806759816e-05,4.687922178203398e-06,1.2984743713075736e-05,4.687922178203398e-06,1.2984743713075736e-05,0.0019053852303062813,0.0019053852303062813
"mp-300545467, LiCuO2, Li3(CuO2)2, mp-773044, mp-545467",0.02957534581017683,0.35248384746231065,2.8305915003880875,-1.0178629780247817,0.05915069162035369,0.05915069162035366,0.029575345810176845,-454.4021764774017,0.004164709351868754,0.2715443283950995,1.09107925929822,0.0004676896855715665,8.162527082866748e-05,0.00016325054165733496,0.00023384484278578325,4.177497786778984e-05,5.9839698127175977e-05,2.088748893389492e-05,0.00011967939625435195,0.010323493059963029,0.010323493059963029
"mp-300556288, LiReO3, Li2ReO3, mp-8189, mp-556288",0.03859668827766583,0.5185811724191379,2.16757688331545,-1.0087706982645883,0.03859668827766583,0.03859668827766583,0.03859668827766583,-510.7704083848951,-0.009448633552435295,0.4222974069029654,0.7036919239548822,0.0003572692061982811,0.00032859349132471286,0.00032859349132471286,0.0003572692061982811,4.3066107688213263e-05,4.682440314258432e-05,4.3066107688213263e-05,4.682440314258432e-05,0.03549877888913577,0.03549877888913577
"mp-300556321, LiCo(WO4)2, Li2Co(WO4)2, mp-25483, mp-556321",0.027981457199154527,0.5136099036627533,4.107496233647845,-0.7246063784837947,0.02798145719915457,0.027981457199154527,0.02798145719915457,-575.3541390637821,-0.015195811970024746,0.4730773956346495,1.3433841162470432,0.0005935190243644883,0.00014236823016645903,0.00014236823016645903,0.0005935190243644883,2.1519010204446207e-05,8.971061821095367e-05,2.1519010204446207e-05,8.971061821095367e-05,0.0067119508817559395,0.0067119508817559395
"mp-300558578, Li2VF6, Li3VF6, mp-764802, mp-558578",-0.014855712277334591,0.32328017837084144,-1.5878633542649454,-1.4576160992091582,0.015079732443737948,-0.014855712277334591,0.015079732443737948,-1208.2385530515705,0.05448196944191885,0.24808908707871266,-0.32316750057887433,-0.00010296153017622441,-2.610140857043517e-05,-2.610140857043517e-05,-0.00010296153017622441,-9.313431815353676e-06,-3.673844606175437e-05,-9.313431815353676e-06,-3.673844606175437e-05,-0.003766018386594253,-0.003766018386594253
"mp-300565580, LiMn2NiO6, Li2Mn2NiO6, mp-543105, mp-565580",-0.0013945152255508476,0.4993017686930361,-0.15827857676628426,-1.1266057247283434,0.0013964626139277847,-0.0013945152255508476,0.0013964626139277847,-571.3020865278545,0.02699689156438028,0.4492319455623397,-0.05280855210717018,-1.448799797930742e-05,-4.0913546817831435e-06,-4.0913546817831435e-06,-1.448799797930742e-05,-1.005722634155782e-06,-3.561389472359857e-06,-1.005722634155782e-06,-3.561389472359857e-06,-0.0003938057145662357,-0.0003938057145662357
"mp-300566061, Li3Cu2(WO4)4, Li2Cu(WO4)2, mp-510765, mp-566061",0.0044677230926507714,-0.49332822301313706,-148.67147635130144,-1.0094396848678766,0.008935446185301732,0.008935446185301541,0.004467723092650866,-459.9076117940447,-0.4991912137656759,-0.5530613519336625,-42.15035137970367,0.000382138027693606,4.392728959115767e-05,8.785457918231534e-05,0.000191069013846803,1.3601742068655204e-05,2.958151376792052e-05,6.800871034327602e-06,5.916302753584104e-05,0.0010271417753866044,0.0010271417753866044
"mp-300566629, Li3Ni2P2(O4F)2, Li2NiPO4F, mp-762256, mp-566629",-0.003232855247210975,0.2475674946268323,-0.5873974094654489,-1.2810210833174294,0.006486680995113847,-0.00646571049442195,0.003243340497556924,-3164.638416691145,0.02226157007833016,0.2033067590166458,-0.16875408940349734,-9.000599418880336e-05,-9.203724410941916e-06,-1.8407448821883835e-05,-4.500299709440168e-05,-5.4508980068278065e-06,-1.3326493504711904e-05,-2.725449003413904e-06,-2.665298700942381e-05,-0.0006611628264087041,-0.0006611628264087041
"mp-300566680, Li3Mn2(SiO4)2, Li2MnSiO4, mp-767982, mp-566680",-0.012037042463209224,0.2408622263835528,-2.0428497697939862,-1.4756945461851745,0.024367396310525983,-0.024074084926418448,0.012183698155262991,-688.9176587873725,0.034496627754126465,0.1902530414757896,-0.5955318256114399,-0.0002890583384224744,-3.4368681866020915e-05,-6.873736373204183e-05,-0.00014452916921123718,-2.2618940547311766e-05,-4.755923864763307e-05,-1.1309470273655881e-05,-9.511847729526614e-05,-0.002862379167358124,-0.002862379167358124
"mp-300566770, LiV2(SO4)3, Li2V2(SO4)3, mp-770367, mp-566770",-0.0115578945873792,0.4941534792356127,-2.6759390738717093,-1.2791034027241661,0.011693041528774595,-0.0115578945873792,0.011693041528774595,-821.9917520725708,0.02938057978645673,0.4660508947487023,-0.8988262521782406,-0.00017420095723539496,-5.897271963568658e-05,-5.897271963568658e-05,-0.00017420095723539496,-2.0590159464387422e-05,-6.0821775059449596e-05,-2.0590159464387422e-05,-6.0821775059449596e-05,-0.003912725210569866,-0.003912725210569866
"mp-300566900, LiNi(WO4)2, Li2Ni(WO4)2, mp-25603, mp-566900",0.0047142253177941676,0.502346052837215,0.6685360792546233,-1.0291955958397867,0.004714225317794085,0.0047142253177941676,0.004714225317794085,-575.1170269720171,0.007615597765015562,0.4608748905736497,0.2221438953064632,9.995198513278136e-05,2.0273367212296355e-05,2.0273367212296355e-05,9.995198513278136e-05,3.0324890090723527e-06,1.4950811731278769e-05,3.0324890090723527e-06,1.4950811731278769e-05,0.0009561913238859763,0.0009561913238859763
"mp-300567303, LiMn2(P2O7)2, Li3Mn4(P2O7)4, mp-850432, mp-850246",0.0057282828526555,0.33713043768071416,3.018058733428222,-0.7973827261978941,0.0229131314106219,0.022913131410622,0.005728282852655475,-7604.30017078667,0.0017300062009351106,0.3213478290540645,2.3977738175116903,0.000800503322788023,3.797434907589419e-05,0.00015189739630357675,0.00020012583069700576,5.088183330839645e-05,6.703715406601502e-05,1.2720458327099113e-05,0.0002681486162640601,0.0010869552016078332,0.0010869552016078332
"mp-300567303, Li3Mn4(P2O7)4, LiMnP2O7, mp-850246, mp-850466",0.0013283369237986624,0.2509949310891467,0.6955332012124927,-1.0135976256974062,0.005313347695194537,0.00531334769519465,0.0013283369237986342,-7717.882483397264,0.006076429995368177,0.2335762085563361,0.3965409479287967,0.0001870055132688724,9.305303633469426e-06,3.7221214533877704e-05,4.67513783172181e-05,1.2392872646028696e-05,1.556595841288984e-05,3.098218161507174e-06,6.226383365155936e-05,0.0002643896040802504,0.0002643896040802504
"mp-300567303, LiMnP2O7, Li3Mn2(P2O7)2, mp-850466, mp-850454",0.02799708241694428,0.35148972884314666,7.950152851041268,-0.4224706055099483,0.055994164833888416,0.05599416483388856,0.027997082416944208,-3944.723674894093,-0.012918808216886945,0.32201198924510777,3.0707744530959205,0.0009998703933941171,0.00011017467164864072,0.00022034934329728144,0.0004999351966970587,7.432592629824696e-05,0.00016863289006254834,3.716296314912348e-05,0.0003372657801250967,0.006169938389586715,0.006169938389586715
"mp-300567303, Li3Mn2(P2O7)2, Li2MnP2O7, mp-850454, mp-567303",0.026974753812325745,0.26969967156850033,8.079850717702005,-0.4365177616639845,0.05394950762465145,0.05394950762465149,0.026974753812325725,-4060.830599522339,-0.012144023331580564,0.2379474833758265,2.1979414125986807,0.0009773313323402897,0.00010937156139621541,0.00021874312279243082,0.0004886656661701449,7.469118435205254e-05,0.00016685789657061543,3.734559217602627e-05,0.00033371579314123086,0.006037401739015051,0.006037401739015051
"mp-300568287, Li4VP2(O4F)2, Li5VP2(O4F)2, mp-782668, mp-568287",-0.007593960614588919,0.19387834389295588,-1.368803254253916,-1.476511893662784,0.0076520701338052,-0.007593960614588919,0.0076520701338052,-1379.072281468243,0.030460569621552688,0.14645942294548275,-0.15462163955626249,-8.885180054802187e-05,-2.3579876819434115e-05,-2.3579876819434115e-05,-8.885180054802187e-05,-8.410157357502775e-06,-3.1690480396845794e-05,-8.410157357502775e-06,-3.1690480396845794e-05,-0.002015318257584004,-0.002015318257584004
"mp-300578763, LiNi(SO4)2, Li2Ni(SO4)2, mp-782632, mp-578763",0.010209184134272216,0.5050530050085722,1.4991811521770158,-0.9572615895149812,0.010209184134272187,0.010209184134272216,0.010209184134272187,-2176.137458064863,0.016550045409970817,0.4638074220926199,0.4963142330458117,0.00010082939184385884,1.962979547568472e-05,1.962979547568472e-05,0.00010082939184385884,6.491099793881354e-06,3.334184736797543e-05,6.491099793881354e-06,3.334184736797543e-05,0.001987557326932096,0.001987557326932096
"mp-300579738, Li3Fe3P8O29, Li6Fe3P8O29, mp-705437, mp-504218",-0.024608263856103683,0.4873854457936102,-4.782134072134312,-1.4541723322494653,0.008409702804259862,-0.008202754618701227,0.025229108412779592,-628.1843097242734,0.048946048429765104,0.4516216396861877,-0.5399943465659289,-9.395446969257824e-05,-5.276337331212295e-05,-1.7587791104040982e-05,-0.00028186340907773467,-6.869803679804568e-06,-0.00011009604750420227,-2.0609411039413706e-05,-3.669868250140075e-05,-0.004606539801144365,-0.004606539801144365
"mp-300579738, Li6Fe3P8O29, Li9Fe3P8O29, mp-504218, mp-579738",-0.029558792356652187,0.3130272484145407,-5.392750961641244,-1.6712200385556335,0.0101530424593963,-0.00985293078555073,0.0304591273781889,-657.2798200664938,0.05375807335407445,0.2682246776589673,-0.3719744003148703,-0.00011540730571038897,-7.063121199384703e-05,-2.3543737331282345e-05,-0.00034622191713116693,-8.727051050050563e-06,-0.00012833545935952306,-2.618115315015169e-05,-4.277848645317434e-05,-0.006030159345555957,-0.006030159345555957
"mp-300585269, Li3Mo2P5O18, Li5Mo2P5O18, mp-585177, mp-585269",-0.0021591052379800165,0.3987017337637811,-0.3607758995456954,-1.1538547701315285,0.0010818885301824288,-0.0010795526189900082,0.0021637770603648576,-691.1541189172244,0.02338535268938531,0.3557518576040512,-0.04518816028454023,-1.3482443718514784e-05,-7.0868390956997954e-06,-3.5434195478498977e-06,-2.6964887437029567e-05,-1.068705064451048e-06,-8.132684085854872e-06,-2.137410128902096e-06,-4.066342042927436e-06,-0.0005674502238505383,-0.0005674502238505383
"mp-300585297, LiNiP2O7, Li2NiP2O7, mp-540164, mp-585297",-0.026398201637994168,0.4864430192700924,-3.9766105194029726,-1.4194182398197308,0.027113961459815258,-0.026398201637994168,0.027113961459815258,-507.4342217394332,0.05687131071359047,0.43975602102191896,-1.3486612183158322,-0.00024280936773342783,-4.1855429984683586e-05,-4.1855429984683586e-05,-0.00024280936773342783,-1.580911049749518e-05,-9.171092318796828e-05,-1.580911049749518e-05,-9.171092318796828e-05,-0.0045505166900877796,-0.0045505166900877796
"mp-300585305, Li3Bi3P8O29, Li6Bi3P8O29, mp-778111, mp-26327",0.044412183864621466,0.521261808580346,10.285169052550492,-0.3906822669526246,0.01480406128820714,0.01480406128820716,0.044412183864621424,-934.3133053510588,-0.027858674430176592,0.4878614696440911,1.108452062660657,0.0002541517695849711,0.00015632227326259774,5.210742442086591e-05,0.0007624553087549132,1.50924372399542e-05,0.00022083818234250395,4.52773117198626e-05,7.361272744750132e-05,0.009105600633316271,0.009105600633316271
"mp-300585305, Li6Bi3P8O29, Li9Bi3P8O29, mp-26327, mp-585305",-0.01476479537765234,0.3233426256604301,-3.1268599487063478,-1.4103525584926018,0.004995353836451629,-0.004921598459217446,0.014986061509354888,-962.9480862245456,0.03029732549207017,0.27921279689915385,-0.2121076091977747,-8.5767141434079e-05,-5.8824683029635704e-05,-1.960822767654524e-05,-0.00025730142430223704,-5.512334198169502e-06,-7.233348489295168e-05,-1.6537002594508502e-05,-2.41111616309839e-05,-0.003375552274703355,-0.003375552274703355
"mp-300585361, Li6Co3P8O29, Li9Co3P8O29, mp-705373, mp-585361",-0.032414540443415324,0.3109997054191162,-5.815669409560607,-1.7215763964855582,0.011166813957108538,-0.010804846814471776,0.033500441871325615,-663.4420813248446,0.05663542012390513,0.2660649035986238,-0.4024110845093075,-0.00012780207727938032,-7.602782964603472e-05,-2.534260988201157e-05,-0.00038340623183814095,-9.19737535607506e-06,-0.00013914632488490233,-2.7592126068225178e-05,-4.638210829496745e-05,-0.006427665891270277,-0.006427665891270277
"mp-300672959, LiCu(PO3)4, Li2Cu(PO3)4, mp-672966, mp-672959",-0.0179791613468632,0.4908458351191803,-3.9743791823615457,-1.4014851927284506,0.01830832976163932,-0.0179791613468632,0.01830832976163932,-399.9386586212844,0.0366016481633472,0.4625594926258016,-1.340577575469164,-0.0002638469394772835,-5.001072508452205e-05,-5.001072508452205e-05,-0.0002638469394772835,-1.7231036534550313e-05,-9.09076252339605e-05,-1.7231036534550313e-05,-9.09076252339605e-05,-0.003407850389129319,-0.003407850389129319
"mp-300673071, LiSnP2O7, Li2SnP2O7, mp-26710, mp-673071",0.015631014303104353,0.5076952230106078,2.337452756882216,-0.9108647269324364,0.015631014303104433,0.015631014303104353,0.015631014303104433,-627.3710341385943,0.007420983858099181,0.4629402432842993,0.770989113757078,0.00017877585915960148,5.174880386108661e-05,5.174880386108661e-05,0.00017877585915960148,1.4965262246407087e-05,5.170027935007034e-05,1.4965262246407087e-05,5.170027935007034e-05,0.004524583448367356,0.004524583448367356
"mp-300673092, Li2Sn(PO3)6, Li4Sn(PO3)6, mp-757479, mp-673092",-0.024976490550172446,0.4871918521409469,-4.304762988583002,-1.444157232221513,0.012808147859053045,-0.012488245275086223,0.02561629571810609,-316.84953034585794,0.04909427609180217,0.4492060634106467,-0.7293082895803906,-0.0001445168316655131,-7.400118291093626e-05,-3.700059145546813e-05,-0.0002890336633310262,-1.269157481101685e-05,-9.914145198146172e-05,-2.53831496220337e-05,-4.957072599073087e-05,-0.006394721723330067,-0.006394721723330067
"mp-300673156, LiNbP4O13, Li2NbP4O13, mp-684534, mp-673156",-0.03587013101981795,-0.03720466731080528,-135.8789169753101,-1.7749509610085707,0.037204667310805295,-0.03587013101981795,0.037204667310805295,-587.7424621686965,-0.4730600937607689,-0.0917943866429528,-46.363284809802884,-0.0005871075355513407,-0.00023844665300310004,-0.00023844665300310004,-0.0005871075355513407,-8.895712473089847e-05,-0.0002190317943771349,-8.895712473089847e-05,-0.0002190317943771349,-0.014568221605989456,-0.014568221605989456
"mp-300675779, Li7(Mo3S4)4, Li2Mo3S4, mp-677108, mp-675779",0.00721921884319165,-0.7374569182763455,-312.1542237517502,-0.9341591756103712,0.02887687537276662,0.0288768753727666,0.007219218843191655,-766.6200041098131,-0.501572171755178,-0.7870985445128128,-80.94344659890203,0.0018530257284938528,0.0002745353028554144,0.0010981412114216577,0.00046325643212346326,0.0002295853063520144,9.685172433417418e-05,5.73963265880036e-05,0.0003874068973366967,0.004278257772720847,0.004278257772720847
"mp-300684028, Li2Bi(PO4)2, Li3Bi(PO4)2, mp-25802, mp-684028",-0.05119789108149445,0.2973596281035165,-7.398456324721616,-1.9684039629793224,0.05396055784472531,-0.05119789108149445,0.05396055784472531,-1302.9317028445007,0.07168209230901239,0.24331036872686385,-1.5670227992975172,-0.0008018256623976446,-0.000184022831546176,-0.000184022831546176,-0.0008018256623976446,-4.205934840633016e-05,-0.0001832613084613728,-4.205934840633016e-05,-0.0001832613084613728,-0.011750161322894815,-0.011750161322894815
"mp-300684066, LiTi(PO3)5, Li2Ti(PO3)5, mp-684059, mp-684066",0.025389086285650283,0.5123802206524448,8.420560770137158,-0.4624610589402524,0.025389086285650286,0.025389086285650283,0.025389086285650286,-927.1809421974262,-0.009706800313992887,0.4902156852275559,2.7589391232088643,0.0004325462422017831,0.0001155806332337758,0.0001155806332337758,0.0004325462422017831,4.92738998689156e-05,0.0001844014834545661,4.92738998689156e-05,0.0001844014834545661,0.006784214920432696,0.006784214920432696
"mp-300686041, Li3Nb4O12, Li7Nb8O24, mp-706276, mp-686041",-0.0059106561879819575,0.5688803715287876,429.5882744190979,-1.4542183604826833,0.04756639812929818,-0.04728524950385567,0.005945799766162274,1854.9307056230398,1.0238385128617535,0.5575351181479663,269.32896423581053,-0.0020744790703779974,-5.034711171634185e-05,-0.0004027768937307348,-0.00025930988379724973,-9.285925929366428e-05,-5.978327980511294e-05,-1.1607407411708036e-05,-0.0004782662384409036,-0.001147601715196832,-0.001147601715196832
"mp-300690551, LiMo3O8, Li4Mo3O8, mp-25584, mp-690551",0.0035182519812028143,0.5017529586403919,-27.274240898681732,-1.075556718627478,0.0011727506604009748,0.0011727506604009381,0.0035182519812029245,-127.26522631143172,-0.4772116316480707,0.3771911983004899,-5.449729237643664,6.469888405786198e-06,6.645876218298984e-06,2.2152920727663283e-06,1.9409665217358594e-05,4.933279445229066e-07,4.3223782377373626e-06,1.4799838335687197e-06,1.440792745912454e-06,0.0012046507196295188,0.0012046507196295188
"mp-300690866, LiMn2(PO4)2, LiMnPO4, mp-767083, mp-690866",-0.003250832192508044,0.4983692827155006,-0.5406587527564415,-1.1291158867111564,0.006522869137997489,-0.006501664385016088,0.0032614345689987445,-1283.7197924864124,0.025962053423016523,0.4597823044628468,-0.3612194744579993,-7.609942552089748e-05,-9.71765349215294e-06,-1.943530698430588e-05,-3.804971276044874e-05,-6.2253663630893855e-06,-1.218778803624698e-05,-3.1126831815446927e-06,-2.437557607249396e-05,-0.0008302417683627326,-0.0008302417683627326
