,density,energy_per_atom,nsites,nelements,bandgap,volume,Unit Cell Mass,energy,formationenergy_pa,total_magnetization,energysStab,atomMean,atomStd,halogen,transition,actinoid,chalcogen,metalloid,rare,other,alkaline,FirstIonizationEnergy wmean,FirstIonizationEnergy wstd,ICSDVolum wmean,ICSDVolum wstd,HHIp wmean,HHIp wstd,NdValenc wmean,NdValenc wstd,IsMetalloid wmean,IsMetalloid wstd,Electronegativity wmean,Electronegativity wstd,BulkModulus wmean,BulkModulus wstd,GSenergy_p wmean,GSenergy_p wstd,Polarizability wmean,Polarizability wstd,Number wmean,Number wstd,AtomicWeigh wmean,AtomicWeigh wstd,BoilingT wmean,BoilingT wstd,HHIr wmean,HHIr wstd,BCCfermi wmean,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,IsFBlock wmean,IsFBlock wstd,NsValenc wmean,NsValenc wstd,NdUnfilled wmean,NdUnfilled wstd,HeatCapacityMolar wmean,HeatCapacityMolar wstd,NfUnfilled wmean,NfUnfilled wstd,BCCenergy_p wmean,BCCenergy_p wstd,MiracleRadius wmean,MiracleRadius wstd,n_ws^third wmean,n_ws^third wstd,AtomicVolum wmean,AtomicVolum wstd,MendeleevNumber wmean,MendeleevNumber wstd,IsDBlock wmean,IsDBlock wstd,BCCefflatcn wmean,BCCefflatcn wstd,NsUnfilled wmean,NsUnfilled wstd,Density wmean,Density wstd,BCCmagmom wmean,BCCmagmom wstd,Column wmean,Column wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wmean,GSefflatcn wstd,BCCvolume_padiff wmean,BCCvolume_padiff wstd,IsNonm wmean,IsNonm wstd,MeltingT wmean,MeltingT wstd,GSestBCClatcn wmean,GSestBCClatcn wstd,CovalentRadius wmean,CovalentRadius wstd,GSvolume_p wmean,GSvolume_p wstd,GSestFCClatcn wmean,GSestFCClatcn wstd,BCCbandgap wmean,BCCbandgap wstd,NpUnfilled wmean,NpUnfilled wstd,BCCenergydiff wmean,BCCenergydiff wstd,ShearModulus wmean,ShearModulus wstd,NValanc wmean,NValanc wstd,NpValenc wmean,NpValenc wstd,GSmagmom wmean,GSmagmom wstd,phi wmean,phi wstd,IsM wmean,IsM wstd,SpaceGroupNumber wmean,SpaceGroupNumber wstd,NUnfilled wmean,NUnfilled wstd,BCCvolume_p wmean,BCCvolume_p wstd,Row wmean,Row wstd,GSbandgap wmean,GSbandgap wstd,Crystal System,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,ioniccount,ionicitymean,NNdist,NNdiststd,nndistmax,nndistmin,bcc,oct,q4,q6,q2,cn,tet,lin,bent,reg_tri,sq,sq_pyr,Forces,avgCentralDistance,Coordination,numberDensity,initialAnisotropy,li-ion fittability,maxForce,oxidation flexibility,ShannonRadii,positiveoxidationpop,avgIonicRadVol,SpaceGroup,strainvolumeflexibility,Xcm,Ycm,Zcm,volume flexibility of cell,deltaShannon,volumeshannonflex,detLatticeVec,angle anisotropy,ShannonRatio,avgCentralDistance Std,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,oxstateflexmin,oxstateflexmax,anisotropynormcubevolmean,anisotropynormcubevolstd,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,coordination std,solid electronegativity,charge moment of inertia,mass moment of inertia,negativeoxdensity
"mp-300765538, Co2NiO6, LiCo2NiO6, mp-765906, mp-774305",4.725224882676052,-5.3139974455555565,9.0,3.0,1.1087,95.78171894289906,272.55619,-47.82597701,-0.9268080197222224,2.0000001,0.04529255675925725,14.444444444444445,9.117883661746065,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.8929674074074065,3.685329421301069,5.083703703703703,4.61780427516489,377.77777777777777,237.9611615438372,0.8148148148148148,0.6372092790401945,0.0,0.0,0.9744444444444444,0.9363632477234688,20.0,16.32993161855452,-1.7869575662962962,1.0539208309919077,0.9856296296296296,0.4899364310267077,4.814814814814814,1.2350616296691164,10.094673703703704,2.7144012158138664,375.05925925925925,266.2046035926819,366.66666666666674,178.47087115787792,1.3265860366666666,0.6059545194847796,0.0,0.0,0.0,0.0,0.2516296296296296,0.2554590692788525,0.0,0.0,0.6666666666666666,0.4800548665487304,0.2962962962962963,0.2771598064276993,9.331777777777775,7.32863276285826,0.0,0.0,-1.2651045125925924,0.4686261508420274,28.14814814814815,11.706047585269207,0.1944444444444444,0.15876322406928006,4132.819111286827,5842.101398217249,25.88888888888889,22.842635754887233,0.1111111111111111,0.09072184232530288,1.6989545961576138,1.1341763215595155,0.0,0.0,989.5027407407408,807.0354955902467,0.12713487407407406,0.17474753063167942,4.592592592592593,4.310321933622564,1.896296296296296,1.4101913985417942,1.7778699375037041,1.2481022859401107,-0.3796296296296296,0.5685656875112048,0.2222222222222222,0.31426968052735443,207.14074074074074,145.87495105160195,0.8889349688148148,0.6240511431326858,28.592592592592588,12.345283944296096,3.164444444444445,2.105693047401863,1.119987879148148,0.7862551713503514,0.0,0.0,0.4444444444444444,0.6285393610547089,0.5218530537037037,0.7138419244486369,8.370370370370368,6.804339775505133,2.3703703703703702,1.2081115874296364,0.8888888888888888,1.2570787221094175,0.13675322592592595,0.14908632557468954,0.5703703703703703,0.4627110425701159,0.1111111111111111,0.09072184232530288,25.37037037037037,14.336443341420347,0.7407407407407408,0.4566232594791834,2.784814814814815,1.5613801885762686,0.8888888888888891,0.3628873693012116,0.0,0.0,2.0,1.0,-1.7214718166577174,-0.43989273574239396,0.5311430438157245,29860.888888888887,0.9495261180296174,1.0,-0.2388838870111128,22.56140973788962,0.0,0.4936363636363636,0.6331070786017037,0.015186448907157497,0.6446781232370988,0.610502487971192,0.14439026698194354,0.9176783344493988,0.21974378762774333,0.3696205083983954,0.09717039447408787,14.0,-0.4808692850887274,5.222554340502018,5.222554340502018,0.0,1.3666108041837634e-05,1.1343961161102931,0.008289434389252441,8.498267564661889,6.0,0.09396365088587952,0.07597794027186026,0.681572538798725,0.10841204253508832,0.5061728395061729,0.4069797175557033,0.3333333333333333,0.4177157018795287,1.0,0.03030100000000008,5.455038758336,5.458023467272938,5.455616153177598,0.013820197604391432,0.4252020539329971,118.45551613472941,98.68400080858784,10.322584847621062,0.053440922777777775,0.3808398193557296,0.4108433482838049,0.09238660214256646,0.2414481056157524,0.295129134926622,0.8768913303132262,1.3173361328565725,0.03132121696195984,0.6666666666666666,0.4444444444444444,0.1057029935764094,0.5715786930938641,0.3993775408043795,0.1204124636581268,0.19752897253242432,0.6027834759750832,0.0,1.147143119871116,1134.4297652420396,11895.10202082449,0.06264243392391967
"mp-300705336, Co3(P2O7)2, Li2Co3(P2O7)2, mp-697827, mp-705336",3.3900700476058083,-6.796121572857143,42.0,3.0,0.4118,514.0082057152132,1049.372466,-285.43710606,-2.1963945116609978,21.978416,0.06403534142857126,12.047619047619047,6.672446474128765,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.067341111111111,3.561386693668012,5.593015873015872,4.3090542817682165,385.71428571428567,44.839513942303284,0.3333333333333333,0.4714045207910317,0.0,0.0,0.9930158730158728,0.9214616977215334,9.269841269841269,11.659397368181855,-1.7371157186507935,1.0140711710790788,0.7658412698412699,0.22536085561413344,4.015873015873016,1.017112339276241,8.328352904761905,1.9469725086442025,207.54603174603176,177.46052525756642,563.4920634920634,289.2462467905831,1.6146383158730158,0.5241953421443677,0.0,0.0,0.0,0.0,0.2728730158730159,0.24237532139694545,0.0,0.0,0.6666666666666666,0.4730052198651218,0.14285714285714285,0.20203050891044214,9.222507936507936,7.338843340144045,0.0,0.0,-1.1763321753968252,0.3305447842269563,26.65079365079365,11.343088594211675,0.1880952380952381,0.13556800805225486,4133.914355558214,5841.32712842101,27.36507936507937,21.87884364964713,0.047619047619047616,0.06734350297014738,1.7370645100012403,1.0899466141460936,0.0,0.0,539.873111111111,536.2576763400489,0.08019224761904761,0.11340896418003868,4.936507936507937,4.1023071755120295,1.9974603174603167,1.3998659547821084,1.8820347873683168,1.1733182989139972,-0.9191421012825396,0.6910936639044007,0.2857142857142857,0.28037336083580466,116.51428571428568,96.70063426978331,0.9410173937460318,0.5866591496280537,27.46031746031746,11.735645343573296,3.944221466361905,1.897234194691999,1.1856076226825396,0.739144211620195,0.0,0.0,0.6349206349206349,0.5461793820344525,0.5607835432539682,0.6881160723726897,3.571428571428571,5.0507627227610525,2.0793650793650795,1.3648947826479785,1.0793650793650793,1.1463790530328757,0.0737367238095238,0.10427947485638768,0.5952380952380951,0.4417549006974901,0.047619047619047616,0.06734350297014738,12.03174603174603,11.51720480632208,0.7777777777777777,0.397142730260216,3.0250793650793653,1.4053628702858671,0.8253968253968255,0.3591653491741193,0.10317460317460317,0.145910923101986,2.0,2.0,-1.0534691237944258,0.1771020655713005,0.5697254851269656,30451.476190476187,0.8823576406281102,2.0,-0.07142539818560796,55.90999350230061,0.0,0.5536363636363636,0.387140248329104,0.011648227122808613,0.4163375181865566,0.3731365357304568,-0.03263626713455813,-0.10142923297745032,0.2507035096415501,0.26017698930028466,0.10808510531745984,15.238095238095234,-0.5962399975320999,2.825565120954987,2.825565120954987,0.0,0.059586759573772075,0.4341175159681455,0.002755267659588125,35.50928158206927,4.0,0.08171075779142356,-0.4494001549465146,0.7343187688458164,0.3864011958130788,0.1201814058956916,0.5376460943046899,0.3333333333333333,0.5105307485201037,2.0,0.03030100000000008,21.000000000000007,21.000000000000004,21.0,0.002575294067216812,0.2002356037527288,405.6653701565385,529.58316835659,3.664427142049135,5.066870290619046,0.27836674222952884,0.2725069153045687,0.03780800907150357,0.1268171454721246,0.08559306435972383,0.5008603290664636,0.9554684329757428,0.027236919263807845,0.19047619047619047,0.09523809523809523,-0.9113313392479944,0.5526123864118583,0.19617032020525071,0.0882653394963227,0.04155939577681838,0.3442961741050221,0.0,1.0298529112310415,158883.70743594586,1323245.8051172274,0.054473838527615705
"mp-300778695, Co3NiO8, LiCo3NiO8, mp-765936, mp-779166",4.630337665288738,-5.362788828333334,12.0,3.0,1.1465,130.35470027184505,363.488185,-64.35346594,-0.9305178920833336,3.0000033,0.07255398173610939,14.416666666666664,9.07798007390533,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.895200833333333,3.70550236046586,5.08611111111111,4.650587444640399,397.22222222222223,285.9627447029153,0.8055555555555555,0.7211530547637317,0.0,0.0,0.9741666666666664,0.9413836841271152,20.0,18.708286933869708,-1.8011618679166663,1.106163101461396,0.9921111111111108,0.6244333925475118,4.8055555555555545,1.841312602130728,10.096894027777775,4.038174170076405,375.18888888888887,311.8750537247288,377.77777777777777,226.72521030457625,1.3362584647222222,0.6778895890850332,0.0,0.0,0.0,0.0,0.2514166666666667,0.2564888182531333,0.0,0.0,0.6666666666666666,0.4906533814626581,0.3055555555555555,0.3215510250775063,9.320111111111107,7.442728686608771,0.0,0.0,-1.2793725452777778,0.5857249500112893,28.13888888888889,13.314975788446393,0.1944444444444444,0.1818861229681777,4132.819616622396,5842.1010675326415,25.86111111111111,23.048492894142946,0.1111111111111111,0.10393492741038726,1.699134325474822,1.1679640947206882,0.0,0.0,989.4286666666667,924.6219815121243,0.14212996666666666,0.1972097016450988,4.583333333333333,4.340272222218666,1.8844444444444441,1.6219840007735686,1.7777465821020728,1.2786599607686917,-0.3779166666666666,0.5698514466914129,0.2222222222222222,0.31426968052735443,207.51111111111112,171.5149174666164,0.8888732911111111,0.6393299805396435,28.61111111111111,13.895331838915553,3.16375,2.1692210103322043,1.1199101701111112,0.8055053002207575,0.0,0.0,0.4444444444444444,0.6285393610547089,0.5217893226388889,0.7139048328468516,8.36111111111111,7.7877911732419145,2.3611111111111107,1.2951714696527519,0.8888888888888888,1.2570787221094175,0.14557800833333334,0.1719913673504094,0.5694444444444444,0.5293397937846261,0.1111111111111111,0.10393492741038726,25.08333333333333,17.129814813813823,0.7499999999999999,0.4762896722078402,2.785833333333333,1.6482357290504654,0.8888888888888888,0.41573970964154905,0.0,0.0,5.0,12.0,-0.7766139273516058,-0.4283627567093391,0.5281834099890479,29861.0,1.2021134147093275,458.0,-0.3439414931126876,29.383558212773472,0.0,0.4950000000000001,0.5736977045463765,0.01461336959160849,0.5845359900717598,0.5526067590226229,0.003708799110813424,0.6397326462753101,0.2876449995855363,0.36061936567672825,0.0562170942152374,12.666666666666664,-0.7777540199716074,4.834669306427728,4.834669306427728,0.0,0.27015379906156384,0.8395157790984328,0.002176964425132952,5.463164421091036,6.0,0.09205651944252788,-0.01681122578258987,1.231548854290189,0.07745891395548288,0.3819444444444444,0.4198594328707202,0.3333333333333333,0.4290161246945738,166.0,0.030301000000000064,4.058369985258256,4.058369985258256,2.11278174007224,0.010154772170996692,0.3980937719899951,153.421785690944,134.3045780447822,0.3916022167249478,0.05839571033333338,0.336176713309026,0.011887352983395879,0.07183389189436527,0.2270138763673709,0.26631608347048497,0.7912816360075885,1.2881169243710755,0.03068550648084263,0.5,0.3333333333333333,-0.01911549417331147,0.013516719698424865,0.3705449182153886,0.10824685132924723,0.1782444906696978,0.5439345544191094,0.0,1.1084425876987576,67575.25763749809,702756.3761328815,0.06137101296168526
"mp-300772208, Co3SbO8, Li3Co3SbO8, mp-765847, mp-772208",5.003739637265258,-5.7872248866666665,12.0,3.0,0.0,141.5562906503278,426.554785,-69.44669864,-1.3123545012499989,2.0,0.08073808187500031,16.333333333333332,13.224556283251582,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.922106111111111,3.6819629412468236,5.62361111111111,4.208453591974428,588.8888888888888,186.8765354617129,0.8611111111111109,0.7147044627927004,0.027777777777777776,0.03928371006591929,0.9780555555555552,0.9380269712355994,16.166666666666668,20.438253893672574,-1.7614684726388887,1.1545753863106387,0.9865555555555554,0.6282562778176467,5.444444444444443,1.0236403207049043,11.848744027777775,2.0506889897659417,338.35555555555555,328.72458508530536,430.5555555555555,174.04944664245048,1.4277409455555556,0.5563091421010238,0.0,0.0,0.0,0.0,0.2448333333333333,0.2620998802407628,0.0,0.0,0.6666666666666666,0.4906533814626581,0.25,0.3535533905932738,9.296777777777775,7.465176111555787,0.0,0.0,-1.2363385477777775,0.6464358288357582,28.94444444444445,12.254313929247253,0.18083333333333326,0.18648428590336746,4133.354342705787,5841.7229117217175,26.527777777777768,22.45925666349052,0.08333333333333333,0.11785113019775792,1.7569123571850234,1.1078439428606557,0.0,0.0,928.012,944.8922510152893,0.14033643333333332,0.1984656873150677,4.722222222222221,4.223135866060892,1.9486111111111108,1.6075349678434698,1.8465529182641744,1.209426701425896,-0.502361111111111,0.5113089517462044,0.2222222222222222,0.31426968052735443,184.6161111111111,182.68525594956486,0.9232764591944446,0.6047133508707817,29.027777777777768,13.349006991320405,3.75375,1.6380765524439531,1.16325544575,0.7618910798347721,0.0,0.0,0.5277777777777778,0.5786851848888793,0.5251299248611111,0.7115166377794535,6.805555555555558,8.473360579260913,2.5,1.136515141415488,0.9722222222222222,1.2024922678840757,0.12903926666666668,0.18248908099867844,0.5472222222222222,0.5359455702970103,0.1111111111111111,0.10393492741038726,23.44444444444445,17.876289558939842,0.7777777777777777,0.44270492918081183,3.2513888888888887,1.165236491123975,0.9166666666666664,0.3788383804718293,0.0,0.0,5.0,12.0,0.0,-0.911349729032417,0.8281794391880316,448.75,1.2109115788991258,458.0,-0.3850009928903139,32.20539015742937,0.0,0.5119047619047619,0.5703208110279004,0.010724638320928041,0.5816558530021976,0.5539288547503475,0.131128957676623,0.8412874865863297,0.22271513311528424,0.3710660192338346,0.08962031849768781,14.0,-0.4569962361530989,5.067080343355422,5.067080343355422,0.0,3.4812851839321145e-05,0.6456801636328481,0.013561085466629064,4.5615060995097165,6.0,0.08477193026795529,3.756426272838453e-05,1.247144936986263,0.1627330338186817,0.4027777777777777,0.461114856374884,0.3333333333333333,0.4692702878605612,166.0,0.03030099999999998,3.4583354632863874,3.4583354632863874,1.8004046068783408,0.009351207753451272,0.39339770783554495,140.54169510913664,145.8455878133234,0.0008805114804823476,0.14579718500000008,0.3328910174655116,2.6565177443901245e-05,0.10668257983150843,0.21840697252546465,0.2590975079265533,0.7698337152075677,1.343887072201816,0.028257310089318432,0.6666666666666666,0.3333333333333333,4.216564814104665e-05,2.981924423758642e-05,0.3656792377423977,0.0972019310767387,0.23554969991879285,0.5291910488040444,0.0,1.1084425876987576,65272.14399979481,775579.2510769328,0.056514620178636864
"mp-300773978, Co3TeO8, Li3Co3TeO8, mp-765848, mp-772004",4.835847198120521,-5.622768080833333,12.0,3.0,0.0,148.47623183978692,432.39478499999996,-67.47321697,-1.2297238995833328,4.9999996,0.056678409166667436,16.416666666666668,13.444071390600223,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,3.9332508333333327,3.6722837077221286,5.727222222222222,4.1338719033831035,450.0,232.83677321884304,0.8611111111111109,0.7147044627927004,0.027777777777777776,0.03928371006591929,0.9794444444444442,0.9368330549460272,16.805555555555557,20.058748591617785,-1.7343556994908331,1.1880343426461522,0.956,0.6505779197218652,5.472222222222222,0.9914760165319304,12.01096625,1.925026723888667,321.71666666666664,338.6963588799244,472.22222222222223,146.6182580044072,1.4157618447222224,0.5720348435558359,0.0,0.0,0.0,0.0,0.24469444444444444,0.26222052435891,0.0,0.0,0.6666666666666666,0.4906533814626581,0.25,0.3535533905932738,9.310666666666666,7.4518050920317025,0.0,0.0,-1.2070108613888888,0.6878253439242601,28.527777777777768,12.801246563528366,0.14583333333333334,0.20623947784607635,4133.458933407975,5841.648954245459,26.66666666666667,22.33955137319359,0.08333333333333333,0.11785113019775792,1.7599967694122531,1.1047124395183798,0.0,0.0,915.3175555555556,950.0188112258943,0.14033643333333332,0.1984656873150677,4.75,4.200418850367012,1.8816666666666664,1.6227211941902016,1.8537969763659845,1.2023639615558774,-0.5577314814805554,0.503177587267042,0.2222222222222222,0.31426968052735443,179.585,185.8072629595477,0.92689848825,0.6011819809317713,29.0,13.385315336840842,3.842731481480556,1.580868217193346,1.1678189164166666,0.7574418324975929,0.0,0.0,0.5,0.5931710140017394,0.5273448381019444,0.7099461005670394,6.694444444444442,8.541926373648952,2.5277777777777777,1.1062393195411044,1.0,1.1863420280034789,0.12903926666666668,0.18248908099867844,0.425,0.6010407640085653,0.08333333333333333,0.11785113019775792,23.055555555555557,18.09252625182121,0.7499999999999999,0.4762896722078402,3.285,1.1372001029168413,0.9166666666666664,0.3788383804718293,0.012888888888888887,0.01822764147058656,5.0,12.0,-0.9699431290293687,-0.2564881854025491,0.5055416962609568,29908.33333333333,1.2081194666936457,458.0,-0.3977682806676939,33.263861226410185,0.0,0.5349999999999999,0.5629084834115029,0.010869106019744442,0.5714711733521487,0.532969745987735,0.09777493305398934,0.7595656615906795,0.2354266113450291,0.3675736221266885,0.08667428466779885,13.666666666666664,-0.5240262941618856,4.890497379943168,4.890497379943168,0.0,0.0929712586631728,0.8206792651907517,0.00517675128267277,4.492045655924988,6.0,0.08082101661192873,0.00026870822246993775,1.2469287050306987,0.06212101539207325,0.4027777777777777,0.25656487110117443,0.25,0.44910408637894667,166.0,0.03030099999999991,3.411626576393608,3.411626576393608,1.7760880256684877,0.008915381716499297,0.9262494690830784,240.75508596864756,152.97521014076426,0.006288873981132621,-0.25856496475,0.3344352587389633,0.00019001022293208783,0.10668257983150843,1.7844884262637346,0.255008103501182,6.801879122153826,1.28779035386665,0.02020525415298218,0.6666666666666666,0.3333333333333333,0.00030167559241122484,0.00021332226472395158,1.0398928155039415,2.2183668874313387,0.3155679364785001,8.391654234239581,0.0,1.1084425876987576,66774.26436503947,782389.3685279356,0.06061576245894655
"mp-300772680, Co5NiO12, Li4Co5NiO12, mp-773511, mp-772680",4.52832412933837,-5.503676900555557,18.0,3.0,1.1427999999999998,199.98093916740368,545.352175,-99.06618421,-1.0263244538888898,-1.0,0.028594508518516193,14.388888888888893,9.03781493312582,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.8974342592592586,3.733872823454236,5.088518518518518,4.696389676604043,416.66666666666674,334.10404727164286,0.7962962962962964,0.8318917572302298,0.0,0.0,0.9738888888888888,0.94832742084121,20.0,21.60246899469287,-1.8153661695370369,1.1737346035550562,0.9985925925925928,0.7696970775706834,4.796296296296296,2.4563403025142567,10.099114351851853,5.366971052414879,375.3185185185186,366.27334519716345,388.88888888888886,274.9859704614352,1.3459308927777778,0.7644956371808015,0.0,0.0,0.0,0.0,0.25120370370370365,0.2578879247964703,0.0,0.0,0.6666666666666666,0.5051178406291058,0.3148148148148148,0.36944328413444455,9.308444444444444,7.599048333853845,0.0,0.0,-1.293640577962963,0.7116253187582056,28.12962962962963,15.288873636225526,0.19444444444444445,0.2100240041150696,4132.820121957965,5842.100747441427,25.83333333333333,23.330731777368012,0.11111111111111112,0.1200137166371826,1.6993140547920291,1.2136798364026296,0.0,0.0,989.3545925925923,1067.7595088652804,0.15712505925925924,0.2196768317343268,4.5740740740740735,4.380637657074467,1.8725925925925928,1.8880994719326119,1.7776232267004417,1.320254838985372,-0.3762037037037036,0.5711463426467798,0.2222222222222222,0.31426968052735443,207.8814814814815,201.73966464433647,0.8888116134074076,0.6601274196384542,28.62962962962963,15.806008477096679,3.1630555555555566,2.255187880541932,1.119832461074074,0.8317084315297538,0.0,0.0,0.4444444444444444,0.6285393610547089,0.5217255915740739,0.7139754929646057,8.351851851851853,8.992490389314879,2.351851851851852,1.4100851719112202,0.8888888888888888,1.2570787221094175,0.15440279074074073,0.19543629491851106,0.5685185185185185,0.6112177235847654,0.11111111111111112,0.1200137166371826,24.79629629629629,20.653437289693134,0.7592592592592592,0.5017117475608913,2.786851851851852,1.7625010482636074,0.8888888888888891,0.4800548665487304,0.0,0.0,1.0,4.0,-1.0755388310169245,-0.4168327776762843,0.5252237761623714,29861.111111111117,0.9878505389342556,63.0,-0.6023892404557789,50.44488011188043,0.0,0.4734782608695653,0.5068107292832189,0.016202613659192375,0.5182891116596421,0.4838792719147551,-0.052234014881382435,0.19407205347733966,0.2837098724834653,0.3478058438471268,0.05784154434466645,12.666666666666664,-0.9262364448862708,4.1108624302791945,4.1108624302791945,0.0,0.3299207911145891,0.9075820921550134,0.0034314447254025385,12.579001962437768,6.0,0.09000857819220574,-0.327260708211192,0.9303712902361704,0.07073056477822087,0.2561728395061728,0.4335902928470056,0.3333333333333333,0.44121217618611897,12.0,0.03030100000000005,8.031377109663127,7.058796859112189,8.031377109663126,0.006619242254738394,0.3576574096105252,223.32091113815784,206.04056160511524,14.108859551369017,0.06335049788888891,0.28980967286530424,0.2310451150748293,0.04947907266012777,0.2036852740613857,0.2309103640117264,0.6860837251181504,1.2570340421435249,0.03000285939740192,0.3333333333333333,0.2222222222222222,-0.5382474168590511,0.3800011221838337,0.33008994994640656,0.09266569079842184,0.1545475575011081,0.4716205056890325,0.0,1.0710476739487909,52111.607969092365,537721.8839104553,0.06000571879480384
"mp-300761626, Co5SbO12, Li4Co5SbO12, mp-761557, mp-761626",4.832870645351742,-5.752111714444442,18.0,3.0,0.5541,209.04823039829373,608.418775,-103.53801086,-1.246359635,2.0000049,0.06741336743055547,15.666666666666664,12.00925568976788,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.915371111111112,3.7172382647416438,5.446851851851852,4.370182929125416,544.4444444444445,228.02606161064705,0.8333333333333334,0.8177556357710971,0.018518518518518517,0.026189140043946204,0.9764814814814814,0.9459591702154366,17.444444444444443,23.03995456099772,-1.7889039060185186,1.207817547950656,0.9948888888888892,0.7726963532468545,5.222222222222221,1.9067780335256128,11.26701435185185,3.9445271792367023,350.76296296296294,380.92224510726373,424.0740740740741,237.88909359296002,1.4069192133333333,0.6798912682413722,0.0,0.0,0.0,0.0,0.2468148148148148,0.2617884608166205,0.0,0.0,0.6666666666666666,0.5051178406291058,0.2777777777777778,0.3928371006591931,9.292888888888887,7.6151530727220225,0.0,0.0,-1.2649512462962962,0.7516287343778401,28.66666666666667,14.547566368392973,0.1853703703703704,0.2145673862387092,4133.176606013559,5841.848616819703,26.277777777777786,22.90780412243684,0.0925925925925926,0.130945700219731,1.7378327425988302,1.1698559193191822,0.0,0.0,948.4101481481481,1088.096737842694,0.15592937037037038,0.2205174303500752,4.666666666666667,4.2968550083710015,1.9153703703703704,1.868542946652344,1.8234941174751755,1.269708763545429,-0.4591666666666666,0.5267444562804834,0.2222222222222222,0.31426968052735443,192.61814814814812,211.1402369778349,0.9117470587962964,0.6348543819202666,28.907407407407412,15.424202918312993,3.5563888888888893,1.8324973262237751,1.1487293115,0.799866399321364,0.0,0.0,0.5,0.5931710140017394,0.5239526597222222,0.7123718204705475,7.3148148148148175,9.569792724225351,2.444444444444444,1.2933829696469796,0.9444444444444444,1.2196943555611193,0.14337696296296296,0.2027656455540872,0.5537037037037037,0.6183133392217359,0.11111111111111112,0.1200137166371826,23.703703703703702,21.349980644613645,0.7777777777777777,0.4779069592801459,3.0972222222222228,1.3875853883190552,0.9074074074074074,0.4543645980142703,0.0,0.0,1.0,4.0,-1.0413045938455812,-0.2378089027138112,0.5889863138457128,29887.722222222223,0.9854490430504812,63.0,-0.6164129539500856,51.64198920576044,0.0,0.4673913043478261,0.5050994984912763,0.014077171871903224,0.5167995459243492,0.4830911175271148,-0.03609286106008721,0.2094003573631581,0.27190261739647825,0.3482764854173912,0.06754059195064595,12.888888888888893,-0.892242335553185,4.090637015638416,4.090637015638416,0.0,0.16335732703139505,0.8343676582624909,0.004270391710351365,11.19098037422962,6.0,0.08610453179012853,-0.319499364339386,0.9377711922252684,0.14575485161442653,0.2654320987654321,0.455007692495708,0.3333333333333333,0.4621116330415623,12.0,0.030301000000000005,7.198872150189644,6.327106227121277,7.198872150189644,0.006332138187236007,0.3559775529418929,213.465424768932,215.38260082759254,14.163559400598855,0.12161814766666673,0.37911383833800977,0.2258683095604915,0.06561818402922621,0.19910717714223705,0.2275223834443183,0.6760173154172969,1.3092979605429351,0.02870151059670951,0.4444444444444444,0.2222222222222222,-0.5178205973948095,0.3660704090319574,0.3282781266169789,0.08628075378597275,0.2068442478432086,0.4647007595126137,0.0,1.0710476739487909,47335.87331028898,536310.5929687236,0.05740302119341902
