,VnormLiFrac,dVnormNumDens,dVnormNumDensnorPerFormulaUnit,dVnormLiPerFormulaUnit,dVnormLiFrac,dVraw,dVnormNumDensnorPerFormulaUnit2,dVnormLiFrac2,dVoriginal,dVnormNumDens2,dVperAtom,dVnormLiPerFormulaUnit2,VnormLi,volumetricCap,energy_vol,avgVolt,gravCap,energy_grav
"mp-300032021, Mn4(PO4)3, LiMn4(PO4)3",1.0,2.9488546738511743,2.9488546738511743,0.01247983622711546,0.2495967245423092,0.012479836227115468,2.9488546738511743,0.24959672454230936,0.01247983622711546,2.9488546738511743,-0.7628831116848069,0.012479836227115468,0.006239918113557734,6.625909439553073e-05,1.9822829853672573e-05,0.0037336107954487117,0.00023822469253499467,7.127002851676745e-05
"mp-300032022, MnP2O7, LiMnP2O7",1.0,6.273126928741799,6.273126928741799,0.04453975453103864,0.4899372998414251,0.044539754531038735,6.273126928741799,0.4899372998414261,0.04453975453103864,6.273126928741799,-0.5546024546896123,0.044539754531038735,0.011134938632759684,0.00014095360921391597,3.0233145509033144e-05,0.00955333380381838,0.000391898861826759,8.405840319031097e-05
"mp-300032027, Mn3(P2O7)2, Li2Mn3(P2O7)2",1.0,2.7150657653980517,1.3575328826990258,0.010086755908385148,0.2319953858928584,0.020173511816770268,1.3575328826990258,0.2319953858928581,0.020173511816770292,2.7150657653980517,-0.7881781259239117,0.010086755908385134,0.005043377954192567,6.100599003227213e-05,1.4076919218877628e-05,0.00465496742296163,0.00019817978454848002,4.5729293409183975e-05
"mp-300032042, MoP2O7, LiMoP2O7",1.0,-9.761861636751895,-9.761861636751895,0.07691948553932026,0.8461143409325229,-0.07142547476592369,-9.761861636751895,-0.7856802224251606,0.07691948553932026,-9.761861636751895,-1.714254747659237,-0.07142547476592369,-0.017856368691480922,0.0002362152915544909,7.547532002840663e-05,0.02457725217235293,0.000794477869129701,0.00025385092994378893
"mp-300032043, Mo(PO3)4, LiMo(PO3)4",1.0,3.931457219685994,3.931457219685994,0.01717945015945599,0.3092301028702078,0.017179450159456003,3.931457219685994,0.3092301028702081,0.01717945015945599,3.931457219685994,-0.7079493472892465,0.017179450159456003,0.008589725079728001,8.833761708947206e-05,1.9588552138554088e-05,0.0038094819200222797,0.0002684261436972705,5.952254186163287e-05
"mp-300032045, MoP2O7, LiMoP2O7",1.0,-0.25471382105022483,-0.25471382105022483,0.0018733875673306863,0.020607263240637552,-0.001869884548864588,-0.25471382105022483,-0.020568730037510464,0.0018733875673306863,-0.25471382105022483,-1.0186988454886454,-0.001869884548864588,-0.0004674711372161469,5.733997210980702e-06,1.7729616295353024e-06,0.0005792546023156705,1.9349647909256035e-05,5.982943839322422e-06
"mp-300032057, MoP2O7, LiMoP2O7",1.0,4.335224180753746,4.335224180753746,0.0333442153194885,0.3667863685143735,0.033344215319488495,4.335224180753746,0.3667863685143734,0.0333442153194885,4.335224180753746,-0.6665578468051152,0.033344215319488495,0.033344215319488495,9.741003202548708e-05,2.845093787225191e-05,0.009738978406305622,0.0003444022141995109,0.00010059093294099842
"mp-300032060, Mo3(PO4)4, Li3Mo3(PO4)4",1.0,4.062274938178094,1.3540916460593644,0.011936479742909492,0.3103484733156468,0.035809439228728535,1.3540916460593644,0.3103484733156473,0.03580943922872848,4.062274938178094,-0.7254609659130806,0.011936479742909513,0.00397882658096985,9.127701713350837e-05,2.2395033774454748e-05,0.008785931290881949,0.0003066474370588556,7.523667978477351e-05
"mp-300032062, Mo3(PO4)4, Li3Mo3(PO4)4",1.0,-2.0083398074458505,-0.6694466024819502,0.006566504584685514,0.17072911920182335,-0.019318940029236824,-0.6694466024819502,-0.16743081358671913,0.01969951375405654,-2.0083398074458505,-1.1481118735574811,-0.0064396466764122745,-0.0032198233382061373,4.601522336197451e-05,1.3742801266381128e-05,0.005883411679580377,0.00016869310254768845,5.038149581683689e-05
"mp-300032070, Mo3(PO4)4, Li3Mo3(PO4)4",1.0,3.671710633437013,1.2239035444790043,0.01079986047935185,0.28079637246314804,0.032399581438055464,1.2239035444790043,0.2807963724631473,0.03239958143805555,3.671710633437013,-0.7516032089749091,0.010799860479351818,0.005399930239675909,8.250125840764176e-05,1.999856895032746e-05,0.007853762183228554,0.0002774477574557701,6.725422393168017e-05
"mp-300032071, Mo2P3O11, LiMo2P3O11",1.0,-6.875434936375432,-6.875434936375432,0.03233015507622872,0.5496126362958882,-0.03131765057646839,-6.875434936375432,-0.5324000597999626,0.03233015507622872,-6.875434936375432,-1.5010824092234931,-0.03131765057646839,-0.015658825288234198,0.0001594817218582014,5.7447861412961795e-05,0.011645837821654034,0.0005642213018539931,0.00020324151744466643
"mp-300032076, MoP4O13, LiMoP4O13",1.0,-1.177060862120801,-1.177060862120801,0.004592375260326076,0.08725512994619544,-0.0045713817598268215,-1.177060862120801,-0.08685625343670964,0.004592375260326076,-1.177060862120801,-1.0822848716768827,-0.0045713817598268215,-0.0011428454399567054,2.6569349566625157e-05,4.717582679232902e-06,0.0008154098740853693,7.449658642106552e-05,1.322741472766268e-05
"mp-300032080, Mo2P3O13, LiMo2P3O13",1.0,0.01949120241104192,0.01949120241104192,6.630756900971589e-05,0.0012598438111846024,6.630756900977532e-05,0.01949120241104192,0.001259843811185731,6.630756900971589e-05,0.01949120241104192,-0.9988064637578256,6.630756900977532e-05,1.657689225244383e-05,4.3795627905522405e-07,1.2569194024451025e-07,1.9030043409143663e-05,1.2363562016609142e-06,3.5482996192069233e-07
"mp-300032087, MoP2O7, LiMoP2O7",1.0,4.023992022486723,4.023992022486723,0.029640887003407283,0.3260497570374801,0.029640887003407182,4.023992022486723,0.326049757037479,0.029640887003407283,4.023992022486723,-0.7035911299659279,0.029640887003407182,0.0074102217508517955,9.041682169999942e-05,2.6428549198354473e-05,0.008663936928148184,0.0003061516672981815,8.948715791177046e-05
"mp-300032092, MoPO5, LiMoPO5",1.0,1.9351240379807133,1.9351240379807133,0.016569038289022897,0.13255230631218318,0.016569038289022932,1.9351240379807133,0.13255230631218345,0.016569038289022897,1.9351240379807133,-0.8840167319768393,0.016569038289022932,0.002071129786127866,4.348114114832628e-05,1.38132198902947e-05,0.0052637019915425,0.0001322060469080305,4.1999615201854854e-05
"mp-300032097, Mo(PO3)4, LiMo(PO3)4",1.0,1.8253482414056008,1.8253482414056008,0.0069120629118824,0.1244171324138832,0.006912062911882467,1.8253482414056008,0.1244171324138844,0.0069120629118824,1.8253482414056008,-0.8824949304979979,0.006912062911882467,0.0017280157279706168,4.101454117237133e-05,9.237820113219827e-06,0.0015568233111002351,0.00010799987049691886,2.4325113664166612e-05
"mp-300032098, Mo2(PO4)3, LiMo2(PO4)3",1.0,-1.7562382203313782,-1.7562382203313782,0.00715906942564315,0.1288632496615767,-0.007108181461073238,-1.7562382203313782,-0.12794726629931827,0.00715906942564315,-1.7562382203313782,-1.1208390848382463,-0.007108181461073238,-0.003554090730536619,3.97441870337389e-05,1.1098014525354302e-05,0.0019990711196674147,0.00012921274349994824,3.608087147451215e-05
"mp-300032102, Mo2P2O11, LiMo2P2O11",1.0,1.3344885286173205,1.3344885286173205,0.006325426133245271,0.10120681813192434,0.006325426133245344,1.3344885286173205,0.1012068181319255,0.006325426133245271,1.3344885286173205,-0.905118608001319,0.006325426133245344,0.001581356533311336,2.9985201431418378e-05,7.918393819549994e-06,0.00167039782320849,0.00010308031667839577,2.722111253347199e-05
"mp-300032105, MoP2O7, LiMoP2O7",1.0,1.7117185917582336,1.7117185917582336,0.01325036416170322,0.14575400577873546,0.013250364161703266,1.7117185917582336,0.14575400577873593,0.01325036416170322,1.7117185917582336,-0.8674963583829665,0.013250364161703266,0.0033125910404258165,3.846134730056809e-05,9.354463664283036e-06,0.0032227173198204665,0.00013685896376674543,3.32864627357591e-05
"mp-300032106, MoPO5, LiMoPO5",1.0,0.1417001275561584,0.1417001275561584,0.001509147185007942,0.012073177480063537,0.0015091471850080215,0.1417001275561584,0.012073177480064172,0.001509147185007942,0.1417001275561584,-0.9894359697049436,0.0015091471850080215,0.00037728679625200536,3.1839216122983506e-06,1.059602415953435e-06,0.0005022410090396086,1.2041639354799754e-05,4.0074322505620045e-06
"mp-300032112, Mo2P3O13, LiMo2P3O13",1.0,-1.5770092409761522,-1.5770092409761522,0.005880325384547192,0.11172618230639664,-0.005845949300478799,-1.5770092409761522,-0.11107303670909717,0.005880325384547192,-1.5770092409761522,-1.1052270874086196,-0.005845949300478799,-0.0029229746502393997,3.5642870899257714e-05,9.3723912561612e-06,0.0015462477860800096,0.0001096432408177072,2.883099272338515e-05
"mp-300032118, Mo2(PO4)3, LiMo2(PO4)3",1.0,2.058162641887174,2.058162641887174,0.007932901115865977,0.14279222008558756,0.00793290111586602,2.058162641887174,0.1427922200855884,0.007932901115865977,2.058162641887174,-0.8651406810302783,0.00793290111586602,0.001983225278966505,4.6245748893435995e-05,1.6334255374703212e-05,0.002801944736313156,0.00014317949109744212,5.057179152606649e-05
"mp-300032125, Mo2P3O13, LiMo2P3O13",1.0,1.2637692162958292,1.2637692162958292,0.004870763886497764,0.09254451384345752,0.004870763886497679,1.2637692162958292,0.09254451384345593,0.004870763886497764,1.2637692162958292,-0.9123262500430428,0.004870763886497679,0.0012176909716244198,2.8396178536446532e-05,7.379969707695805e-06,0.001265877726805927,9.081918139715146e-05,2.3603274881810267e-05
"mp-300032315, Ni(PO3)4, LiNi(PO3)4",1.0,-6.432797965245434,-6.432797965245434,0.0264608416059382,0.4762951489068876,-0.02577871510864381,-6.432797965245434,-0.4640168719555886,0.0264608416059382,-6.432797965245434,-1.4382381568469444,-0.02577871510864381,-0.012889357554321905,0.00014836601213070688,2.562812007679051e-05,0.004570734336463071,0.00037667318701551603,6.506493992732362e-05
"mp-300032315, LiNi(PO3)4, Li2Ni(PO3)4",0.4658000006908053,-2.928715946152065,-0.984031730495557,0.01216841974373728,0.2447999736681265,-0.012022129426660234,-0.984031730495557,-0.2418569567010471,0.01216841974373728,-2.928715946152065,-1.28795117260223,-0.012022129426660234,-0.006011064713330117,6.740811297371978e-05,1.269062118883898e-05,0.0022908934640369486,0.00017637023933867008,3.3204428928377634e-05
"mp-300032320, Li2Ni(PO4)2, Li3Ni(PO4)2",0.2698419221149732,-2.73192394713421,-0.5572037293838362,0.017005894197001492,0.2813702494412975,-0.01672152963324651,-0.5572037293838362,-0.27666530847735143,0.017005894197001492,-2.73192394713421,-1.4387216825471518,-0.01672152963324651,-0.004180382408311627,6.451649324526664e-05,1.285718761852108e-05,0.0033890244387640906,0.0001709753696955941,3.407287494633839e-05
"mp-300032320, Li3Ni(PO4)2, Li4Ni(PO4)2",0.1974833438359523,0.2230848599178143,0.03179733828241909,0.0013143308606484714,0.025091770976016267,0.0013143308606484007,0.03179733828241909,0.025091770976014914,0.0013143308606484714,0.2230848599178143,-1.2493082864829903,0.0013143308606484007,0.0003285827151621002,4.9928258480805685e-06,1.0301514519533443e-06,0.000271181067724328,1.3554519414926622e-05,2.7966542957200163e-06
"mp-300032321, NiP2O7, LiNiP2O7",1.0,-12.786316743678126,-12.786316743678126,0.11693594883005433,1.2862954371305977,-0.1046935134933565,-12.786316743678126,-1.1516286484269214,0.11693594883005433,-12.786316743678126,-2.0469351349335656,-0.1046935134933565,-0.026173378373339124,0.0003208971451090368,6.249539246045117e-05,0.02277352144216281,0.0010452872758588336,0.0002035718906645831
"mp-300032322, Ni(PO3)3, LiNi(PO3)3",1.0,-4.012382112826305,-4.012382112826305,0.020014315874928856,0.280200422249004,-0.019621602916191718,-4.012382112826305,-0.27470244082668405,0.020014315874928856,-4.012382112826305,-1.2550808379104927,-0.019621602916191718,-0.019621602916191718,9.196036333883095e-05,1.8624171073253687e-05,0.004053377229441801,0.00022593291344876436,4.575681389648908e-05
"mp-300032324, NiPO4, LiNiPO4",1.0,2.5412796000534628,2.5412796000534628,0.03678485796101838,0.25749400572712866,0.0367848579610184,2.5412796000534628,0.2574940057271288,0.03678485796101838,2.5412796000534628,-0.7792908522338896,0.0367848579610184,0.0183924289805092,5.7101113323252625e-05,1.2115421403892496e-05,0.0078048225252130895,0.00022043035029805107,4.6769781334211014e-05
"mp-300032327, NiPO4, LiNiPO4",1.0,0.01019958730719608,0.01019958730719608,0.0001358993754250193,0.000951295627975135,0.00013589937542503533,0.01019958730719608,0.0009512956279752472,0.0001358993754250193,0.01019958730719608,-0.9991846037474504,0.00013589937542503533,2.2649895904162038e-05,2.2917895011102362e-07,4.6452450122161576e-08,2.754554445556807e-05,8.143662526023253e-07,1.6506449528569304e-07
"mp-300032332, Ni4(PO4)3, LiNi4(PO4)3",1.0,1.5696871391533054,1.5696871391533054,0.007758673476300881,0.15517346952601765,0.0077586734763007955,1.5696871391533054,0.1551734695260159,0.007758673476300881,1.5696871391533054,-0.8525852039502829,0.0077586734763007955,0.0038793367381503977,3.526998100207489e-05,7.767828814666787e-06,0.0017087632508011677,0.00015245201607088163,3.3575894560866696e-05
"mp-300032338, NiP2O7, LiNiP2O7",1.0,-4.89021518112354,-4.89021518112354,0.04212262909313935,0.4633489200245329,-0.04042003111456721,-4.89021518112354,-0.4446203422602393,0.04212262909313935,-4.89021518112354,-1.404200311145673,-0.04042003111456721,-0.04042003111456721,0.0001145088153563222,2.1661309510118782e-05,0.007968218895000986,0.00037653303930316464,7.122769264315205e-05
"mp-300032350, NiPO4, LiNiPO4",1.0,-2.3792096365157507,-2.3792096365157507,0.02908425117860292,0.2035897582502204,-0.028262264382428345,-2.3792096365157507,-0.19783585067699844,0.02908425117860292,-2.3792096365157507,-1.1695735862945695,-0.028262264382428345,-0.004710377397071372,5.501432235645412e-05,1.1273310621929855e-05,0.005959826163416421,0.0001742850735552618,3.5713786643122354e-05
"mp-300032366, LiNi2(PO4)3, Li3Ni2(PO4)3",0.6281301190531081,-0.4153396960097479,-0.10399185704589647,0.0020243392783039216,0.04286836118761246,-0.004032352856066885,-0.10399185704589647,-0.042695500828943495,0.004048678556607843,-0.4153396960097479,-1.0972494801578137,-0.0020161764280334426,-0.0010080882140167213,9.389123857320646e-06,1.941604659417617e-06,0.0008372381991600691,3.1958915213591525e-05,6.6088784887272085e-06
"mp-300032373, Ni3(P2O7)2, Li2Ni3(P2O7)2",1.0,-0.32040195141216965,-0.16020097570608482,0.001263073912328827,0.029050699983563025,-0.002519782481623107,-0.16020097570608482,-0.028977498538665724,0.002526147824657654,-0.32040195141216965,-1.0264577160570432,-0.0012598912408115536,-0.0006299456204057768,7.217436754712967e-06,1.4341231214038597e-06,0.0005019520262591732,2.5347211763007184e-05,5.036555731328212e-06
"mp-300032374, NiP2O7, LiNiP2O7",1.0,-5.917644277697455,-5.917644277697455,0.04942416946032791,0.5436658640636071,-0.047096465755829216,-5.917644277697455,-0.5180611233141212,0.04942416946032791,-5.917644277697455,-1.4709646575582915,-0.047096465755829216,-0.011774116438957302,0.00013953785519652486,2.63573406315624e-05,0.009335743824234796,0.0004418013106632737,8.345196090496192e-05
"mp-300032375, Ni2P5O16, LiNi2P5O16",1.0,-10.19159791689558,-10.19159791689558,0.03400641310955632,0.8161539146293517,-0.032888009859909036,-10.19159791689558,-0.7893122366378169,0.03400641310955632,-10.19159791689558,-1.756424226777907,-0.032888009859909036,-0.016444004929954518,0.00023678688235746694,4.47927485280181e-05,0.006432960709608412,0.0006790591026025695,0.00012845696229328877
"mp-300032375, LiNi2P5O16, Li3Ni2P5O16",0.6430041505688078,1.8171763138054595,0.4523274203098096,0.005763738831243925,0.15637274046505253,0.011527477662487759,0.4523274203098096,0.1563727404650513,0.01152747766248785,1.8171763138054595,-0.8991341927479796,0.005763738831243879,0.0028818694156219397,4.059558381345164e-05,7.945236334151723e-06,0.002256120635830648,0.00011807893058511392,2.311002629975132e-05
"mp-300032379, Ni3(PO4)4, Li3Ni3(PO4)4",1.0,0.1380526820892813,0.04601756069642709,0.00044441250043414365,0.011554725011287736,0.0013332375013024285,0.04601756069642709,0.011554725011287712,0.0013332375013024313,0.1380526820892813,-0.989778512490015,0.0004444125004341428,0.0002222062502170714,3.1019655784405613e-06,5.77814291955793e-07,0.00024834694755422035,9.564101042375928e-06,1.7815395213934997e-06
"mp-300032380, Ni(PO3)3, LiNi(PO3)3",1.0,-0.6522633888102222,-0.6522633888102222,0.004164822785902578,0.05830751900263609,-0.004147548979407522,-0.6522633888102222,-0.05806568571170531,0.004164822785902578,-0.6522633888102222,-1.053918136732298,-0.004147548979407522,-0.0010368872448518805,1.4717028524528696e-05,2.566361933042684e-06,0.0007262636365618818,4.701487434779049e-05,8.198474550202618e-06
"mp-300032383, NiP2O7, LiNiP2O7",1.0,-7.504762818334593,-7.504762818334593,0.058600359973971276,0.6446039597136841,-0.055356451962109775,-7.504762818334593,-0.6089209715832075,0.058600359973971276,-7.504762818334593,-1.553564519621098,-0.055356451962109775,-0.013839112990527444,0.00017850941812789408,3.2646079763222684e-05,0.010716924887924945,0.0005238270288511672,9.579830098238918e-05
"mp-300032383, LiNiP2O7, Li2NiP2O7",0.4502852627448704,-1.034496323471465,-0.346609109161378,0.007810351634404133,0.10309664157413458,-0.00774982279328424,-0.346609109161378,-0.10229766087135199,0.007810351634404133,-1.034496323471465,-1.1937728557987397,-0.00774982279328424,-0.0019374556983210605,2.3607642649941766e-05,5.034699012687942e-06,0.0016656796379700008,7.183923238907077e-05,1.5320839854478507e-05
"mp-300032384, Ni7(PO4)6, Li4Ni7(PO4)6",1.0,-5.8607620849411575,-1.4651905212352896,0.013698747138013,0.5616486326585329,-0.05194847259112472,-1.4651905212352896,-0.5324718440590284,0.054794988552052,-5.8607620849411575,-1.4805233714679034,-0.01298711814778118,-0.01298711814778118,0.00013890384743363488,3.1620104756095385e-05,0.01247354418280415,0.0005154359073291144,0.00011733395212531133
"mp-300032389, Ni2P3O11, LiNi2P3O11",1.0,-11.03735353690058,-11.03735353690058,0.05833469800329105,0.991689866055948,-0.05511932861442445,-11.03735353690058,-0.9370285864452156,0.05833469800329105,-11.03735353690058,-1.8819092578307903,-0.05511932861442445,-0.027559664307212225,0.0002624702677512477,5.6954501862475037e-05,0.012658285810963309,0.0008559109292317168,0.000185727629383305
"mp-300032396, NiP2O7, LiNiP2O7",1.0,0.7245157220774594,0.7245157220774594,0.005331559031003018,0.05864714934103321,0.005331559031003113,0.7245157220774594,0.05864714934103424,0.005331559031003018,0.7245157220774594,-0.9466844096899691,0.005331559031003113,0.0013328897577507782,1.6279457935267002e-05,3.176512979952419e-06,0.0010403151341221773,4.765866161223946e-05,9.299348775641884e-06
"mp-300032398, Li2Ni(PO4)2, Li3Ni(PO4)2",0.2632569399416329,-3.4087913731249553,-0.7022108909329429,0.026177833652725413,0.4331241567996388,-0.025510036169407724,-0.7022108909329429,-0.42207514389383705,0.026177833652725413,-3.4087913731249553,-1.573745101148175,-0.025510036169407724,-0.006377509042351931,8.260877600149468e-05,1.709740918670667e-05,0.005417985294614321,0.00026318902933041087,5.447182182959306e-05
"mp-300032400, Ni(PO3)3, LiNi(PO3)3",1.0,6.441997605152296,6.441997605152296,0.03219257821814403,0.4506960950540164,0.03219257821814397,6.441997605152296,0.4506960950540156,0.03219257821814403,6.441997605152296,-0.5814964831641293,0.03219257821814397,0.008048144554535992,0.00014474803767054422,2.854475299216332e-05,0.006348474274375726,0.0003634080242214807,7.166516695986423e-05
"mp-300032405, VP2O7, LiVP2O7",1.0,5.441962251440088,5.441962251440088,0.04490692420432962,0.4939761662476258,0.04490692420432955,5.441962251440088,0.49397616624762497,0.04490692420432962,5.441962251440088,-0.5509307579567032,0.04490692420432955,0.04490692420432955,0.00012227780965691723,3.161199719350265e-05,0.011609609019814482,0.00038843316839976184,0.00010042008655347212
"mp-300032411, VP2O7, LiVP2O7",1.0,3.5392282394669534,3.5392282394669534,0.0272360381408594,0.2995964195494534,0.027236038140859332,3.5392282394669534,0.2995964195494526,0.0272360381408594,3.5392282394669534,-0.7276396185914071,0.027236038140859332,0.013618019070429664,7.952445404842794e-05,1.786184479610791e-05,0.006117437610280871,0.0002355846181220041,5.2914237961106395e-05
"mp-300032420, VP2O7, LiVP2O7",1.0,-0.4064950032699665,-0.4064950032699665,0.0030289480989182933,0.03331842908810123,-0.0030198012775794264,-0.4064950032699665,-0.033217814053373686,0.0030289480989182933,-0.4064950032699665,-1.0301980127757944,-0.0030198012775794264,-0.0015099006387897132,9.161378040343781e-06,2.7142347194639213e-06,0.000897384220729065,2.6199610145373388e-05,7.762139186903717e-06
"mp-300032420, LiVP2O7, Li2VP2O7",0.4683994028728025,3.6957809202844,1.210336061738134,0.026060821605949247,0.3440028451985301,0.026060821605949292,1.210336061738134,0.34400284519853064,0.026060821605949247,3.6957809202844,-0.7846640585680134,0.026060821605949292,0.013030410802974644,8.087795865928353e-05,3.596442366127104e-05,0.011588601452536556,0.0002321684869684417,0.00010323957187525892
"mp-300032425, VPO4, LiVPO4",1.0,7.042474476518183,7.042474476518183,0.09476932385391644,0.6633852669774152,0.09476932385391644,7.042474476518183,0.6633852669774151,0.09476932385391644,7.042474476518183,-0.4313840568765019,0.09476932385391644,0.04738466192695822,0.00015824041288149446,7.030223990153115e-05,0.04210362965795247,0.0005404871626536958,0.0002401248674763895
"mp-300032427, VPO5, LiVPO5",1.0,-0.7936168301786138,-0.7936168301786138,0.00918169526077417,0.07345356208619336,-0.009098158739791178,-0.7936168301786138,-0.07278526991832943,0.00918169526077417,-0.7936168301786138,-1.0636871111785384,-0.009098158739791178,-0.0022745396849477946,1.7995849796003673e-05,4.704681514099503e-06,0.0024003841136222394,5.784602415763729e-05,1.5122771283578112e-05
"mp-300032431, V2P3O10, LiV2P3O10",1.0,5.1683283469417685,5.1683283469417685,0.027648223500780892,0.4423715760124942,0.0276482235007808,5.1683283469417685,0.4423715760124928,0.027648223500780892,5.1683283469417685,-0.5852766474882872,0.0276482235007808,0.0138241117503904,0.00011612941079930488,4.311724780839767e-05,0.010265403879516364,0.0003731677411636005,0.00013855203310776873
"mp-300032435, V3(P2O7)2, Li2V3(P2O7)2",1.0,6.231150826782295,3.1155754133911473,0.02287847910599916,0.5262050194379807,0.04575695821199842,3.1155754133911473,0.5262050194379818,0.04575695821199832,6.231150826782295,-0.5195519387740174,0.02287847910599921,0.011439239552999605,0.00014001042997664994,5.33405096791768e-05,0.017432268958847058,0.0004392707996862331,0.00016735130623019234
"mp-300032437, V3(P3O10)2, LiV3(P3O10)2",1.0,-1.917690009287694,-1.917690009287694,0.004511837153588383,0.13535511460765148,-0.0044915719125553965,-1.917690009287694,-0.13474715737666187,0.004511837153588383,-1.917690009287694,-1.1302555854641068,-0.0044915719125553965,-0.0022457859562776982,4.3283820791338575e-05,1.3863322534627606e-05,0.0014450908570536464,0.00011204832060139813,3.588782088921735e-05
"mp-300032464, V3(P3O10)2, LiV3(P3O10)2",1.0,8.517847290522697,8.517847290522697,0.01877293422334314,0.5631880267002942,0.018772934223343196,8.517847290522697,0.5631880267002958,0.01877293422334314,8.517847290522697,-0.4555849075230456,0.018772934223343196,0.009386467111671595,0.00019139120441373844,6.14714170457039e-05,0.006029529268858385,0.00046621269360600946,0.00014973914296867664
"mp-300032476, VP2O7, LiVP2O7",1.0,0.19255324414806624,0.19255324414806624,0.0015284699024611381,0.01681316892707252,0.001528469902461119,0.19255324414806624,0.016813168927072308,0.0015284699024611381,0.19255324414806624,-0.984715300975388,0.001528469902461119,0.00038211747561527976,4.326562340730824e-06,1.2004741605474159e-06,0.00042409850559765286,1.3220865546596788e-05,3.66834133403013e-06
"mp-300032483, V(PO3)3, LiV(PO3)3",1.0,4.744853640274627,4.744853640274627,0.02878178312252566,0.4029449637153593,0.02878178312252577,4.744853640274627,0.4029449637153608,0.02878178312252566,4.744853640274627,-0.6258368194071658,0.02878178312252577,0.0071954457806314405,0.0001066141739814338,3.945579750326006e-05,0.010651568776051107,0.00031658037044210484,0.00011716013474761775
"mp-300032488, VPO5, LiVPO5",1.0,3.3355355734632672,3.3355355734632672,0.03821490795874438,0.30571926366995505,0.03821490795874443,3.3355355734632672,0.30571926366995544,0.03821490795874438,3.3355355734632672,-0.7324956442887888,0.03821490795874443,0.009553726989686108,7.494759520757154e-05,1.8826775841180497e-05,0.009599554247711759,0.0002407595140308572,6.047859694146106e-05
"mp-300032491, LiV3O8, Li3V6O16",0.3095904223393423,1.7048391556363187,0.6771307852641654,0.011688327955873046,0.1593862903073597,0.005844163977936505,0.6771307852641654,0.1593862903073592,0.005844163977936523,1.7048391556363187,-0.9378982522140284,0.01168832795587301,0.005844163977936505,3.7859028173362655e-05,1.1857164310093665e-05,0.0018303484237421495,0.00012700811589989056,3.977799144881385e-05
"mp-300032491, Li3V6O16, Li4V3O8",0.5536795415245974,0.48167171119593893,0.08726119595135004,0.0032976678121960927,0.056210246798797034,0.008244169530490252,0.08726119595135004,0.056210246798797166,0.008244169530490229,0.48167171119593893,-1.089521764031305,0.0032976678121961005,0.0016488339060980505,1.0769355102231643e-05,3.818427910131139e-06,0.0029230874766636057,3.796829300611143e-05,1.3462197906774382e-05
"mp-300032492, V(PO3)4, LiV(PO3)4",1.0,2.9758356286739516,2.9758356286739516,0.011755108908362066,0.2115919603505172,0.011755108908361988,2.9758356286739516,0.21159196035051575,0.011755108908362066,2.9758356286739516,-0.8001631485578471,0.011755108908361988,0.002938777227090497,6.686534116935045e-05,1.389042943941202e-05,0.0024419752892706746,0.0001639353782786582,3.4055502668201515e-05
"mp-300032494, V(PO3)4, LiV(PO3)4",1.0,6.637514028687102,6.637514028687102,0.02807577359568314,0.5053639247222965,0.028075773595683223,6.637514028687102,0.5053639247222981,0.02807577359568314,6.637514028687102,-0.5227118488733863,0.028075773595683223,0.014037886797841612,0.00014914118097385538,3.245263496094206e-05,0.006109196841524834,0.00039154146514118503,8.519814686546416e-05
"mp-300032495, V3(PO4)4, Li3V3(PO4)4",1.0,-3.2824003278439773,-1.0941334426146592,0.0114988666217537,0.2989705321655962,-0.03334626703437617,-1.0941334426146592,-0.2890009809645934,0.0344965998652611,-3.2824003278439773,-1.255654713930217,-0.011115422344792056,-0.005557711172396028,7.629792739344141e-05,2.2583449019131932e-05,0.010210660118894464,0.0002374869216823964,7.029383328944798e-05
"mp-300032502, V(PO3)4, LiV(PO3)4",1.0,0.7756871451740132,0.7756871451740132,0.0028360305787566986,0.051048550417620575,0.002836030578756762,0.7756871451740132,0.05104855041762172,0.0028360305787566986,0.7756871451740132,-0.9517874801611336,0.002836030578756762,0.001418015289378381,1.7429250830581117e-05,3.8474393704396525e-06,0.0006260427261356633,3.955095179148818e-05,8.730718866810796e-06
"mp-300032507, V(PO3)4, LiV(PO3)4",1.0,7.537961645451081,7.537961645451081,0.028568705534746112,0.51423669962543,0.028568705534746205,7.537961645451081,0.5142366996254318,0.028568705534746112,7.537961645451081,-0.5143320059093128,0.028568705534746205,0.014284352767373106,0.00016937372894119067,4.017333849200219e-05,0.0067761410515097785,0.0003984158364911974,9.449927305723141e-05
"mp-300032508, V2P5O16, LiV2P5O16",1.0,-10.113651772760116,-10.113651772760116,0.032000125456630224,0.7680030109591254,-0.03100786973496845,-10.113651772760116,-0.7441888736392429,0.032000125456630224,-10.113651772760116,-1.7131810039042747,-0.03100786973496845,-0.015503934867484226,0.00023451999270709042,6.351263418509269e-05,0.008666264391976422,0.0006204853784058942,0.0001680396643415933
"mp-300032508, LiV2P5O16, Li3V2P5O16",0.6424397929091864,1.6438013753319545,0.4094180225892795,0.004965463088284383,0.1347151724821502,0.009930926176568662,0.4094180225892795,0.1347151724821488,0.009930926176568766,1.6438013753319545,-0.9191257939629676,0.004965463088284331,0.0024827315441421647,3.6751885114496366e-05,1.6765371410553618e-05,0.004530261924858167,9.885267989513083e-05,4.509433701719781e-05
